magX,magY,magZ
59.629,-110.036,-16.475
58.919,-109.68,-16.475
59.274,-110.749,-17.161
58.742,-109.502,-16.646
58.919,-111.817,-15.102
59.274,-111.461,-14.758
57.677,-111.639,-14.244
58.387,-112.351,-13.214
56.789,-112.529,-14.758
60.339,-111.105,-14.758
58.742,-111.639,-13.9
57.677,-112.707,-14.587
58.209,-112.885,-15.788
59.274,-112.885,-14.072
59.451,-113.419,-16.646
58.387,-112.351,-15.96
58.564,-112.173,-16.475
58.564,-113.597,-16.475
57.144,-113.597,-17.161
57.322,-111.995,-16.989
57.144,-112.885,-18.534
57.677,-111.995,-18.362
56.967,-113.063,-17.676
56.967,-111.995,-17.676
55.192,-113.776,-17.676
56.08,-112.173,-18.191
55.37,-110.393,-18.191
54.837,-110.571,-19.049
53.95,-111.817,-18.534
52.353,-111.283,-18.705
54.482,-111.995,-19.735
54.305,-109.68,-19.907
51.643,-109.146,-20.765
51.465,-109.324,-19.907
52.353,-108.79,-21.794
50.756,-108.612,-21.623
48.626,-109.324,-21.28
49.158,-107.01,-21.794
49.336,-108.256,-22.309
48.981,-105.763,-21.623
47.206,-104.339,-21.623
46.496,-105.051,-24.025
45.254,-104.873,-23.167
46.496,-102.914,-22.309
46.496,-103.27,-24.369
45.077,-100.778,-21.966
44.012,-102.202,-25.055
45.077,-100.778,-24.369
44.189,-100.6,-23.854
44.722,-99.709,-25.055
46.319,-98.107,-26.6
44.012,-98.285,-26.085
44.722,-95.792,-26.085
44.189,-95.258,-25.227
44.012,-95.08,-25.741
43.479,-93.478,-26.6
43.834,-92.053,-25.913
44.899,-93.121,-26.256
44.367,-90.807,-26.085
45.609,-92.409,-27.629
44.012,-92.231,-25.741
45.254,-90.273,-25.913
44.189,-89.917,-25.913
45.786,-88.67,-26.428
46.319,-87.78,-26.943
44.722,-89.026,-25.741
45.964,-87.068,-27.629
46.141,-86.534,-27.114
46.496,-85.109,-25.741
46.496,-85.109,-26.085
45.964,-83.507,-26.943
47.561,-84.041,-26.085
47.384,-83.151,-25.57
47.029,-82.438,-25.57
48.094,-81.726,-26.943
47.561,-82.26,-24.712
48.094,-79.589,-26.256
48.803,-81.37,-25.913
49.513,-80.658,-24.883
50.401,-80.124,-25.741
50.933,-77.809,-24.883
50.401,-79.055,-25.055
52.353,-78.165,-24.883
53.418,-77.809,-23.511
53.772,-76.028,-24.883
53.063,-76.028,-24.54
53.772,-77.453,-23.511
55.192,-74.96,-24.54
54.837,-76.741,-23.167
55.902,-76.385,-23.167
56.967,-74.96,-22.824
56.612,-75.672,-23.511
56.789,-73.002,-21.623
58.032,-74.96,-22.824
58.919,-74.07,-21.623
59.096,-75.672,-21.794
60.694,-74.782,-23.682
61.581,-73.18,-22.138
61.936,-74.96,-21.794
61.758,-73.358,-20.593
62.291,-73.892,-21.108
63.711,-74.248,-20.765
63.001,-73.18,-20.422
63.356,-73.892,-21.794
64.243,-75.85,-19.564
66.018,-74.07,-20.593
64.42,-74.248,-19.735
66.373,-75.138,-19.22
66.195,-74.604,-18.705
68.325,-75.316,-17.676
69.922,-74.782,-19.564
69.035,-74.604,-17.676
69.212,-75.494,-18.877
69.39,-76.385,-18.705
71.164,-77.097,-16.646
69.567,-76.563,-17.847
70.809,-77.809,-16.989
71.697,-77.275,-16.131
69.212,-75.494,-17.161
72.584,-77.453,-16.303
71.697,-77.275,-17.504
73.116,-77.631,-16.818
72.584,-77.453,-15.616
74.536,-78.699,-15.788
73.826,-79.411,-15.445
74.181,-80.124,-15.788
76.133,-81.014,-15.616
76.311,-80.836,-15.445
75.956,-81.548,-15.445
76.843,-81.014,-14.244
75.956,-81.192,-15.445
77.021,-81.904,-15.102
77.021,-82.616,-14.758
78.263,-81.726,-13.9
76.666,-81.904,-13.042
77.198,-84.219,-14.587
78.795,-84.753,-13.386
78.263,-84.931,-12.184
79.15,-85.821,-13.042
80.215,-86.177,-11.669
80.215,-87.958,-12.699
79.328,-88.492,-12.528
78.618,-89.204,-12.528
78.973,-88.848,-12.871
80.215,-89.738,-11.669
78.795,-89.382,-12.013
79.328,-88.848,-11.498
80.392,-91.697,-11.841
80.038,-91.341,-11.498
79.15,-91.519,-11.326
79.505,-91.163,-12.356
79.505,-92.231,-10.297
79.683,-94.19,-11.498
79.328,-90.985,-10.125
80.57,-93.3,-10.64
80.57,-93.3,-12.013
79.328,-95.258,-10.811
80.392,-95.97,-10.125
80.038,-95.614,-11.498
79.505,-96.148,-10.983
80.392,-98.463,-11.498
79.15,-98.285,-11.326
79.15,-99.709,-10.297
78.085,-98.997,-8.924
77.73,-100.066,-10.983
78.618,-100.244,-12.184
78.44,-102.914,-9.953
78.085,-101.846,-11.326
77.198,-105.229,-9.782
75.956,-103.627,-10.297
77.908,-102.38,-10.468
76.311,-103.627,-11.669
76.488,-104.873,-11.155
76.311,-104.339,-12.699
75.068,-104.517,-10.468
74.536,-106.119,-12.013
73.294,-108.078,-12.528
74.181,-107.9,-12.013
72.761,-108.612,-11.326
72.406,-108.612,-13.386
71.164,-109.502,-12.528
71.164,-109.146,-12.528
70.809,-110.927,-12.184
69.922,-110.393,-13.042
70.632,-111.461,-13.042
70.632,-110.393,-12.013
69.035,-110.927,-13.214
68.857,-110.749,-14.072
68.325,-110.571,-13.9
66.905,-110.927,-13.9
67.615,-111.995,-14.244
65.13,-111.995,-14.587
66.55,-113.419,-14.587
63.711,-111.995,-14.587
64.42,-112.707,-14.587
65.485,-113.419,-14.587
63.711,-111.283,-14.587
62.646,-113.419,-15.273
61.936,-112.707,-14.93
61.404,-112.885,-15.445
61.049,-112.885,-14.758
58.564,-112.885,-15.102
59.096,-114.488,-15.616
59.629,-113.241,-16.131
60.339,-114.31,-16.475
