magX,magY,magZ
24.668,-95.258,-28.316
26.62,-90.807,-28.83
31.767,-82.438,-26.943
37.091,-78.165,-26.943
41.705,-75.316,-24.54
53.418,-74.248,-21.451
60.339,-75.85,-18.877
63.356,-78.165,-18.019
67.437,-80.124,-16.131
67.437,-81.548,-15.445
70.632,-83.329,-13.386
73.649,-89.56,-10.125
75.246,-92.943,-9.267
75.778,-98.107,-9.095
75.956,-103.983,-6.178
76.666,-105.407,-5.492
73.649,-110.927,-4.29
73.116,-115.022,-3.089
69.567,-118.583,-4.119
70.454,-118.761,-2.574
68.68,-121.966,-1.888
65.308,-124.281,-2.746
61.936,-129.444,-3.947
57.854,-131.047,-4.805
54.66,-131.047,-6.864
49.868,-132.649,-8.066
47.029,-133.361,-9.782
44.544,-133.717,-10.125
41.705,-132.649,-10.811
39.93,-130.512,-12.528
36.736,-131.225,-14.244
33.186,-128.376,-15.616
28.217,-125.171,-19.049
29.814,-122.5,-19.907
27.33,-121.432,-20.25
24.135,-119.295,-21.966
26.088,-118.405,-21.108
22.183,-115.912,-22.481
22.893,-111.283,-23.167
23.248,-107.01,-27.286
22.716,-104.695,-26.428
23.603,-103.805,-26.943
20.409,-104.161,-25.913
23.426,-100.778,-26.085
23.781,-97.573,-26.771
24.49,-97.929,-26.771
26.975,-92.943,-27.114
29.105,-87.958,-29.517
29.459,-85.821,-28.144
31.767,-84.575,-28.659
33.364,-83.329,-28.83
34.429,-81.904,-27.801
38.333,-78.699,-26.428
41.172,-77.631,-25.398
44.189,-76.385,-25.913
46.496,-75.138,-25.055
45.964,-76.028,-24.197
49.336,-74.426,-24.369
51.11,-74.07,-20.936
53.418,-73.536,-21.451
56.257,-74.248,-18.362
61.049,-75.85,-16.131
63.178,-75.85,-14.415
67.26,-77.453,-14.244
68.68,-81.014,-12.528
70.099,-81.014,-12.528
69.744,-80.658,-11.155
69.922,-82.972,-9.953
73.294,-82.794,-8.066
73.294,-84.219,-9.439
75.956,-87.246,-5.835
77.376,-91.875,-3.432
77.908,-92.765,-4.633
78.085,-96.504,-2.746
78.44,-101.134,-1.373
77.021,-103.983,-0.343
79.15,-102.914,-0.686
77.73,-102.914,0.0
78.795,-103.627,1.373
78.795,-105.051,0.343
77.73,-110.749,2.059
76.133,-110.571,2.231
75.246,-113.597,1.716
73.294,-119.117,1.888
70.454,-121.61,1.544
69.744,-122.678,1.544
