magX,magY,magZ
57.854,-126.061,-26.085
58.919,-126.417,-26.085
61.758,-126.061,-24.712
63.533,-125.349,-24.712
65.13,-125.527,-23.167
67.97,-125.883,-22.138
69.922,-124.281,-23.339
69.744,-124.815,-22.138
71.519,-123.034,-20.765
74.181,-120.72,-20.936
77.021,-120.363,-19.564
78.263,-117.693,-20.765
78.618,-116.268,-19.735
78.085,-114.31,-19.564
78.618,-114.488,-18.019
81.457,-110.927,-18.705
80.038,-111.283,-19.049
81.457,-109.858,-20.765
83.054,-107.544,-19.564
82.7,-106.832,-19.564
82.345,-103.627,-20.25
81.99,-102.914,-20.593
82.7,-99.353,-19.907
82.7,-97.573,-19.22
80.747,-94.19,-21.108
82.167,-92.053,-21.108
80.925,-91.163,-21.966
80.925,-90.095,-21.623
78.263,-87.78,-22.824
76.666,-86.177,-23.339
75.246,-85.109,-22.652
75.601,-84.041,-23.339
72.584,-81.726,-24.197
71.874,-80.658,-25.227
70.454,-80.302,-26.256
67.437,-77.987,-27.801
64.598,-79.411,-29.517
61.758,-78.699,-30.89
61.049,-78.343,-31.576
60.339,-78.343,-30.89
57.322,-77.809,-33.121
54.482,-78.165,-32.777
54.66,-78.699,-33.636
53.595,-80.48,-35.008
51.288,-81.014,-35.18
51.998,-81.37,-35.866
48.803,-83.507,-36.896
45.786,-84.041,-36.725
44.189,-84.219,-37.239
44.012,-86.89,-36.725
44.189,-88.492,-37.583
40.462,-89.382,-38.441
40.107,-92.943,-38.097
40.285,-93.834,-36.553
39.575,-94.546,-38.269
39.753,-96.148,-39.127
40.995,-98.819,-37.583
40.285,-99.531,-38.269
38.688,-102.558,-37.754
38.51,-104.873,-38.269
39.043,-105.763,-38.441
38.333,-108.968,-37.068
39.575,-110.571,-36.553
39.575,-110.571,-35.523
40.64,-113.419,-36.21
41.35,-115.2,-35.18
41.527,-116.446,-34.322
43.834,-117.693,-33.121
44.544,-120.898,-33.807
47.916,-121.788,-32.949
49.868,-124.459,-31.405
52.885,-126.417,-28.144
53.418,-126.239,-29.345
55.37,-126.417,-27.801
57.677,-128.02,-26.256
58.209,-126.773,-26.771
60.871,-127.308,-26.256
63.001,-126.595,-22.481
63.356,-126.951,-24.197
65.84,-124.815,-23.854
69.922,-123.568,-21.623
70.809,-122.678,-22.481
70.632,-124.637,-22.309
71.342,-121.788,-20.936
72.939,-121.966,-21.794
74.359,-119.473,-21.108
76.488,-117.693,-21.794
77.021,-118.583,-21.28
77.553,-117.337,-20.422
78.44,-113.241,-19.22
79.15,-113.241,-18.534
80.215,-111.105,-19.22
81.99,-109.68,-17.161
81.457,-108.434,-19.049
80.747,-106.653,-17.333
83.054,-105.407,-19.564
81.99,-103.627,-17.161
82.167,-102.38,-19.735
83.764,-98.997,-20.25
83.587,-100.244,-19.392
82.7,-97.573,-19.564
81.635,-94.368,-20.593
81.28,-92.943,-20.25
79.683,-91.697,-21.108
78.085,-89.382,-22.652
77.73,-88.314,-21.966
77.908,-85.999,-23.511
77.376,-85.109,-24.712
75.778,-84.931,-24.197
74.536,-84.397,-24.369
74.536,-82.616,-25.398
73.471,-83.685,-24.369
70.099,-80.302,-26.6
68.325,-79.946,-27.629
68.68,-78.877,-28.316
64.066,-77.097,-27.286
63.001,-78.165,-31.061
62.468,-76.919,-29.174
61.404,-78.343,-31.576
58.564,-77.987,-31.919
55.192,-77.809,-31.405
55.547,-77.097,-32.434
53.95,-79.768,-33.979
51.998,-81.014,-34.494
50.401,-81.192,-35.008
47.739,-83.507,-34.837
46.674,-81.726,-35.866
45.432,-83.329,-36.381
44.899,-84.575,-35.866
44.189,-87.068,-36.896
44.189,-88.848,-36.553
42.06,-89.204,-38.269
42.592,-89.738,-37.754
42.237,-88.314,-38.097
42.06,-91.341,-37.926
39.753,-92.943,-39.47
39.575,-95.258,-37.583
40.462,-95.792,-38.784
39.043,-97.573,-36.725
38.333,-98.641,-38.784
38.155,-99.175,-38.612
39.753,-101.134,-39.47
39.93,-103.092,-37.926
38.51,-104.517,-38.612
39.753,-105.763,-37.068
39.398,-109.324,-38.441
39.22,-110.927,-36.896
41.35,-111.639,-35.866
40.995,-114.844,-34.494
42.415,-115.912,-35.18
42.415,-118.049,-34.15
43.302,-118.227,-33.636
42.769,-118.761,-33.807
46.141,-120.363,-33.292
47.384,-121.61,-32.777
46.496,-122.5,-31.233
48.271,-121.788,-30.89
50.578,-125.883,-29.688
51.998,-126.239,-30.718
56.967,-127.664,-26.6
58.564,-127.842,-26.771
58.742,-125.171,-26.943
61.226,-126.239,-25.57
64.775,-127.308,-23.854
65.13,-126.595,-23.511
66.195,-126.595,-25.227
68.502,-123.925,-22.652
69.212,-124.637,-23.339
70.099,-124.103,-20.422
73.116,-123.568,-21.28
72.052,-121.432,-21.28
72.584,-121.966,-20.078
74.714,-119.829,-20.765
75.778,-120.185,-20.422
77.376,-118.227,-20.593
78.085,-116.09,-19.907
78.263,-114.844,-19.049
81.812,-112.351,-19.392
80.392,-112.351,-19.735
81.812,-110.927,-19.392
81.812,-108.79,-19.392
80.392,-106.653,-17.676
81.99,-106.832,-17.847
81.99,-105.407,-18.877
81.28,-106.119,-18.877
83.942,-104.517,-19.049
82.7,-101.49,-19.564
84.119,-100.422,-19.564
82.522,-99.531,-20.422
81.28,-97.573,-18.877
81.99,-96.504,-20.936
82.7,-95.792,-21.28
83.054,-93.3,-20.593
80.747,-92.409,-21.108
80.57,-93.3,-21.28
81.635,-91.875,-21.28
79.505,-89.382,-22.309
79.86,-88.314,-21.966
77.553,-86.355,-23.167
74.714,-84.931,-25.913
77.021,-84.397,-23.339
73.826,-82.972,-26.085
72.584,-81.014,-25.57
69.922,-80.48,-27.114
70.632,-79.768,-26.428
68.857,-79.055,-26.771
67.082,-78.699,-27.114
66.373,-79.411,-28.83
64.42,-77.809,-28.316
65.13,-79.233,-29.345
62.646,-77.097,-29.688
62.646,-78.521,-31.748
60.516,-78.165,-31.748
59.451,-77.453,-32.777
56.434,-78.699,-33.292
55.192,-77.809,-33.121
53.595,-79.411,-33.636
50.933,-79.946,-34.837
51.465,-80.836,-36.038
49.513,-79.946,-36.21
48.271,-81.904,-35.695
47.916,-81.904,-35.695
48.271,-85.465,-35.352
45.609,-85.643,-36.553
45.254,-84.931,-37.926
44.367,-87.246,-37.754
41.705,-88.136,-38.269
43.302,-90.451,-37.754
41.705,-90.273,-38.612
41.882,-91.875,-37.754
40.995,-93.834,-37.583
40.285,-93.121,-37.239
39.043,-93.656,-37.411
40.107,-95.436,-39.813
39.398,-97.573,-39.813
38.333,-100.066,-38.441
38.51,-100.6,-39.642
39.398,-103.27,-39.127
39.753,-105.407,-37.068
37.091,-108.078,-37.239
38.155,-108.434,-37.239
37.978,-111.817,-36.038
40.64,-112.351,-36.21
41.35,-113.063,-36.21
40.285,-114.488,-34.494
41.35,-116.624,-35.18
41.705,-116.268,-34.494
45.432,-119.651,-33.979
43.657,-120.007,-33.979
46.674,-121.61,-33.121
46.674,-122.322,-32.434
48.094,-123.746,-30.718
48.094,-122.678,-32.434
49.868,-123.746,-30.032
52.708,-125.527,-28.659
53.95,-127.486,-28.487
55.192,-126.595,-27.629
55.902,-127.308,-26.6
55.902,-127.308,-28.659
58.742,-128.02,-24.54
60.339,-126.061,-25.398
64.775,-126.951,-24.197
64.953,-126.061,-23.339
64.953,-125.705,-24.369
64.42,-125.171,-23.167
64.598,-124.993,-23.682
66.373,-124.993,-24.025
67.615,-125.171,-21.108
68.147,-125.705,-24.025
68.857,-125.705,-23.339
70.277,-122.856,-22.652
73.471,-123.212,-22.309
73.116,-122.856,-20.936
73.649,-121.61,-21.108
75.601,-119.295,-19.907
75.423,-119.473,-21.108
77.553,-118.761,-18.705
79.505,-116.802,-19.564
78.618,-116.624,-19.735
79.505,-115.022,-19.22
80.215,-114.31,-18.191
79.86,-114.31,-20.936
79.86,-110.749,-18.877
80.215,-111.817,-19.564
82.167,-110.571,-20.422
83.764,-109.324,-19.907
82.167,-107.366,-18.362
82.345,-107.188,-19.564
82.167,-104.517,-19.392
82.345,-102.202,-21.28
82.522,-101.312,-18.705
81.635,-101.49,-19.907
82.7,-98.641,-19.907
83.409,-97.929,-20.593
83.232,-96.683,-19.049
82.522,-94.902,-20.422
80.925,-94.724,-21.28
80.038,-93.478,-20.765
81.457,-91.341,-21.108
80.747,-91.697,-21.108
79.15,-90.095,-20.936
