magX,magY,magZ
27.33,-54.128,0.0
24.313,-54.662,-0.172
24.845,-54.84,-2.403
23.603,-54.662,-1.201
21.828,-54.306,-0.515
20.054,-52.882,-1.544
16.149,-53.95,-3.261
15.972,-53.416,-2.746
14.375,-55.374,-3.261
14.197,-55.196,-1.373
12.423,-53.06,-1.373
11.89,-54.306,-2.574
10.648,-54.484,-1.716
10.825,-55.73,-2.231
7.809,-56.977,-3.432
6.034,-57.333,-2.059
4.259,-58.401,-1.716
3.372,-58.223,-2.917
4.792,-58.579,-2.917
4.437,-59.291,-2.574
3.727,-60.36,-2.917
1.065,-61.25,-3.089
-0.532,-63.921,-1.888
-1.242,-64.989,-2.574
-1.952,-67.838,-3.261
-2.839,-70.153,-2.746
-3.372,-69.975,-2.574
-3.727,-71.043,-2.574
-4.969,-71.933,-1.373
-4.259,-75.494,-1.716
-6.034,-73.714,-3.432
-5.679,-76.919,-1.373
-5.501,-78.877,-2.231
-5.324,-79.055,-2.746
-5.856,-81.37,-0.858
-5.324,-83.329,0.0
-4.437,-83.151,-1.544
-3.372,-85.287,-1.888
-2.839,-86.89,0.686
-2.662,-87.424,-1.544
-3.549,-88.67,0.343
-2.662,-89.917,0.515
0.177,-91.341,-0.858
-1.065,-92.231,1.373
0.71,-91.519,1.373
1.597,-92.409,0.515
1.597,-94.546,1.888
2.839,-94.368,2.059
3.904,-97.573,2.403
3.549,-96.861,1.716
6.744,-97.929,2.746
8.341,-96.326,2.574
8.518,-97.929,2.059
8.873,-98.641,3.775
10.825,-98.107,3.604
13.133,-100.066,3.432
14.375,-99.531,3.947
13.842,-98.997,4.805
16.149,-99.887,3.604
16.327,-98.997,4.462
17.747,-99.709,5.148
18.811,-100.422,4.805
19.521,-99.353,5.148
21.296,-98.285,5.835
22.893,-98.463,5.32
25.733,-98.463,4.633
25.91,-98.641,5.148
28.04,-97.573,7.208
29.637,-95.97,6.35
29.814,-95.792,5.835
31.057,-94.546,6.006
31.589,-92.587,5.148
34.429,-91.163,6.178
36.558,-90.095,5.835
37.268,-89.738,6.521
35.138,-89.382,5.835
36.558,-86.89,7.208
38.333,-84.753,5.492
38.688,-84.397,4.805
38.688,-79.768,4.805
38.51,-78.877,4.633
39.22,-80.658,4.29
39.753,-78.699,5.492
39.93,-74.96,4.633
40.462,-73.358,3.775
39.575,-71.399,2.917
37.8,-69.975,3.947
38.865,-67.126,3.261
36.381,-66.057,2.574
37.445,-64.277,2.231
36.558,-64.455,1.716
35.493,-63.031,2.059
34.429,-60.538,0.686
32.121,-61.072,0.172
32.476,-58.935,0.858
31.057,-59.648,1.544
29.105,-56.977,1.03
31.057,-57.511,0.515
27.862,-56.087,0.858
27.33,-55.196,0.343
26.265,-56.265,-1.03
25.733,-55.018,-0.858
22.893,-55.374,-1.544
22.538,-53.594,-0.172
19.166,-53.416,-1.03
18.989,-53.95,-1.544
15.972,-53.416,-1.373
14.02,-54.306,-2.231
14.375,-54.662,-1.201
12.6,-54.306,-1.201
11.18,-55.374,-4.29
7.809,-56.977,-3.089
6.744,-57.333,-2.746
7.099,-58.757,-2.746
4.437,-59.648,-3.604
1.42,-61.606,-2.746
1.597,-61.784,-4.633
-0.887,-64.277,-3.261
-1.242,-66.414,-2.574
-3.017,-68.194,-3.261
-3.194,-69.44,-2.059
-4.614,-71.221,-3.432
-3.904,-71.221,-3.775
-5.501,-71.399,-3.604
-4.969,-74.07,-2.403
-5.324,-73.358,-1.716
-3.904,-76.206,-0.343
-6.744,-77.987,-1.373
-4.259,-77.987,-2.403
-4.082,-81.014,-0.515
-4.614,-81.548,-0.343
-4.437,-81.014,-1.888
-3.727,-83.507,-1.544
-3.372,-84.931,-0.515
-3.372,-87.068,0.515
-2.485,-86.534,-1.373
-1.42,-89.382,-0.686
-2.307,-88.492,0.172
-2.13,-90.807,0.686
-0.71,-90.807,1.03
0.355,-92.231,0.686
2.13,-92.587,1.03
0.71,-92.231,1.716
2.662,-94.902,0.858
3.904,-94.368,1.03
4.437,-97.395,4.29
6.566,-95.614,1.888
8.163,-98.641,2.059
8.873,-97.929,3.775
10.116,-99.887,3.947
11.713,-100.422,3.775
13.133,-99.709,4.462
15.085,-99.887,4.633
14.73,-100.244,3.947
17.392,-101.49,6.178
17.569,-100.956,4.633
20.054,-98.819,6.006
22.183,-97.751,6.006
24.135,-98.641,5.492
24.135,-99.709,6.521
26.265,-96.504,6.178
25.378,-97.395,5.32
28.217,-95.97,6.35
29.105,-96.148,5.835
30.879,-94.012,4.805
31.944,-94.724,6.521
31.767,-93.834,6.693
31.767,-92.409,5.663
33.719,-90.807,6.178
34.961,-90.629,4.633
34.606,-89.56,6.693
34.961,-87.424,6.006
36.558,-86.177,7.208
38.865,-82.794,6.006
38.865,-82.438,5.32
37.623,-77.631,6.521
38.688,-78.343,5.148
39.93,-75.672,4.633
39.398,-73.714,4.462
39.575,-71.399,4.29
39.22,-68.194,3.604
38.155,-66.77,3.947
38.51,-65.345,1.888
36.203,-64.811,3.775
35.493,-61.606,1.373
35.848,-63.387,3.432
33.719,-61.962,1.716
34.251,-60.716,0.172
31.767,-59.291,2.917
30.524,-58.045,0.0
28.75,-55.552,0.0
27.862,-55.018,0.172
24.668,-54.662,-1.201
23.071,-54.484,-0.686
22.006,-54.128,-2.059
18.989,-54.306,-2.574
19.344,-54.306,-1.201
17.392,-53.772,-1.716
15.44,-52.882,-0.858
14.02,-54.306,-1.544
12.778,-54.84,-2.403
9.938,-54.84,-2.403
8.518,-55.908,-2.403
6.921,-54.306,-2.574
7.276,-57.867,-3.261
5.324,-59.113,-3.089
4.969,-59.113,-3.089
4.082,-60.004,-3.261
2.307,-59.648,-2.574
0.177,-61.428,-4.29
-2.13,-63.743,-3.089
-0.177,-62.496,-2.917
-2.662,-67.838,-2.917
-3.194,-70.153,-3.089
-4.082,-71.043,-2.917
-4.082,-71.399,-2.574
-4.969,-72.645,-2.403
-3.549,-74.426,-3.089
-4.082,-73.18,-2.574
-5.147,-73.536,-2.231
-4.614,-75.494,-2.403
-3.549,-75.138,-1.373
-5.679,-78.699,-2.403
-6.034,-77.987,-1.373
-4.082,-81.726,-2.574
-4.792,-84.219,-0.172
-3.372,-84.575,0.515
-3.727,-86.355,-0.172
-2.839,-87.602,0.0
-2.307,-88.848,-1.201
-0.887,-89.917,-0.515
0.177,-91.341,1.201
0.887,-93.121,0.858
0.177,-94.19,0.858
2.839,-92.943,3.089
1.775,-93.656,2.403
2.662,-96.683,1.544
4.437,-95.258,1.201
6.744,-96.861,2.403
6.921,-97.751,4.29
9.583,-97.217,2.746
10.116,-99.175,3.604
10.471,-99.175,3.947
11.89,-99.531,2.917
12.955,-99.175,3.947
