magX,magY,magZ
7.276,128.732,-45.133
5.324,130.334,-44.619
6.034,128.91,-46.335
6.034,130.691,-45.991
6.921,132.293,-46.849
4.969,132.115,-44.962
6.566,133.717,-45.82
3.727,135.142,-45.82
5.501,136.922,-46.849
4.437,137.278,-46.506
4.437,137.991,-45.133
2.485,138.525,-48.051
4.259,140.305,-47.364
3.017,140.84,-49.252
2.307,141.908,-47.879
2.307,143.332,-47.879
1.597,144.044,-48.909
0.0,143.866,-51.14
-1.065,144.223,-49.424
-0.177,146.181,-50.625
-2.13,145.647,-49.767
-1.597,146.181,-50.968
-1.242,147.606,-50.625
-4.437,147.249,-49.595
-4.437,146.537,-50.282
-3.194,147.427,-51.483
-3.904,146.715,-51.483
-5.147,148.674,-49.938
-6.034,148.496,-52.513
-8.696,148.674,-53.027
-8.696,148.318,-53.371
-9.583,149.208,-54.229
-11.358,150.989,-55.258
-14.02,148.318,-54.744
-13.665,149.386,-55.087
-16.859,150.454,-55.43
-17.392,148.852,-55.602
-17.214,148.318,-56.46
-19.699,149.03,-58.176
-19.699,147.962,-59.205
-21.473,147.249,-58.176
-22.006,147.427,-58.004
-22.716,144.935,-58.691
-24.668,145.825,-59.549
-25.2,141.018,-60.407
-25.91,143.866,-60.75
-28.927,141.908,-60.578
-29.992,141.196,-59.892
-29.637,140.483,-60.235
-31.057,137.278,-60.921
-31.944,137.457,-61.436
-31.234,136.032,-63.839
-32.476,134.786,-62.294
-32.476,134.43,-61.951
-32.476,133.717,-61.951
-33.541,130.869,-60.235
-33.719,129.622,-61.78
-32.654,129.622,-61.78
-34.074,131.047,-62.123
-34.606,127.664,-62.981
-33.541,125.883,-61.608
-34.961,125.883,-60.921
-33.896,123.39,-60.921
-33.186,122.678,-61.265
-34.429,120.72,-61.78
-32.654,119.295,-61.436
-31.767,119.829,-60.235
-32.654,116.802,-58.691
-31.057,115.2,-61.265
-31.944,114.31,-59.377
-29.637,113.776,-58.519
-29.992,113.063,-59.205
-30.169,112.529,-58.347
-28.395,111.817,-57.661
-29.282,111.283,-59.205
-26.975,110.036,-56.974
-26.975,108.256,-58.347
-26.975,109.68,-55.602
-26.443,108.078,-57.146
-25.555,107.9,-55.258
-23.426,105.763,-54.915
-22.538,107.01,-55.087
-22.893,104.873,-54.4
-21.828,104.873,-54.4
-21.473,105.941,-53.714
-20.409,104.161,-54.057
-17.569,104.161,-53.027
-18.989,103.449,-52.684
-15.085,103.805,-52.341
-16.149,104.873,-51.655
-14.02,104.873,-51.311
-12.6,103.805,-50.968
-11.713,104.339,-51.483
-12.6,104.517,-49.938
-10.293,104.339,-50.11
-9.228,105.051,-47.708
-8.518,103.627,-49.424
-6.921,105.585,-48.222
-5.324,106.119,-48.394
-6.566,106.297,-47.879
-3.194,107.188,-45.991
-1.065,108.256,-46.335
-2.13,106.832,-46.678
-0.71,110.036,-45.648
0.355,111.105,-45.305
0.887,111.283,-45.82
0.887,112.707,-46.849
2.13,113.241,-45.305
2.839,113.597,-44.962
3.904,115.734,-44.962
4.969,115.378,-44.275
3.727,116.268,-44.79
6.389,117.159,-45.648
4.259,121.432,-45.305
5.324,120.007,-43.932
6.921,120.898,-44.79
5.679,122.856,-42.559
5.147,123.746,-44.79
6.921,125.527,-43.761
7.454,126.061,-45.648
5.856,127.308,-45.133
5.856,128.732,-45.82
7.099,129.266,-43.932
7.631,130.512,-46.849
6.921,130.156,-45.133
5.324,129.266,-44.275
5.324,131.047,-45.648
5.501,134.43,-44.104
5.324,134.252,-45.648
4.259,135.32,-47.364
3.904,138.881,-47.021
4.259,138.525,-47.364
2.662,138.703,-47.193
2.13,142.086,-48.394
3.017,141.908,-47.536
3.194,142.798,-49.08
0.355,143.154,-48.394
0.71,145.291,-48.394
-0.532,144.401,-48.909
