magX,magY,magZ
35.848,-58.401,0.343
34.783,-59.113,-0.343
33.364,-60.182,-1.03
36.558,-62.674,1.373
36.736,-61.784,1.544
37.445,-63.921,0.515
35.493,-63.031,0.343
36.558,-64.811,1.03
36.558,-65.523,1.716
36.558,-65.879,-0.343
35.848,-68.728,3.089
36.026,-66.77,0.858
35.493,-69.084,1.716
37.445,-68.906,0.515
36.026,-69.262,2.574
36.026,-68.906,1.888
37.978,-69.44,2.746
36.558,-71.933,1.03
36.203,-71.221,1.716
35.671,-72.111,3.261
35.138,-71.221,3.432
35.138,-74.07,2.059
36.026,-73.892,2.231
33.541,-74.248,3.261
33.896,-76.028,2.231
33.896,-76.741,2.917
34.429,-76.206,4.805
34.606,-78.521,2.917
32.654,-78.343,2.059
33.009,-79.055,2.746
33.541,-78.877,3.261
31.944,-80.124,3.775
32.476,-79.946,4.29
33.541,-79.233,1.201
31.234,-81.192,1.716
30.524,-80.124,2.403
31.234,-79.768,2.403
31.944,-80.836,3.089
30.169,-81.904,2.403
30.879,-83.329,2.746
30.169,-80.48,2.403
29.992,-82.082,1.888
28.927,-83.863,2.917
28.75,-82.972,3.432
28.04,-85.465,2.403
28.395,-84.753,1.373
27.33,-84.041,1.716
25.378,-86.355,2.574
25.2,-85.821,2.403
24.845,-86.534,2.746
22.893,-86.355,1.888
22.538,-87.068,1.544
22.006,-87.602,3.089
22.006,-87.246,1.716
21.473,-88.136,2.231
19.876,-87.602,1.716
21.296,-89.382,1.03
20.586,-86.89,2.059
19.521,-87.958,3.432
18.811,-88.67,1.716
17.392,-87.958,2.746
17.392,-87.602,1.03
17.214,-87.78,1.888
16.859,-89.917,1.544
14.375,-88.492,2.231
15.617,-88.314,2.059
12.778,-87.958,2.403
14.552,-89.026,2.746
12.068,-89.026,1.03
11.89,-86.355,1.544
11.358,-88.67,2.059
9.051,-88.136,2.574
9.938,-86.89,1.716
7.986,-87.068,2.574
8.163,-86.534,0.343
6.211,-86.355,1.888
7.631,-86.712,0.172
6.566,-86.712,1.888
4.969,-86.177,1.373
4.792,-83.507,-0.515
3.017,-85.643,-0.515
1.952,-85.287,-0.172
1.242,-83.151,0.515
2.13,-82.972,-0.686
1.065,-83.685,0.686
0.887,-82.438,0.172
1.065,-81.904,-0.686
-0.177,-81.37,-0.858
-1.775,-82.26,1.03
-1.065,-79.411,-1.716
-1.242,-79.946,-1.201
-2.13,-80.124,-1.03
-2.839,-78.699,-1.373
-1.242,-77.809,-0.858
-1.952,-77.453,-2.574
-2.13,-77.631,-1.373
-3.017,-75.672,-2.574
-4.259,-74.426,-1.716
-4.082,-74.248,-1.201
-4.969,-73.714,-2.403
-3.904,-73.002,-2.746
-2.839,-71.933,-0.686
-4.614,-72.289,-1.373
-5.324,-71.221,-2.059
-6.034,-70.509,-1.716
-4.259,-69.44,-2.746
-4.969,-69.084,-2.746
-4.969,-69.084,-2.746
-5.324,-67.66,-2.746
-4.082,-66.77,-3.947
-3.017,-64.989,-2.231
-3.017,-64.989,-2.917
-4.792,-63.565,-3.604
-4.437,-64.633,-4.29
-2.485,-62.674,-2.059
-1.775,-63.743,-3.432
-3.727,-60.716,-5.32
-2.307,-62.14,-3.261
-4.082,-60.716,-2.231
-3.372,-63.921,-2.917
-3.727,-60.004,-2.574
-3.194,-59.826,-3.089
-1.065,-60.538,-2.746
-1.597,-57.867,-3.604
-1.952,-58.579,-3.947
-1.242,-57.511,-3.261
-1.242,-57.511,-3.261
-0.532,-55.73,-2.231
0.0,-55.908,-2.746
1.42,-55.552,-3.775
1.065,-55.196,-3.089
1.42,-53.772,-2.746
2.485,-53.06,-3.432
1.065,-53.416,-4.462
4.082,-52.169,-4.977
3.372,-50.033,-3.947
6.211,-51.457,-2.574
6.566,-51.813,-2.917
6.921,-48.964,-2.574
6.034,-49.855,-2.059
6.921,-48.252,-3.947
10.825,-48.964,-2.231
10.293,-47.718,-3.775
11.89,-47.54,-3.604
11.713,-46.65,-2.403
13.31,-46.116,-3.604
14.02,-46.828,-3.947
14.375,-47.54,-3.261
13.842,-47.362,-3.089
15.795,-46.828,-2.917
17.214,-47.184,-3.261
15.795,-47.184,-3.947
17.924,-47.184,-2.917
19.521,-48.43,-3.432
18.989,-46.116,-2.917
19.876,-46.65,-2.059
18.811,-46.65,-2.059
20.941,-48.074,-3.775
22.538,-47.54,-1.888
23.781,-48.074,-2.059
24.313,-47.896,-1.888
24.668,-47.184,-2.231
25.733,-48.252,-1.201
24.845,-48.786,-1.716
26.265,-48.074,-1.373
25.378,-48.608,-1.201
26.443,-49.321,-1.888
27.507,-51.457,-2.574
29.814,-51.279,-2.403
29.459,-50.923,-1.716
29.637,-50.389,-2.231
30.879,-52.704,-1.03
30.702,-52.169,-2.917
30.702,-52.882,-1.201
32.299,-51.991,-1.03
31.057,-52.882,0.172
33.364,-54.484,-2.403
33.009,-53.416,-0.343
