magX,magY,magZ
-2.13,127.486,-48.051
0.355,130.691,-48.737
-1.597,132.649,-48.566
-3.904,133.895,-50.11
-5.501,135.142,-50.282
-5.856,136.922,-49.938
-4.969,134.964,-51.483
-6.034,137.457,-51.14
-7.099,137.813,-51.14
-6.389,139.593,-51.826
-7.099,138.169,-52.513
-9.583,139.949,-53.199
-11.358,141.73,-53.885
-10.293,141.374,-54.572
-12.778,141.73,-55.602
-14.907,142.086,-53.885
-14.907,143.866,-54.915
-16.682,144.935,-55.945
-16.504,143.332,-58.176
-18.279,144.044,-57.146
-21.828,144.757,-58.176
-22.893,144.757,-58.519
-24.845,144.223,-59.377
-24.313,142.264,-58.862
-26.443,144.757,-60.578
-27.33,143.866,-60.75
-28.217,143.688,-59.205
-29.459,142.086,-61.093
-32.476,141.908,-60.578
-32.476,141.196,-62.294
-34.961,138.347,-64.354
-35.316,137.991,-63.667
-38.333,139.593,-63.839
-38.333,135.676,-64.525
-40.107,134.252,-64.525
-41.527,131.403,-64.182
-40.817,131.047,-64.869
-42.947,127.129,-65.212
-42.947,129.266,-64.869
-42.947,128.198,-65.898
-43.657,126.417,-66.928
-44.012,124.281,-65.212
-42.947,124.281,-65.212
-43.479,121.966,-65.727
-45.077,118.583,-66.241
-44.722,116.446,-66.585
-45.077,113.954,-65.555
-43.479,112.707,-65.383
-44.899,112.351,-63.667
-42.947,110.393,-64.182
-44.012,108.612,-64.869
-42.769,107.366,-63.667
-42.769,105.941,-64.01
-42.06,105.585,-62.638
-40.462,103.627,-63.496
-39.22,101.668,-61.608
-37.445,98.819,-61.608
-37.091,99.175,-60.921
-36.913,97.573,-60.407
-34.429,96.148,-61.436
-34.606,95.258,-59.892
-32.831,96.683,-58.862
-31.944,94.368,-57.318
-31.234,94.724,-59.034
-29.814,91.875,-57.318
-29.459,91.875,-56.631
-27.152,93.478,-57.489
-28.75,91.875,-58.004
-27.507,91.697,-54.744
-28.395,92.231,-56.631
-26.088,92.053,-56.116
-25.2,91.519,-55.258
-23.071,94.012,-54.915
-22.183,92.053,-51.998
-21.828,90.985,-53.371
-20.054,93.121,-54.057
-18.102,92.587,-51.483
-17.569,93.121,-52.684
-17.037,92.943,-51.826
-14.907,92.231,-52.856
-15.262,94.368,-51.14
-14.73,94.546,-49.938
-14.197,95.792,-50.797
-12.955,95.258,-50.968
-11.358,95.436,-50.453
-10.116,96.326,-49.595
-10.648,96.148,-49.424
-9.938,96.148,-49.767
-8.873,98.285,-48.394
-7.276,97.751,-48.566
-6.211,99.887,-48.566
-3.904,101.846,-48.394
-3.904,102.558,-48.051
-3.372,103.805,-46.163
-3.372,103.449,-47.879
-2.307,104.161,-47.193
-2.307,104.517,-47.879
-3.194,106.475,-47.708
-2.839,108.612,-48.051
-1.242,109.502,-47.193
0.177,109.858,-45.477
0.887,111.995,-46.506
0.0,112.885,-46.678
1.242,116.624,-46.506
2.13,113.954,-47.708
1.597,117.337,-46.163
-0.177,118.405,-46.849
1.242,119.117,-46.163
-0.177,121.254,-47.536
1.065,123.212,-46.678
0.71,122.856,-46.335
-1.065,123.925,-47.364
0.177,125.527,-46.506
0.0,126.773,-47.021
-0.355,128.554,-47.708
-1.42,129.622,-48.394
-0.887,130.156,-47.536
-1.597,132.293,-48.909
-1.242,132.649,-48.566
-3.194,132.471,-50.11
-3.194,134.252,-48.394
-2.839,134.252,-49.424
-4.792,135.498,-50.625
-5.324,135.676,-51.14
-6.744,138.169,-50.797
-6.389,139.237,-52.169
-7.454,138.881,-51.483
-7.631,139.771,-51.311
-8.518,139.237,-51.483
-11.18,140.483,-54.4
-9.583,140.305,-51.826
-12.423,141.018,-51.483
-12.6,141.908,-53.371
-13.31,142.976,-53.371
-13.31,143.332,-55.087
-13.487,143.51,-55.602
-17.392,143.51,-55.258
-17.214,144.044,-56.46
-18.102,144.935,-56.974
-19.521,143.154,-56.631
-20.941,145.291,-56.974
-22.361,143.154,-59.034
-22.716,144.935,-59.72
-23.958,145.825,-58.519
-23.781,144.579,-58.347
-26.443,144.044,-58.862
-26.797,141.908,-60.578
-27.685,143.51,-62.123
-29.282,143.688,-61.265
-30.702,142.976,-60.921
-33.364,142.086,-61.436
-32.831,139.771,-62.981
-33.009,142.086,-63.152
-35.316,139.415,-63.324
-35.138,139.949,-62.809
-37.091,137.991,-61.951
-37.091,138.347,-61.951
-37.978,137.457,-64.869
-39.398,135.676,-64.525
-38.865,134.43,-64.01
-40.64,132.649,-64.354
-41.35,133.005,-65.04
-41.705,131.581,-65.727
-41.882,127.486,-64.525
-45.254,125.883,-66.07
-44.367,123.568,-65.212
-45.609,122.678,-65.383
-45.964,121.61,-65.04
-45.609,119.829,-66.756
-45.254,119.829,-65.383
-45.077,117.871,-64.869
-45.254,115.556,-65.727
-45.432,115.022,-64.182
-45.964,113.419,-66.07
-44.367,110.749,-63.496
-43.834,110.571,-65.04
-44.012,110.036,-64.182
-43.834,108.078,-64.697
-43.657,108.256,-63.839
-42.592,104.339,-62.466
-40.285,103.449,-62.294
-40.817,103.983,-62.466
-40.817,101.134,-63.839
-38.688,101.846,-61.78
