magX,magY,magZ
-6.389,135.32,-48.394
-6.389,136.032,-48.051
-6.034,136.744,-48.737
-9.228,138.169,-49.424
-10.116,139.415,-52.341
-10.293,139.593,-51.14
-11.003,140.305,-52.169
-11.358,141.73,-52.169
-13.133,141.73,-52.169
-14.02,142.976,-53.027
-14.907,143.51,-54.229
-17.569,145.825,-54.4
-17.214,145.113,-57.833
-18.634,145.469,-56.46
-22.006,145.647,-56.631
-22.006,146.003,-58.691
-23.248,145.113,-57.833
-24.49,145.647,-58.347
-25.023,146.893,-58.862
-26.443,145.825,-59.205
-26.975,147.071,-58.004
-27.685,144.935,-61.093
-27.507,144.044,-60.235
-29.814,144.935,-61.436
-31.944,144.579,-60.407
-32.121,143.688,-64.01
-33.719,140.661,-63.152
-35.493,141.018,-62.809
-35.138,142.798,-64.525
-36.026,141.908,-65.04
-35.493,140.305,-65.212
-38.51,139.771,-66.07
-39.043,137.813,-66.585
-39.398,138.169,-64.869
-40.64,136.21,-66.07
-40.462,134.252,-66.585
-40.995,133.717,-64.697
-41.172,133.539,-66.585
-42.592,133.539,-66.928
-41.705,130.869,-67.099
-41.172,128.554,-66.585
-42.237,129.266,-67.957
-41.527,126.061,-66.241
-41.35,124.815,-65.727
-44.189,124.103,-68.816
-44.722,121.076,-66.928
-44.722,121.788,-67.957
-43.124,120.542,-65.727
-43.834,118.405,-66.07
-43.657,117.159,-66.585
-42.06,114.132,-66.756
-42.237,113.597,-65.898
-42.06,111.995,-66.07
-41.172,110.749,-65.212
-41.527,108.968,-63.496
-40.817,110.036,-65.212
-38.51,107.01,-62.294
-38.688,106.475,-62.809
-37.978,107.544,-64.182
-37.091,105.585,-61.608
-35.316,103.805,-61.265
-34.961,103.805,-62.294
-33.719,101.49,-61.436
-32.121,101.312,-61.265
-28.395,100.422,-58.347
-29.105,101.134,-57.318
-29.459,100.778,-58.004
-26.62,99.709,-57.318
-23.071,99.353,-55.945
-23.603,99.175,-54.4
-22.183,100.6,-54.4
-20.586,102.558,-53.542
-16.327,102.558,-53.885
-15.972,102.914,-51.826
-12.778,102.558,-50.797
-13.665,102.38,-51.311
-12.245,103.805,-49.595
-12.068,103.627,-48.737
-10.648,106.832,-48.737
-9.228,106.475,-49.424
-8.163,110.036,-47.708
-7.631,109.858,-48.566
-7.276,111.995,-47.193
-5.501,113.063,-47.879
-6.211,113.776,-47.536
-4.259,116.446,-45.991
-4.792,119.117,-45.477
-3.904,121.076,-47.021
-6.034,122.5,-47.021
-3.372,125.171,-46.849
-3.549,125.349,-45.991
-5.147,126.595,-47.536
-3.017,128.732,-48.222
-5.147,128.376,-48.222
-4.792,129.8,-47.536
-4.437,130.156,-47.879
-5.856,129.8,-48.909
-7.099,133.539,-48.737
-6.744,134.964,-49.767
-7.454,134.252,-49.767
-6.211,136.566,-47.879
-7.099,134.964,-49.424
-7.454,137.1,-48.737
-7.099,135.32,-49.424
-7.276,136.21,-50.282
-7.276,138.347,-49.938
-7.986,139.771,-50.282
-9.761,139.415,-51.655
-11.003,141.73,-50.453
-11.535,141.552,-52.341
-12.423,143.51,-53.542
-13.31,142.976,-53.027
-14.02,142.976,-54.057
-12.955,143.688,-53.371
-15.44,144.757,-53.027
-18.102,144.935,-54.915
-18.811,146.359,-55.602
-18.457,145.647,-55.602
-19.521,146.003,-57.661
-20.054,145.113,-56.803
-20.764,146.537,-55.43
-22.893,146.893,-57.833
-24.135,145.291,-59.034
-24.135,145.647,-59.034
-25.2,146.359,-58.004
-27.33,145.647,-59.377
-27.685,145.291,-60.75
-29.105,145.647,-61.78
-29.459,144.223,-61.093
-30.524,143.51,-61.78
-33.896,144.044,-62.981
-33.896,141.908,-62.981
-33.364,142.442,-64.525
-35.671,140.127,-63.667
-36.913,139.593,-64.182
-37.978,139.593,-65.555
-38.51,139.415,-65.383
-39.398,137.457,-65.212
-38.333,136.032,-66.241
-39.753,134.964,-66.585
-41.527,136.388,-66.928
-40.285,133.717,-66.07
-41.705,133.005,-67.099
-42.06,129.8,-66.756
-42.415,128.376,-67.443
-41.172,127.842,-65.898
-42.947,124.281,-66.928
-44.189,124.459,-66.756
-42.237,120.72,-66.585
-42.769,120.542,-66.07
-42.769,118.761,-66.413
-44.367,118.583,-66.585
-41.882,115.022,-65.555
-40.817,113.954,-65.898
-40.995,112.707,-64.697
-40.64,110.571,-64.01
-40.285,110.214,-64.354
-40.64,107.366,-64.01
-37.091,106.297,-63.324
-37.978,103.27,-63.496
-34.251,104.161,-61.608
-36.026,103.449,-61.951
-35.848,104.339,-62.123
-33.541,102.736,-60.578
-32.476,102.024,-59.549
-31.767,100.6,-61.608
-30.879,100.066,-59.377
-28.04,101.134,-57.661
-27.685,100.422,-57.318
-24.313,98.107,-56.46
-19.521,99.709,-52.513
-17.037,100.778,-52.513
-15.262,102.558,-51.14
-13.487,104.695,-51.826
-11.535,105.229,-50.282
-8.518,106.119,-48.394
-7.809,107.544,-48.051
-9.228,109.68,-48.394
-8.341,109.502,-48.909
-7.454,110.036,-48.394
-6.034,111.461,-45.648
-5.324,113.597,-47.708
-7.276,114.488,-46.506
-4.792,114.132,-48.222
-5.679,116.802,-47.364
-4.614,118.583,-47.021
-2.485,119.651,-48.394
-3.549,121.432,-44.962
-3.549,121.076,-46.678
-2.13,122.856,-47.021
-3.727,125.171,-47.879
-3.017,128.02,-47.193
-4.437,129.088,-48.222
-6.034,131.403,-47.021
-4.259,133.539,-47.364
-4.792,134.074,-47.536
-7.454,136.388,-48.051
-7.099,137.457,-49.424
-7.276,137.635,-49.595
-9.583,138.881,-51.483
-11.535,141.552,-53.371
-14.552,142.442,-52.513
-12.6,142.976,-54.057
-15.972,144.223,-54.915
-16.504,144.757,-54.744
-19.344,144.757,-56.46
-19.876,145.647,-57.318
-20.231,145.291,-56.288
-23.781,146.359,-57.661
-27.33,144.223,-59.034
-26.975,147.071,-59.377
-28.217,144.757,-59.892
-28.217,144.044,-60.578
-29.282,145.113,-60.921
-29.814,144.935,-62.123
-30.524,144.223,-62.809
-30.347,144.044,-62.294
-32.831,140.483,-62.981
-34.961,142.62,-62.981
-36.203,141.73,-65.212
-37.8,140.127,-64.354
-38.155,136.566,-65.727
-39.575,135.854,-65.727
-40.107,135.676,-65.212
-40.285,135.854,-65.727
-40.817,135.676,-65.555
-41.172,132.115,-67.614
-43.657,132.115,-68.987
-42.947,129.266,-66.585
-41.705,128.02,-67.099
-42.415,125.171,-66.756
-44.012,124.281,-67.271
-43.834,122.678,-67.099
-42.947,121.076,-67.957
-43.657,121.432,-67.271
-42.237,120.72,-67.271
-44.722,118.583,-67.614
-44.189,115.912,-66.07
-42.947,114.31,-64.869
-42.06,114.132,-65.727
-41.35,111.995,-64.697
-42.415,110.571,-64.354
-39.22,107.01,-62.981
-37.8,106.297,-63.324
-37.623,106.119,-62.466
-36.203,105.407,-63.496
-36.026,104.873,-61.608
-35.316,103.092,-60.921
-33.719,101.846,-61.093
-32.831,101.312,-58.862
-28.04,100.422,-58.347
-26.62,100.422,-56.974
-25.378,99.531,-57.146
-22.893,99.887,-55.087
-22.183,100.6,-53.027
-19.876,100.422,-53.885
-17.569,99.887,-53.027
-15.44,101.668,-51.311
-15.44,100.956,-51.311
-14.73,103.449,-50.625
-12.955,102.736,-50.968
-12.6,104.161,-48.566
-11.358,104.695,-49.08
-9.406,108.078,-48.909
-6.921,109.858,-47.536
-6.389,111.461,-47.364
-5.679,112.885,-47.021
-4.969,113.954,-47.708
-4.792,116.98,-46.849
-3.904,117.871,-45.648
-2.839,119.651,-47.021
-3.549,122.5,-46.678
-4.259,122.856,-47.708
-3.194,122.856,-47.021
-3.372,125.883,-45.477
-5.324,128.198,-47.021
-5.147,130.156,-48.222
-4.792,131.937,-47.879
-6.211,136.21,-47.879
-6.921,136.21,-49.252
-8.518,138.881,-50.453
-8.696,137.991,-50.625
-9.228,138.881,-50.11
-10.471,140.127,-52.341
-12.068,143.154,-54.572
-13.842,142.442,-53.885
-16.504,144.401,-54.4
-16.859,145.113,-55.773
-17.569,144.401,-55.43
-17.392,145.647,-55.258
-20.409,145.113,-56.46
-21.473,146.181,-57.146
-22.183,146.537,-58.862
-25.91,146.359,-58.004
-25.555,144.935,-58.691
-25.91,146.003,-60.063
-27.507,146.893,-59.892
-29.992,144.401,-60.235
-28.927,144.401,-62.638
-31.589,143.51,-62.123
-33.364,143.154,-63.152
-33.009,142.086,-63.496
-34.783,140.661,-64.182
-34.783,139.237,-64.869
-37.978,138.525,-65.555
-38.333,137.813,-65.898
-38.333,138.525,-66.241
-38.865,135.854,-66.756
-39.753,134.608,-65.898
-40.285,133.361,-66.07
-41.705,131.225,-66.413
-41.705,130.156,-67.443
-42.769,130.156,-66.07
-43.124,127.664,-66.413
-43.834,126.951,-67.099
-42.769,125.527,-67.443
-42.415,123.746,-68.472
-42.06,122.322,-66.756
-42.769,120.542,-67.443
-42.415,117.337,-66.413
-42.769,114.132,-67.443
-43.124,113.776,-65.04
-41.172,111.105,-65.898
-42.06,110.927,-65.04
-40.817,111.461,-63.839
-39.93,109.146,-64.354
-37.623,105.763,-62.809
-36.381,104.873,-61.951
-35.671,104.161,-61.608
-32.121,101.668,-60.578
-31.412,100.244,-58.862
-29.282,101.668,-59.205
-28.572,100.956,-59.205
-28.395,100.066,-57.661
-25.378,99.531,-54.744
-23.781,99.709,-54.572
-23.781,100.066,-54.915
-21.296,100.066,-54.915
-20.231,101.134,-52.856
-18.102,101.846,-52.513
-16.327,103.627,-51.14
-15.085,101.668,-49.938
-12.068,104.695,-50.11
-8.696,107.01,-48.222
-10.471,105.585,-47.879
-10.293,108.612,-50.453
-6.744,109.324,-45.305
-6.389,111.105,-45.991
-5.501,113.776,-47.193
-4.792,116.624,-45.82
-4.082,118.049,-46.163
-3.372,118.761,-47.193
-4.437,121.61,-44.79
-4.259,122.144,-47.364
-3.904,124.637,-46.678
-3.904,128.198,-47.364
-3.194,126.061,-46.678
-3.372,128.376,-47.193
-4.792,131.581,-47.879
-5.856,132.293,-48.222
-4.969,134.252,-50.11
-6.389,136.388,-48.394
-7.631,135.142,-47.536
-7.276,135.854,-49.595
-7.454,138.881,-50.453
-8.873,139.949,-50.453
