magX,magY,magZ
-15.44,124.103,-32.434
-15.085,123.746,-30.718
-14.907,123.212,-30.89
-13.665,121.61,-32.091
-14.375,120.898,-31.061
-14.73,119.473,-30.718
-15.262,119.651,-31.919
-13.487,119.295,-29.86
-12.778,118.939,-30.89
-12.955,116.268,-30.032
-13.842,116.09,-29.174
-15.085,115.556,-29.688
-13.31,115.912,-30.032
-14.197,115.734,-29.86
-14.375,114.488,-29.345
-13.487,112.885,-29.174
-14.02,113.419,-29.002
-14.907,110.393,-28.487
-14.73,109.502,-29.345
-14.02,109.502,-28.659
-15.617,109.324,-29.86
-15.795,108.434,-28.659
-14.552,107.188,-28.83
-15.617,107.9,-28.83
-16.327,104.339,-30.203
-16.504,103.092,-28.659
-16.682,102.558,-29.517
-15.972,102.914,-29.174
-14.73,99.531,-28.316
-15.972,102.558,-28.144
-15.795,100.6,-28.316
-18.989,100.6,-30.032
-18.989,99.887,-30.718
-18.457,101.49,-29.174
-18.102,99.709,-28.487
-20.231,99.353,-30.203
-20.054,96.326,-29.002
-19.699,97.039,-30.718
-21.828,95.614,-30.375
-21.828,96.683,-31.061
-22.361,95.436,-32.263
-23.426,93.3,-31.919
-24.135,94.012,-30.203
-24.313,93.121,-31.061
-25.733,93.121,-32.091
-25.378,92.409,-32.777
-25.733,93.834,-31.748
-26.443,92.409,-32.434
-25.2,92.231,-32.606
-27.152,90.629,-33.121
-28.395,91.519,-32.263
-29.282,89.917,-33.121
-29.105,89.382,-34.322
-29.637,90.629,-34.494
-32.121,90.629,-33.807
-31.767,88.848,-34.494
-33.541,88.848,-35.18
-31.944,88.67,-34.665
-33.009,89.738,-34.665
-36.026,90.273,-36.896
-34.606,89.56,-35.866
-37.445,89.56,-36.896
-38.688,89.382,-38.441
-39.398,90.095,-38.441
-40.995,88.136,-38.955
-41.172,90.807,-39.47
-41.35,90.629,-39.985
-43.302,90.095,-39.47
-44.367,90.807,-41.53
-44.722,90.451,-39.813
-44.189,90.985,-41.015
-45.254,91.697,-41.015
-45.609,92.053,-40.672
-46.141,92.231,-41.873
-48.094,92.053,-42.731
-47.206,92.587,-41.53
-48.626,93.656,-42.216
-48.981,92.943,-43.932
-48.626,93.656,-43.589
-50.401,93.656,-44.275
-50.046,94.368,-45.648
-50.401,95.08,-44.962
-51.11,96.148,-44.619
-50.578,95.97,-45.477
-51.288,95.258,-46.849
-50.756,96.504,-45.305
-51.288,96.326,-46.163
-53.772,98.107,-46.849
-53.772,97.751,-45.477
-53.95,100.066,-47.021
-53.24,99.353,-45.991
-54.66,101.134,-47.364
-53.772,101.312,-48.566
-54.837,101.668,-49.252
-55.902,101.312,-48.909
-56.08,102.558,-49.424
-56.612,104.161,-48.222
-55.547,104.517,-49.252
-55.902,104.517,-48.566
-56.08,105.763,-49.424
-56.434,105.407,-49.08
-57.322,105.941,-49.938
-57.854,106.832,-49.767
-58.209,107.9,-50.11
-56.789,110.036,-50.797
-58.032,109.502,-51.311
-56.967,109.502,-51.998
-57.677,113.419,-53.027
-58.032,112.351,-50.625
-58.032,114.488,-52.684
-57.144,113.241,-53.199
-57.854,114.666,-52.513
-58.209,115.378,-52.513
-58.387,115.2,-52.684
-58.387,114.132,-52.684
-58.564,116.446,-52.513
-57.499,116.446,-52.169
-59.451,118.405,-51.998
-56.434,117.515,-53.199
-58.564,118.583,-53.199
-58.742,119.117,-52.341
-57.499,119.295,-54.229
-57.677,120.185,-54.057
-55.725,121.076,-53.542
-58.564,121.788,-53.542
-57.499,120.72,-52.513
-57.144,123.212,-53.885
-57.144,122.856,-53.199
-56.789,124.281,-54.229
-56.967,124.103,-54.057
-55.37,124.281,-53.885
-55.725,125.349,-51.483
