magX,magY,magZ
27.33,-42.02,-6.178
27.152,-42.555,-3.604
28.04,-43.445,-3.432
29.459,-43.089,-3.089
29.459,-43.801,-3.775
30.347,-43.623,-1.201
32.299,-43.801,-0.686
31.944,-44.513,-1.03
32.299,-43.801,-2.059
31.944,-43.089,-1.716
33.719,-44.157,-0.686
33.541,-44.335,-2.231
33.364,-45.225,-0.343
34.074,-45.938,-1.03
34.783,-43.089,0.343
35.316,-45.403,0.172
36.381,-45.047,1.201
36.736,-46.472,1.201
36.203,-45.938,1.373
37.8,-46.472,0.515
37.8,-47.184,2.231
37.8,-46.828,0.858
38.688,-49.142,2.403
39.043,-47.718,2.746
40.64,-47.896,3.261
39.575,-49.677,3.261
40.462,-49.142,3.089
40.995,-47.54,3.261
42.06,-49.321,3.261
40.995,-49.321,3.604
40.107,-48.786,3.089
41.527,-48.074,3.432
42.947,-49.499,5.148
42.415,-50.745,3.947
41.35,-50.389,4.29
43.479,-51.457,4.29
42.06,-51.457,4.633
43.302,-51.279,6.178
43.124,-50.745,6.35
44.367,-52.704,5.835
44.012,-51.991,4.119
43.834,-53.238,6.693
44.544,-52.525,4.633
44.899,-54.662,6.35
45.609,-52.882,6.693
46.496,-53.772,7.551
46.319,-56.799,7.379
46.496,-54.84,7.208
48.271,-56.977,6.178
47.206,-55.908,9.61
47.561,-57.333,8.58
47.384,-56.799,9.095
47.561,-56.977,8.924
47.384,-57.511,9.095
47.206,-59.113,8.924
46.496,-58.045,9.61
47.739,-60.716,9.095
47.561,-60.182,8.924
48.626,-60.538,10.64
48.448,-62.853,10.468
49.158,-62.496,10.125
48.803,-62.853,10.125
47.916,-64.811,10.297
49.868,-66.414,11.155
48.803,-66.057,11.841
49.513,-67.482,11.155
48.448,-67.838,11.841
48.448,-67.838,11.841
49.868,-68.906,11.841
47.739,-68.906,11.841
47.561,-71.221,10.64
47.384,-72.111,12.184
47.916,-71.221,12.356
47.029,-71.043,12.528
47.916,-72.289,10.297
46.674,-72.467,13.557
46.319,-72.467,12.184
46.674,-72.823,12.528
47.029,-73.18,12.184
47.206,-74.426,11.326
47.029,-75.316,12.184
45.432,-76.206,12.013
46.141,-77.275,12.699
46.319,-74.96,13.9
44.899,-76.741,12.528
44.722,-77.275,11.326
44.544,-78.165,11.841
44.189,-77.809,12.871
43.834,-80.302,11.498
42.415,-79.946,10.468
42.769,-81.014,10.468
42.06,-81.37,9.439
41.172,-81.548,10.64
40.107,-82.972,8.237
37.8,-82.794,8.409
39.575,-84.575,10.811
38.865,-84.575,10.125
38.155,-84.931,8.752
35.848,-85.821,6.521
36.026,-84.931,8.066
36.558,-85.821,7.894
34.074,-86.534,6.178
35.848,-86.177,5.835
33.719,-86.177,6.521
31.767,-87.424,6.693
33.186,-88.136,3.947
31.234,-87.602,3.775
31.767,-87.78,4.977
31.234,-88.67,4.462
29.814,-88.314,4.805
29.992,-87.78,3.947
29.105,-87.958,3.432
29.992,-87.424,3.604
28.75,-88.67,3.432
28.927,-87.068,2.574
26.797,-88.136,1.201
25.378,-87.78,2.231
25.2,-87.602,2.403
25.555,-87.246,0.686
24.49,-87.958,1.373
23.603,-87.424,-0.172
22.538,-85.999,-0.515
23.426,-86.177,-0.686
21.296,-87.602,-1.373
21.651,-85.821,-0.686
22.183,-86.712,-2.574
19.699,-85.643,-1.888
20.054,-87.068,-1.888
19.521,-84.753,-2.403
18.279,-85.287,-3.261
19.699,-84.219,-4.633
17.392,-84.041,-3.432
17.747,-81.904,-5.148
17.569,-83.507,-5.663
16.327,-83.329,-5.492
15.617,-81.548,-6.178
15.262,-81.192,-6.521
14.197,-81.192,-6.864
12.778,-80.124,-7.208
14.907,-79.055,-7.894
11.713,-77.275,-6.521
12.955,-75.672,-9.782
13.487,-77.987,-8.58
12.068,-74.782,-9.953
10.471,-76.028,-11.155
10.648,-75.85,-9.61
10.471,-72.467,-9.782
10.825,-73.18,-9.782
11.003,-72.289,-11.669
11.358,-69.44,-11.669
9.938,-71.221,-11.669
10.471,-68.906,-10.811
11.358,-68.728,-12.013
10.825,-69.619,-11.841
9.761,-67.482,-11.155
9.051,-65.701,-11.841
9.051,-64.989,-12.184
9.228,-66.236,-12.356
9.228,-64.811,-13.386
8.341,-63.921,-12.184
9.938,-59.826,-12.013
10.825,-61.784,-12.528
10.471,-60.36,-11.841
11.89,-61.428,-13.214
11.89,-60.004,-13.557
11.713,-57.689,-12.699
12.955,-57.867,-13.214
11.89,-56.799,-12.871
13.31,-54.662,-12.528
12.955,-54.662,-13.214
13.133,-53.06,-12.013
13.487,-53.416,-10.983
13.842,-54.484,-11.326
14.197,-51.991,-10.983
14.197,-52.347,-11.326
15.617,-51.991,-12.699
15.44,-51.101,-11.155
17.037,-49.855,-10.297
15.085,-48.964,-10.811
16.859,-49.677,-10.468
18.102,-46.294,-10.64
18.634,-47.896,-10.811
18.634,-46.828,-9.782
18.989,-45.403,-9.095
19.876,-47.006,-9.267
20.054,-46.472,-9.439
21.119,-45.759,-8.752
21.119,-44.691,-7.379
22.361,-44.513,-9.267
22.716,-42.733,-9.267
23.603,-44.691,-8.752
23.958,-43.979,-7.036
25.378,-42.911,-6.693
24.845,-43.801,-6.521
25.378,-42.911,-5.663
26.265,-43.801,-7.208
27.862,-43.979,-5.32
29.282,-43.623,-3.604
27.685,-43.089,-5.492
27.862,-43.267,-3.947
28.927,-43.979,-3.947
29.282,-41.842,-4.633
29.814,-43.089,-4.119
30.347,-42.911,-1.201
32.121,-44.335,-1.888
33.009,-44.513,-1.716
34.606,-43.979,0.172
34.783,-43.801,0.686
36.913,-43.089,0.0
36.736,-43.979,1.201
36.558,-44.513,1.373
37.445,-45.759,0.858
38.51,-45.047,2.231
38.688,-45.581,3.432
40.285,-44.335,2.917
40.107,-45.225,3.089
40.462,-47.006,3.775
40.817,-47.362,3.089
42.415,-48.608,6.006
42.06,-48.608,4.977
43.834,-48.964,4.977
43.657,-48.786,5.492
44.722,-50.567,5.835
45.609,-53.238,6.35
45.609,-51.813,6.693
45.786,-51.635,6.178
46.141,-51.635,9.267
48.271,-52.347,8.924
47.206,-54.128,8.924
45.786,-53.06,8.58
46.319,-53.594,8.752
47.916,-55.552,9.267
48.271,-55.908,10.297
