magX,magY,magZ
-175.0,-130.0,190.0
-174.0,-127.0,193.0
-173.0,-128.0,190.0
-174.0,-131.0,192.0
-172.0,-129.0,192.0
-174.0,-130.0,189.0
-172.0,-129.0,193.0
-173.0,-127.0,193.0
-171.0,-129.0,191.0
-172.0,-128.0,192.0
-173.0,-130.0,193.0
-174.0,-127.0,194.0
-173.0,-132.0,193.0
-172.0,-130.0,190.0
-173.0,-126.0,193.0
-175.0,-130.0,191.0
-170.0,-127.0,191.0
-174.0,-128.0,192.0
-174.0,-129.0,192.0
-174.0,-129.0,192.0
-174.0,-133.0,191.0
-173.0,-126.0,191.0
-171.0,-129.0,192.0
-176.0,-131.0,192.0
-171.0,-128.0,192.0
-173.0,-129.0,192.0
-174.0,-127.0,191.0
-174.0,-128.0,191.0
-172.0,-132.0,191.0
-175.0,-129.0,194.0
-173.0,-130.0,192.0
-174.0,-130.0,193.0
-172.0,-129.0,192.0
-172.0,-128.0,191.0
-175.0,-132.0,188.0
-170.0,-156.0,166.0
-83.0,-146.0,-146.0
-50.0,-72.0,-73.0
-29.0,-63.0,-66.0
-23.0,-64.0,-67.0
-18.0,-54.0,-60.0
-17.0,-45.0,-55.0
-17.0,-39.0,-55.0
-16.0,-37.0,-54.0
-18.0,-36.0,-51.0
-14.0,-31.0,-51.0
-20.0,-26.0,-51.0
-19.0,-22.0,-49.0
-24.0,-22.0,-47.0
-24.0,-18.0,-47.0
-23.0,-15.0,-45.0
-23.0,-11.0,-46.0
-21.0,-6.0,-46.0
-22.0,-3.0,-47.0
-25.0,5.0,-47.0
-26.0,5.0,-44.0
-31.0,12.0,-41.0
-35.0,14.0,-42.0
-38.0,13.0,-41.0
-39.0,19.0,-40.0
-38.0,17.0,-40.0
-39.0,22.0,-42.0
-43.0,27.0,-40.0
-47.0,30.0,-41.0
-51.0,27.0,-42.0
-52.0,29.0,-43.0
-52.0,33.0,-45.0
-52.0,34.0,-41.0
-46.0,31.0,-40.0
-45.0,29.0,-42.0
-40.0,27.0,-41.0
-30.0,20.0,-41.0
-26.0,18.0,-46.0
-21.0,9.0,-44.0
-17.0,2.0,-44.0
-13.0,-16.0,-47.0
-13.0,-16.0,-45.0
-13.0,-27.0,-44.0
-17.0,-35.0,-43.0
-19.0,-44.0,-41.0
-21.0,-47.0,-41.0
-23.0,-52.0,-41.0
-26.0,-61.0,-41.0
-34.0,-67.0,-42.0
-44.0,-71.0,-41.0
-50.0,-75.0,-43.0
-55.0,-79.0,-44.0
-59.0,-78.0,-43.0
-66.0,-75.0,-45.0
-66.0,-74.0,-42.0
-71.0,-74.0,-44.0
-74.0,-71.0,-44.0
-83.0,-72.0,-39.0
-91.0,-64.0,-37.0
-99.0,-59.0,-35.0
-107.0,-54.0,-33.0
-114.0,-50.0,-37.0
-129.0,-47.0,-38.0
-135.0,-41.0,-37.0
-144.0,-30.0,-43.0
-156.0,-23.0,-51.0
-158.0,-13.0,-53.0
-166.0,-13.0,-49.0
-173.0,-9.0,-44.0
-185.0,2.0,-52.0
-183.0,12.0,-52.0
-189.0,15.0,-59.0
-182.0,24.0,-60.0
-178.0,31.0,-60.0
-178.0,40.0,-59.0
-172.0,54.0,-60.0
-169.0,59.0,-60.0
-158.0,69.0,-63.0
-153.0,72.0,-66.0
-151.0,76.0,-58.0
-142.0,80.0,-61.0
-132.0,88.0,-60.0
-127.0,98.0,-70.0
-118.0,97.0,-71.0
-105.0,95.0,-73.0
-93.0,93.0,-76.0
-87.0,96.0,-78.0
-82.0,98.0,-76.0
-75.0,95.0,-73.0
-65.0,106.0,-63.0
-61.0,110.0,-57.0
-67.0,112.0,-64.0
-62.0,100.0,-55.0
-68.0,103.0,-55.0
-90.0,109.0,-68.0
-107.0,103.0,-70.0
-128.0,103.0,-80.0
-153.0,84.0,-80.0
-171.0,25.0,-62.0
-169.0,7.0,-56.0
-163.0,-15.0,-52.0
-157.0,-35.0,-52.0
-139.0,-44.0,-44.0
-135.0,-40.0,-36.0
-130.0,-34.0,-33.0
-130.0,-32.0,-37.0
-123.0,-20.0,-28.0
-131.0,-12.0,-26.0
-130.0,-3.0,-24.0
-135.0,-4.0,-24.0
-139.0,7.0,-24.0
-135.0,10.0,-22.0
-137.0,7.0,-19.0
-136.0,6.0,-12.0
-139.0,11.0,-13.0
-132.0,5.0,-5.0
-127.0,-6.0,-4.0
-120.0,-9.0,6.0
-110.0,-15.0,7.0
-108.0,-14.0,7.0
-117.0,-6.0,4.0
-110.0,-9.0,3.0
-109.0,-3.0,8.0
-118.0,-2.0,8.0
-113.0,8.0,12.0
-102.0,17.0,16.0
-93.0,20.0,18.0
-89.0,17.0,16.0
-81.0,18.0,15.0
-78.0,20.0,16.0
-71.0,13.0,22.0
-64.0,18.0,19.0
-60.0,9.0,18.0
-65.0,-4.0,11.0
-70.0,-6.0,-7.0
-63.0,3.0,-13.0
-59.0,5.0,-15.0
-53.0,9.0,-15.0
-52.0,10.0,-17.0
-46.0,12.0,-20.0
-43.0,9.0,-22.0
-42.0,6.0,-21.0
-37.0,7.0,-22.0
-37.0,11.0,-22.0
-32.0,15.0,-25.0
-33.0,6.0,-21.0
-29.0,1.0,-20.0
-27.0,3.0,-20.0
-30.0,1.0,-19.0
-30.0,-2.0,-20.0
-30.0,2.0,-24.0
-27.0,1.0,-22.0
-25.0,-1.0,-26.0
-24.0,-8.0,-23.0
-23.0,-12.0,-25.0
-25.0,-14.0,-27.0
-23.0,-13.0,-31.0
-27.0,-17.0,-31.0
-24.0,-13.0,-35.0
-21.0,-20.0,-36.0
-24.0,-20.0,-36.0
-22.0,-31.0,-37.0
-22.0,-27.0,-38.0
-26.0,-29.0,-35.0
-26.0,-31.0,-33.0
-32.0,-36.0,-31.0
-34.0,-37.0,-31.0
-36.0,-38.0,-30.0
-42.0,-45.0,-30.0
-46.0,-43.0,-28.0
-52.0,-43.0,-26.0
-56.0,-39.0,-24.0
-57.0,-42.0,-24.0
-64.0,-44.0,-24.0
-64.0,-42.0,-22.0
-69.0,-46.0,-22.0
-69.0,-52.0,-22.0
-69.0,-54.0,-20.0
-71.0,-57.0,-23.0
-77.0,-57.0,-21.0
-86.0,-57.0,-21.0
-92.0,-57.0,-21.0
-94.0,-57.0,-17.0
-91.0,-55.0,-18.0
-89.0,-53.0,-19.0
-92.0,-60.0,-19.0
-87.0,-58.0,-23.0
-81.0,-65.0,-25.0
-70.0,-71.0,-26.0
-65.0,-65.0,-26.0
-62.0,-65.0,-29.0
-49.0,-57.0,-24.0
-45.0,-50.0,-24.0
-44.0,-49.0,-25.0
-37.0,-42.0,-27.0
-35.0,-41.0,-26.0
-31.0,-37.0,-26.0
-30.0,-34.0,-25.0
-28.0,-29.0,-28.0
-32.0,-35.0,-26.0
-33.0,-30.0,-27.0
-33.0,-25.0,-25.0
-30.0,-21.0,-28.0
