magX,magY,magZ
244.0,548.0,139.0
242.0,547.0,139.0
241.0,550.0,134.0
244.0,549.0,136.0
244.0,550.0,133.0
244.0,549.0,132.0
243.0,551.0,131.0
245.0,551.0,129.0
246.0,550.0,127.0
248.0,552.0,127.0
247.0,551.0,127.0
246.0,548.0,131.0
247.0,552.0,129.0
247.0,552.0,129.0
247.0,551.0,125.0
249.0,548.0,124.0
248.0,548.0,122.0
248.0,550.0,125.0
248.0,550.0,124.0
248.0,548.0,123.0
248.0,549.0,118.0
251.0,548.0,123.0
250.0,546.0,119.0
249.0,547.0,118.0
251.0,547.0,118.0
250.0,545.0,116.0
251.0,545.0,117.0
251.0,545.0,117.0
251.0,544.0,114.0
253.0,546.0,115.0
250.0,546.0,112.0
256.0,542.0,110.0
253.0,544.0,112.0
254.0,543.0,107.0
254.0,543.0,106.0
253.0,541.0,106.0
258.0,538.0,103.0
255.0,540.0,101.0
257.0,535.0,100.0
259.0,539.0,98.0
259.0,534.0,98.0
262.0,535.0,96.0
259.0,537.0,93.0
260.0,535.0,93.0
259.0,533.0,92.0
259.0,535.0,93.0
260.0,534.0,90.0
259.0,533.0,90.0
258.0,531.0,90.0
256.0,531.0,90.0
260.0,532.0,91.0
259.0,529.0,88.0
259.0,528.0,87.0
262.0,529.0,86.0
263.0,525.0,86.0
263.0,525.0,83.0
263.0,525.0,85.0
264.0,523.0,84.0
262.0,523.0,85.0
264.0,523.0,84.0
261.0,524.0,86.0
262.0,523.0,87.0
264.0,520.0,83.0
264.0,518.0,82.0
265.0,517.0,84.0
264.0,518.0,79.0
264.0,514.0,78.0
265.0,510.0,75.0
266.0,509.0,79.0
265.0,506.0,78.0
269.0,505.0,76.0
269.0,504.0,77.0
266.0,504.0,77.0
267.0,500.0,78.0
266.0,500.0,79.0
267.0,497.0,80.0
267.0,497.0,80.0
265.0,494.0,78.0
267.0,494.0,79.0
267.0,491.0,78.0
269.0,491.0,77.0
269.0,491.0,76.0
269.0,487.0,78.0
269.0,485.0,79.0
268.0,483.0,79.0
269.0,483.0,80.0
269.0,480.0,81.0
270.0,476.0,81.0
270.0,478.0,83.0
270.0,477.0,83.0
270.0,476.0,83.0
267.0,475.0,84.0
266.0,474.0,87.0
270.0,472.0,84.0
270.0,472.0,85.0
269.0,471.0,85.0
268.0,467.0,86.0
272.0,464.0,84.0
