magX,magY,magZ
-210.0,692.0,-86.0
-209.0,700.0,-88.0
-207.0,705.0,-86.0
-210.0,714.0,-91.0
-206.0,718.0,-91.0
-202.0,726.0,-91.0
-197.0,733.0,-94.0
-193.0,738.0,-95.0
-193.0,745.0,-96.0
-187.0,743.0,-97.0
-186.0,748.0,-98.0
-182.0,751.0,-101.0
-176.0,753.0,-103.0
-173.0,754.0,-107.0
-165.0,758.0,-108.0
-161.0,760.0,-111.0
-153.0,761.0,-116.0
-141.0,760.0,-119.0
-136.0,757.0,-123.0
-128.0,756.0,-126.0
-126.0,753.0,-127.0
-121.0,752.0,-129.0
-120.0,746.0,-130.0
-112.0,745.0,-133.0
-108.0,737.0,-135.0
-98.0,733.0,-137.0
-98.0,719.0,-140.0
-92.0,713.0,-141.0
-95.0,708.0,-140.0
-93.0,702.0,-139.0
-92.0,700.0,-139.0
-93.0,695.0,-139.0
-92.0,689.0,-141.0
-93.0,684.0,-140.0
-93.0,680.0,-142.0
-95.0,676.0,-138.0
-93.0,668.0,-138.0
-97.0,665.0,-139.0
-98.0,662.0,-136.0
-100.0,654.0,-136.0
-103.0,653.0,-133.0
-107.0,649.0,-131.0
-109.0,642.0,-134.0
-114.0,639.0,-131.0
-121.0,636.0,-125.0
-124.0,631.0,-124.0
-131.0,632.0,-119.0
-138.0,623.0,-117.0
-144.0,627.0,-116.0
-147.0,630.0,-115.0
-156.0,626.0,-109.0
-162.0,630.0,-106.0
-169.0,628.0,-102.0
-174.0,632.0,-102.0
-179.0,635.0,-99.0
-183.0,639.0,-95.0
-187.0,642.0,-97.0
-192.0,647.0,-92.0
-195.0,653.0,-91.0
-198.0,656.0,-91.0
-202.0,660.0,-87.0
-204.0,666.0,-90.0
-206.0,672.0,-87.0
-206.0,674.0,-86.0
-206.0,677.0,-89.0
-209.0,684.0,-88.0
-210.0,690.0,-87.0
-209.0,693.0,-85.0
-209.0,697.0,-88.0
-209.0,702.0,-88.0
-210.0,708.0,-88.0
-208.0,715.0,-90.0
-204.0,721.0,-88.0
-204.0,723.0,-92.0
-200.0,730.0,-92.0
-198.0,735.0,-92.0
-194.0,740.0,-95.0
-191.0,745.0,-98.0
-185.0,749.0,-98.0
-182.0,749.0,-101.0
-182.0,752.0,-103.0
-175.0,753.0,-104.0
-172.0,754.0,-107.0
-168.0,759.0,-108.0
-160.0,759.0,-110.0
-156.0,760.0,-113.0
-147.0,762.0,-117.0
-142.0,759.0,-120.0
-137.0,758.0,-124.0
-131.0,754.0,-125.0
-128.0,753.0,-126.0
-123.0,749.0,-128.0
-120.0,749.0,-131.0
-117.0,745.0,-131.0
-113.0,741.0,-135.0
-112.0,741.0,-134.0
-106.0,737.0,-133.0
-105.0,734.0,-136.0
-102.0,732.0,-136.0
-98.0,723.0,-137.0
-98.0,718.0,-142.0
-95.0,712.0,-140.0
-95.0,708.0,-141.0
-93.0,703.0,-141.0
-90.0,701.0,-142.0
-92.0,693.0,-140.0
-92.0,687.0,-139.0
-91.0,682.0,-139.0
-95.0,675.0,-141.0
-95.0,670.0,-138.0
-94.0,663.0,-139.0
-98.0,663.0,-136.0
-101.0,656.0,-138.0
-103.0,650.0,-133.0
-104.0,650.0,-134.0
-105.0,647.0,-131.0
-110.0,642.0,-130.0
-116.0,640.0,-128.0
-118.0,638.0,-127.0
-122.0,631.0,-125.0
-124.0,633.0,-121.0
-130.0,630.0,-121.0
-134.0,627.0,-118.0
-140.0,628.0,-115.0
-143.0,628.0,-114.0
-150.0,628.0,-111.0
-154.0,628.0,-109.0
-160.0,626.0,-108.0
-167.0,630.0,-107.0
-173.0,631.0,-102.0
-175.0,632.0,-101.0
-178.0,635.0,-99.0
-183.0,640.0,-98.0
-186.0,642.0,-93.0
-192.0,648.0,-94.0
-191.0,649.0,-93.0
-195.0,652.0,-92.0
-197.0,654.0,-90.0
-201.0,659.0,-89.0
-201.0,663.0,-89.0
-205.0,667.0,-91.0
-203.0,668.0,-89.0
-209.0,673.0,-86.0
-207.0,684.0,-87.0
-209.0,690.0,-89.0
-212.0,696.0,-87.0
-208.0,701.0,-88.0
-207.0,703.0,-87.0
-208.0,706.0,-89.0
-208.0,713.0,-89.0
-204.0,717.0,-89.0
-205.0,719.0,-89.0
-202.0,726.0,-91.0
-202.0,731.0,-91.0
-199.0,737.0,-92.0
-195.0,739.0,-95.0
-190.0,742.0,-96.0
-189.0,744.0,-98.0
-186.0,748.0,-99.0
-184.0,749.0,-99.0
-181.0,750.0,-103.0
-171.0,754.0,-106.0
-171.0,756.0,-106.0
-166.0,759.0,-110.0
-160.0,756.0,-114.0
-155.0,762.0,-112.0
-149.0,760.0,-114.0
-144.0,762.0,-118.0
-137.0,760.0,-121.0
-133.0,756.0,-123.0
-123.0,755.0,-125.0
-121.0,750.0,-127.0
-115.0,746.0,-130.0
-112.0,744.0,-132.0
-106.0,739.0,-136.0
-102.0,731.0,-135.0
-99.0,725.0,-137.0
-99.0,724.0,-137.0
-97.0,720.0,-138.0
-95.0,712.0,-139.0
