magX,magY,magZ
115.0,402.0,211.0
112.0,401.0,212.0
110.0,399.0,208.0
112.0,398.0,207.0
110.0,401.0,207.0
105.0,403.0,208.0
106.0,402.0,208.0
106.0,404.0,208.0
110.0,403.0,208.0
108.0,408.0,208.0
106.0,406.0,208.0
102.0,408.0,210.0
98.0,411.0,212.0
90.0,412.0,213.0
84.0,414.0,214.0
84.0,419.0,214.0
83.0,414.0,213.0
90.0,416.0,213.0
88.0,421.0,212.0
88.0,419.0,213.0
95.0,421.0,212.0
96.0,420.0,214.0
96.0,426.0,215.0
85.0,428.0,214.0
84.0,431.0,215.0
86.0,439.0,217.0
82.0,439.0,217.0
86.0,444.0,217.0
87.0,447.0,216.0
85.0,447.0,217.0
85.0,455.0,219.0
82.0,457.0,219.0
80.0,460.0,219.0
82.0,462.0,220.0
79.0,458.0,219.0
83.0,460.0,218.0
80.0,461.0,219.0
82.0,465.0,218.0
81.0,470.0,218.0
83.0,472.0,219.0
85.0,473.0,220.0
85.0,476.0,222.0
90.0,480.0,220.0
84.0,484.0,220.0
91.0,484.0,220.0
94.0,487.0,219.0
95.0,490.0,221.0
97.0,494.0,221.0
98.0,495.0,220.0
98.0,496.0,218.0
102.0,498.0,219.0
102.0,501.0,219.0
99.0,502.0,217.0
100.0,505.0,215.0
107.0,511.0,214.0
109.0,511.0,217.0
112.0,519.0,213.0
113.0,520.0,210.0
114.0,519.0,211.0
117.0,525.0,210.0
120.0,524.0,211.0
118.0,524.0,211.0
123.0,528.0,209.0
123.0,526.0,207.0
122.0,525.0,207.0
123.0,526.0,205.0
124.0,528.0,207.0
125.0,531.0,207.0
130.0,532.0,206.0
134.0,532.0,202.0
142.0,533.0,197.0
144.0,538.0,197.0
145.0,537.0,193.0
148.0,538.0,193.0
151.0,539.0,194.0
155.0,541.0,190.0
156.0,542.0,192.0
160.0,540.0,187.0
165.0,541.0,186.0
167.0,539.0,185.0
166.0,542.0,183.0
169.0,542.0,185.0
171.0,539.0,182.0
175.0,539.0,181.0
174.0,541.0,180.0
177.0,537.0,180.0
179.0,535.0,176.0
182.0,535.0,177.0
184.0,529.0,175.0
188.0,529.0,174.0
191.0,527.0,174.0
196.0,528.0,167.0
197.0,523.0,168.0
197.0,524.0,169.0
199.0,522.0,168.0
201.0,516.0,168.0
203.0,514.0,167.0
207.0,513.0,165.0
210.0,513.0,161.0
209.0,509.0,162.0
212.0,505.0,161.0
210.0,504.0,162.0
212.0,503.0,159.0
212.0,499.0,160.0
211.0,495.0,164.0
208.0,489.0,165.0
216.0,484.0,163.0
215.0,480.0,160.0
215.0,480.0,160.0
216.0,473.0,160.0
214.0,470.0,159.0
215.0,466.0,160.0
217.0,463.0,158.0
218.0,460.0,159.0
217.0,456.0,157.0
221.0,454.0,155.0
219.0,451.0,151.0
222.0,450.0,151.0
219.0,447.0,153.0
220.0,446.0,155.0
217.0,444.0,154.0
217.0,445.0,154.0
217.0,436.0,155.0
214.0,430.0,158.0
208.0,427.0,158.0
202.0,427.0,161.0
201.0,423.0,165.0
195.0,421.0,168.0
195.0,415.0,170.0
190.0,413.0,171.0
185.0,409.0,176.0
174.0,409.0,181.0
177.0,407.0,181.0
173.0,403.0,181.0
171.0,405.0,184.0
170.0,404.0,184.0
167.0,403.0,184.0
173.0,401.0,183.0
171.0,402.0,181.0
172.0,402.0,181.0
169.0,400.0,184.0
168.0,401.0,184.0
167.0,403.0,185.0
161.0,403.0,189.0
157.0,402.0,191.0
150.0,407.0,195.0
147.0,409.0,198.0
145.0,407.0,199.0
142.0,408.0,200.0
140.0,412.0,202.0
135.0,415.0,206.0
133.0,418.0,207.0
133.0,420.0,207.0
127.0,422.0,211.0
126.0,426.0,210.0
124.0,428.0,210.0
123.0,428.0,211.0
121.0,430.0,212.0
115.0,436.0,215.0
113.0,443.0,215.0
114.0,447.0,217.0
114.0,448.0,218.0
116.0,452.0,219.0
115.0,455.0,218.0
112.0,460.0,221.0
109.0,464.0,220.0
100.0,466.0,221.0
96.0,470.0,220.0
94.0,474.0,222.0
92.0,477.0,222.0
100.0,481.0,223.0
100.0,482.0,219.0
97.0,484.0,221.0
92.0,493.0,222.0
93.0,494.0,220.0
96.0,498.0,219.0
101.0,507.0,219.0
101.0,508.0,217.0
102.0,510.0,217.0
104.0,511.0,216.0
106.0,513.0,215.0
112.0,517.0,215.0
115.0,520.0,213.0
119.0,522.0,213.0
120.0,527.0,212.0
126.0,529.0,210.0
129.0,533.0,206.0
134.0,533.0,205.0
140.0,533.0,201.0
148.0,536.0,200.0
148.0,538.0,196.0
148.0,535.0,197.0
147.0,536.0,198.0
153.0,539.0,195.0
156.0,538.0,193.0
164.0,534.0,190.0
165.0,536.0,188.0
170.0,538.0,186.0
174.0,540.0,187.0
174.0,539.0,185.0
179.0,535.0,180.0
186.0,534.0,181.0
191.0,535.0,176.0
195.0,532.0,173.0
200.0,535.0,170.0
203.0,527.0,165.0
207.0,528.0,163.0
213.0,526.0,160.0
215.0,522.0,158.0
214.0,519.0,159.0
220.0,515.0,154.0
223.0,511.0,156.0
229.0,506.0,152.0
226.0,503.0,151.0
228.0,502.0,153.0
224.0,502.0,153.0
226.0,501.0,150.0
227.0,495.0,150.0
232.0,493.0,151.0
230.0,488.0,148.0
233.0,485.0,143.0
235.0,483.0,145.0
235.0,481.0,143.0
236.0,480.0,145.0
233.0,475.0,143.0
236.0,475.0,145.0
233.0,471.0,143.0
238.0,468.0,140.0
238.0,464.0,133.0
239.0,457.0,132.0
244.0,456.0,127.0
242.0,455.0,127.0
242.0,452.0,131.0
239.0,449.0,136.0
236.0,445.0,138.0
232.0,443.0,143.0
232.0,439.0,147.0
228.0,436.0,149.0
225.0,435.0,152.0
224.0,435.0,152.0
226.0,430.0,153.0
219.0,427.0,155.0
218.0,426.0,158.0
212.0,420.0,163.0
211.0,417.0,164.0
210.0,419.0,163.0
210.0,413.0,164.0
199.0,405.0,167.0
193.0,411.0,172.0
189.0,403.0,175.0
188.0,405.0,177.0
179.0,406.0,180.0
175.0,404.0,181.0
176.0,403.0,185.0
178.0,404.0,182.0
176.0,406.0,184.0
174.0,405.0,188.0
171.0,404.0,187.0
166.0,405.0,193.0
161.0,402.0,195.0
157.0,402.0,199.0
150.0,408.0,199.0
147.0,409.0,201.0
150.0,410.0,202.0
154.0,408.0,198.0
152.0,413.0,202.0
150.0,413.0,203.0
146.0,417.0,204.0
142.0,421.0,206.0
141.0,421.0,210.0
138.0,426.0,210.0
135.0,431.0,211.0
128.0,433.0,211.0
121.0,439.0,216.0
121.0,443.0,218.0
118.0,445.0,219.0
116.0,448.0,220.0
113.0,452.0,222.0
110.0,457.0,219.0
112.0,458.0,222.0
109.0,463.0,219.0
110.0,464.0,221.0
107.0,464.0,220.0
113.0,465.0,221.0
110.0,466.0,220.0
110.0,471.0,220.0
109.0,478.0,220.0
112.0,483.0,222.0
113.0,487.0,219.0
113.0,489.0,220.0
112.0,493.0,219.0
116.0,497.0,219.0
119.0,501.0,217.0
118.0,503.0,215.0
123.0,505.0,218.0
124.0,509.0,214.0
126.0,516.0,213.0
128.0,519.0,212.0
134.0,522.0,209.0
139.0,526.0,208.0
143.0,529.0,207.0
145.0,532.0,203.0
143.0,532.0,202.0
147.0,536.0,202.0
152.0,536.0,199.0
155.0,537.0,197.0
158.0,536.0,196.0
163.0,535.0,195.0
165.0,536.0,193.0
165.0,534.0,192.0
166.0,535.0,192.0
173.0,535.0,189.0
172.0,532.0,187.0
177.0,532.0,189.0
180.0,532.0,184.0
184.0,530.0,185.0
187.0,527.0,184.0
193.0,526.0,182.0
193.0,523.0,180.0
198.0,523.0,179.0
206.0,518.0,175.0
207.0,516.0,172.0
209.0,515.0,168.0
218.0,508.0,167.0
220.0,505.0,162.0
220.0,504.0,162.0
223.0,497.0,160.0
225.0,493.0,160.0
226.0,492.0,155.0
226.0,487.0,154.0
228.0,482.0,152.0
230.0,480.0,151.0
229.0,481.0,152.0
231.0,478.0,152.0
229.0,475.0,151.0
232.0,471.0,149.0
229.0,468.0,150.0
231.0,465.0,150.0
231.0,463.0,152.0
226.0,458.0,152.0
224.0,450.0,158.0
220.0,448.0,160.0
215.0,443.0,164.0
212.0,441.0,168.0
214.0,437.0,165.0
219.0,438.0,162.0
217.0,437.0,162.0
216.0,436.0,162.0
217.0,432.0,163.0
214.0,431.0,163.0
211.0,423.0,166.0
206.0,420.0,168.0
203.0,418.0,172.0
200.0,413.0,173.0
199.0,415.0,174.0
190.0,410.0,177.0
188.0,410.0,180.0
188.0,408.0,179.0
189.0,406.0,178.0
186.0,406.0,180.0
184.0,406.0,180.0
181.0,408.0,182.0
180.0,409.0,186.0
180.0,407.0,185.0
173.0,405.0,190.0
168.0,406.0,192.0
167.0,407.0,195.0
166.0,406.0,194.0
165.0,406.0,195.0
164.0,410.0,195.0
161.0,411.0,197.0
160.0,411.0,198.0
156.0,413.0,198.0
155.0,413.0,201.0
152.0,417.0,204.0
145.0,422.0,204.0
144.0,421.0,207.0
140.0,428.0,208.0
138.0,431.0,210.0
137.0,432.0,210.0
136.0,434.0,212.0
136.0,431.0,210.0
136.0,437.0,212.0
138.0,446.0,212.0
141.0,454.0,213.0
142.0,459.0,214.0
141.0,462.0,212.0
143.0,472.0,213.0
141.0,478.0,213.0
141.0,478.0,216.0
139.0,485.0,213.0
144.0,490.0,209.0
144.0,496.0,212.0
146.0,499.0,213.0
145.0,500.0,210.0
143.0,504.0,209.0
143.0,507.0,211.0
140.0,506.0,209.0
141.0,510.0,211.0
138.0,515.0,211.0
142.0,518.0,207.0
142.0,520.0,207.0
148.0,525.0,206.0
150.0,529.0,201.0
157.0,529.0,198.0
155.0,531.0,198.0
156.0,532.0,199.0
157.0,533.0,197.0
164.0,537.0,195.0
162.0,536.0,193.0
165.0,536.0,190.0
170.0,537.0,188.0
171.0,539.0,188.0
172.0,541.0,184.0
177.0,537.0,183.0
176.0,540.0,183.0
180.0,538.0,183.0
183.0,538.0,180.0
182.0,540.0,182.0
181.0,538.0,181.0
182.0,538.0,182.0
183.0,537.0,180.0
182.0,539.0,178.0
189.0,538.0,173.0
195.0,536.0,171.0
199.0,534.0,167.0
204.0,535.0,165.0
208.0,535.0,162.0
210.0,533.0,159.0
214.0,533.0,158.0
220.0,528.0,155.0
221.0,527.0,150.0
221.0,525.0,149.0
223.0,520.0,148.0
228.0,519.0,145.0
235.0,511.0,138.0
237.0,510.0,130.0
240.0,508.0,125.0
240.0,504.0,123.0
243.0,500.0,120.0
245.0,494.0,117.0
241.0,493.0,117.0
243.0,489.0,113.0
244.0,485.0,114.0
246.0,486.0,115.0
243.0,484.0,117.0
245.0,482.0,113.0
241.0,479.0,114.0
245.0,476.0,116.0
243.0,474.0,113.0
245.0,473.0,113.0
244.0,468.0,111.0
246.0,469.0,109.0
246.0,463.0,108.0
246.0,459.0,110.0
243.0,457.0,114.0
243.0,453.0,117.0
240.0,450.0,121.0
238.0,447.0,122.0
237.0,444.0,123.0
239.0,438.0,123.0
236.0,434.0,128.0
234.0,433.0,130.0
235.0,432.0,133.0
235.0,434.0,133.0
229.0,428.0,135.0
225.0,426.0,139.0
226.0,423.0,146.0
216.0,419.0,149.0
216.0,417.0,155.0
210.0,416.0,158.0
204.0,416.0,166.0
200.0,413.0,172.0
192.0,410.0,175.0
190.0,409.0,174.0
188.0,410.0,178.0
187.0,409.0,180.0
183.0,411.0,180.0
180.0,410.0,184.0
176.0,411.0,187.0
174.0,413.0,188.0
172.0,416.0,190.0
170.0,414.0,191.0
171.0,418.0,194.0
168.0,422.0,195.0
166.0,423.0,197.0
164.0,426.0,198.0
159.0,428.0,199.0
154.0,434.0,204.0
154.0,444.0,206.0
147.0,445.0,210.0
142.0,452.0,211.0
142.0,454.0,212.0
145.0,459.0,210.0
145.0,462.0,213.0
148.0,467.0,211.0
147.0,470.0,213.0
146.0,475.0,211.0
141.0,476.0,213.0
141.0,479.0,213.0
143.0,480.0,213.0
145.0,478.0,213.0
140.0,483.0,213.0
137.0,484.0,215.0
134.0,483.0,218.0
134.0,486.0,215.0
128.0,486.0,218.0
122.0,489.0,218.0
122.0,490.0,221.0
116.0,493.0,218.0
108.0,492.0,218.0
112.0,497.0,218.0
111.0,502.0,219.0
112.0,503.0,219.0
109.0,504.0,219.0
114.0,508.0,218.0
112.0,515.0,215.0
116.0,515.0,213.0
115.0,517.0,213.0
116.0,518.0,215.0
118.0,522.0,214.0
120.0,524.0,211.0
128.0,526.0,208.0
133.0,533.0,206.0
135.0,532.0,204.0
138.0,534.0,204.0
138.0,535.0,201.0
141.0,535.0,202.0
142.0,533.0,201.0
149.0,537.0,197.0
153.0,537.0,195.0
154.0,536.0,195.0
152.0,535.0,194.0
156.0,537.0,193.0
157.0,537.0,192.0
163.0,537.0,189.0
165.0,534.0,191.0
167.0,534.0,189.0
168.0,532.0,190.0
168.0,532.0,189.0
170.0,532.0,189.0
171.0,532.0,187.0
171.0,531.0,188.0
171.0,530.0,190.0
173.0,529.0,190.0
168.0,531.0,191.0
172.0,525.0,191.0
