magX,magY,magZ
-148.0,757.0,-101.0
-146.0,757.0,-103.0
-144.0,756.0,-103.0
-138.0,756.0,-105.0
-135.0,754.0,-107.0
-132.0,752.0,-108.0
-131.0,753.0,-109.0
-125.0,751.0,-112.0
-125.0,752.0,-112.0
-116.0,750.0,-117.0
-113.0,750.0,-117.0
-110.0,745.0,-117.0
-108.0,743.0,-122.0
-107.0,741.0,-118.0
-103.0,740.0,-122.0
-100.0,733.0,-125.0
-94.0,732.0,-126.0
-90.0,725.0,-127.0
-88.0,722.0,-127.0
-88.0,720.0,-128.0
-86.0,717.0,-128.0
-84.0,713.0,-129.0
-86.0,709.0,-130.0
-84.0,708.0,-132.0
-82.0,701.0,-128.0
-82.0,698.0,-134.0
-81.0,690.0,-131.0
-79.0,685.0,-134.0
-79.0,681.0,-133.0
-80.0,674.0,-131.0
-82.0,674.0,-128.0
-82.0,667.0,-130.0
-82.0,666.0,-128.0
-84.0,663.0,-129.0
-85.0,656.0,-131.0
-84.0,651.0,-127.0
-89.0,644.0,-127.0
-94.0,640.0,-124.0
-99.0,637.0,-122.0
-101.0,632.0,-122.0
-103.0,632.0,-119.0
-108.0,627.0,-118.0
-110.0,625.0,-113.0
-112.0,625.0,-114.0
-114.0,622.0,-115.0
-117.0,623.0,-113.0
-122.0,621.0,-111.0
-126.0,619.0,-110.0
-128.0,618.0,-108.0
-133.0,620.0,-107.0
-139.0,617.0,-101.0
-142.0,618.0,-101.0
-145.0,616.0,-97.0
-149.0,619.0,-101.0
-154.0,619.0,-96.0
-159.0,623.0,-96.0
-163.0,622.0,-95.0
-167.0,625.0,-92.0
-171.0,623.0,-92.0
-173.0,628.0,-86.0
-178.0,631.0,-87.0
-179.0,633.0,-86.0
-182.0,635.0,-84.0
-182.0,636.0,-84.0
-185.0,641.0,-83.0
-189.0,643.0,-84.0
-189.0,644.0,-81.0
-191.0,651.0,-80.0
-197.0,661.0,-77.0
-199.0,664.0,-77.0
-200.0,667.0,-77.0
-200.0,672.0,-76.0
-202.0,679.0,-77.0
-204.0,678.0,-78.0
-204.0,687.0,-75.0
-202.0,686.0,-77.0
-202.0,696.0,-75.0
-203.0,697.0,-75.0
-201.0,701.0,-76.0
-201.0,706.0,-78.0
-200.0,711.0,-77.0
-199.0,714.0,-79.0
-195.0,717.0,-78.0
-198.0,720.0,-81.0
-196.0,722.0,-79.0
-192.0,726.0,-82.0
-189.0,732.0,-83.0
-185.0,734.0,-86.0
-183.0,738.0,-83.0
-180.0,743.0,-86.0
-175.0,745.0,-90.0
-176.0,749.0,-90.0
-171.0,749.0,-92.0
-166.0,751.0,-94.0
-162.0,753.0,-95.0
-157.0,756.0,-99.0
-152.0,753.0,-100.0
-148.0,758.0,-101.0
-143.0,755.0,-102.0
-140.0,756.0,-104.0
-139.0,755.0,-105.0
-134.0,756.0,-107.0
-134.0,754.0,-110.0
-124.0,754.0,-112.0
-118.0,751.0,-117.0
-115.0,746.0,-118.0
-112.0,746.0,-118.0
-108.0,744.0,-121.0
-107.0,741.0,-121.0
