magX,magY,magZ
-107.0,3.0,4.0
-108.0,3.0,3.0
-102.0,8.0,6.0
-102.0,13.0,3.0
-101.0,17.0,3.0
-96.0,17.0,3.0
-94.0,17.0,4.0
-88.0,20.0,3.0
-88.0,21.0,3.0
-84.0,25.0,3.0
-78.0,28.0,2.0
-71.0,29.0,-1.0
-70.0,28.0,0.0
-65.0,31.0,0.0
-64.0,30.0,-1.0
-58.0,31.0,-3.0
-52.0,29.0,-2.0
-48.0,31.0,-3.0
-39.0,26.0,-4.0
-36.0,24.0,-7.0
-35.0,24.0,-4.0
-33.0,22.0,-3.0
-25.0,19.0,-5.0
-25.0,18.0,-7.0
-19.0,12.0,-8.0
-18.0,6.0,-5.0
-15.0,4.0,-7.0
-15.0,-1.0,-11.0
-15.0,-1.0,-7.0
-10.0,-6.0,-8.0
-13.0,-10.0,-8.0
-9.0,-14.0,-10.0
-12.0,-15.0,-9.0
-11.0,-18.0,-8.0
-14.0,-23.0,-6.0
-12.0,-30.0,-9.0
-14.0,-31.0,-10.0
-15.0,-38.0,-10.0
-15.0,-39.0,-9.0
-20.0,-40.0,-11.0
-18.0,-42.0,-10.0
-21.0,-44.0,-10.0
-22.0,-49.0,-9.0
-26.0,-53.0,-8.0
-30.0,-56.0,-7.0
-32.0,-57.0,-9.0
-35.0,-60.0,-9.0
-38.0,-60.0,-9.0
-41.0,-64.0,-8.0
-44.0,-64.0,-7.0
-49.0,-65.0,-6.0
-51.0,-67.0,-5.0
-54.0,-68.0,-7.0
-60.0,-68.0,-5.0
-65.0,-68.0,-5.0
-70.0,-71.0,-3.0
-74.0,-69.0,-2.0
-78.0,-65.0,-3.0
-81.0,-66.0,-2.0
-87.0,-65.0,-1.0
-90.0,-65.0,-2.0
-94.0,-61.0,0.0
-100.0,-58.0,0.0
-100.0,-55.0,1.0
-106.0,-54.0,3.0
-108.0,-53.0,2.0
-110.0,-48.0,1.0
-110.0,-45.0,3.0
-114.0,-39.0,2.0
-114.0,-38.0,3.0
-115.0,-34.0,3.0
-117.0,-24.0,4.0
-115.0,-25.0,3.0
-116.0,-18.0,3.0
-118.0,-15.0,5.0
-115.0,-10.0,5.0
-113.0,-9.0,3.0
-113.0,-5.0,4.0
-112.0,-3.0,5.0
-112.0,4.0,3.0
-109.0,10.0,5.0
-105.0,10.0,3.0
-102.0,13.0,5.0
-100.0,15.0,5.0
-98.0,18.0,4.0
-96.0,22.0,2.0
-93.0,22.0,3.0
-88.0,22.0,-1.0
-85.0,25.0,4.0
-80.0,29.0,1.0
-74.0,30.0,1.0
-73.0,30.0,1.0
-71.0,31.0,0.0
-65.0,29.0,0.0
-63.0,32.0,0.0
-58.0,32.0,-1.0
-53.0,30.0,-1.0
-49.0,29.0,-2.0
-46.0,31.0,-1.0
-39.0,26.0,-4.0
-39.0,26.0,-5.0
-34.0,24.0,-6.0
-31.0,22.0,-5.0
-28.0,21.0,-6.0
-24.0,19.0,-7.0
-22.0,15.0,-6.0
-21.0,10.0,-7.0
-18.0,9.0,-7.0
-13.0,5.0,-7.0
-13.0,1.0,-6.0
-14.0,-1.0,-7.0
-12.0,-4.0,-7.0
-9.0,-8.0,-7.0
-9.0,-12.0,-9.0
-8.0,-13.0,-10.0
-13.0,-17.0,-8.0
-9.0,-21.0,-8.0
-11.0,-21.0,-12.0
-10.0,-24.0,-11.0
-14.0,-27.0,-10.0
-16.0,-29.0,-11.0
-13.0,-30.0,-9.0
-14.0,-33.0,-8.0
-15.0,-35.0,-9.0
-16.0,-36.0,-9.0
-16.0,-39.0,-10.0
-17.0,-42.0,-9.0
-23.0,-48.0,-8.0
-22.0,-49.0,-9.0
-24.0,-48.0,-8.0
-25.0,-51.0,-9.0
-31.0,-57.0,-8.0
-31.0,-60.0,-5.0
-35.0,-60.0,-6.0
-38.0,-60.0,-6.0
-38.0,-64.0,-9.0
-45.0,-63.0,-7.0
-49.0,-66.0,-6.0
-52.0,-65.0,-5.0
-56.0,-68.0,-5.0
-58.0,-68.0,-4.0
-59.0,-70.0,-4.0
-62.0,-69.0,-4.0
-68.0,-69.0,-5.0
-73.0,-71.0,-2.0
-74.0,-69.0,-3.0
-78.0,-68.0,-5.0
-83.0,-68.0,-1.0
-84.0,-67.0,-1.0
-89.0,-66.0,0.0
-92.0,-63.0,-2.0
-94.0,-60.0,0.0
-95.0,-61.0,-1.0
-99.0,-60.0,3.0
-101.0,-58.0,1.0
-103.0,-56.0,1.0
-107.0,-51.0,1.0
-110.0,-48.0,2.0
-110.0,-45.0,4.0
-111.0,-44.0,5.0
-112.0,-38.0,3.0
-116.0,-34.0,6.0
-115.0,-29.0,7.0
-118.0,-25.0,5.0
-119.0,-20.0,6.0
-115.0,-17.0,5.0
-119.0,-12.0,7.0
-118.0,-11.0,5.0
-114.0,-10.0,4.0
-114.0,-7.0,5.0
-116.0,-5.0,6.0
-111.0,-1.0,5.0
-109.0,3.0,6.0
-110.0,6.0,6.0
-109.0,9.0,6.0
-106.0,8.0,5.0
-105.0,10.0,3.0
-101.0,14.0,4.0
-100.0,17.0,5.0
-97.0,20.0,2.0
-90.0,22.0,3.0
-88.0,23.0,3.0
-84.0,28.0,2.0
-82.0,25.0,4.0
-82.0,27.0,0.0
-79.0,28.0,2.0
-74.0,31.0,0.0
-71.0,29.0,0.0
-68.0,29.0,-1.0
-64.0,31.0,0.0
-62.0,30.0,1.0
-59.0,31.0,-3.0
-53.0,30.0,-1.0
-53.0,34.0,-2.0
-50.0,28.0,-2.0
-44.0,28.0,-2.0
-40.0,28.0,-1.0
-40.0,24.0,-4.0
-35.0,26.0,-4.0
-33.0,21.0,-5.0
-29.0,19.0,-7.0
-28.0,17.0,-7.0
-23.0,16.0,-7.0
-21.0,12.0,-3.0
-21.0,9.0,-6.0
-18.0,9.0,-8.0
-15.0,3.0,-8.0
-15.0,-1.0,-9.0
-12.0,-1.0,-9.0
-12.0,-3.0,-7.0
-10.0,-8.0,-8.0
-11.0,-13.0,-5.0
-9.0,-13.0,-8.0
-11.0,-17.0,-10.0
-10.0,-20.0,-8.0
-9.0,-23.0,-7.0
-13.0,-31.0,-10.0
-12.0,-33.0,-9.0
-15.0,-34.0,-7.0
-17.0,-35.0,-7.0
-18.0,-41.0,-9.0
-20.0,-41.0,-6.0
-18.0,-49.0,-10.0
-23.0,-52.0,-10.0
-28.0,-53.0,-9.0
-30.0,-53.0,-8.0
-30.0,-56.0,-6.0
-36.0,-58.0,-8.0
-36.0,-59.0,-8.0
-40.0,-62.0,-6.0
-42.0,-63.0,-7.0
-46.0,-67.0,-5.0
-49.0,-67.0,-6.0
-51.0,-67.0,-4.0
-53.0,-67.0,-6.0
-58.0,-69.0,-3.0
-58.0,-69.0,-4.0
