magX,magY,magZ
10.0,331.0,234.0
10.0,328.0,237.0
8.0,328.0,235.0
8.0,336.0,237.0
4.0,339.0,235.0
3.0,344.0,238.0
3.0,350.0,238.0
3.0,354.0,238.0
1.0,361.0,241.0
-2.0,364.0,242.0
1.0,369.0,242.0
-2.0,369.0,242.0
2.0,374.0,237.0
-1.0,377.0,239.0
1.0,384.0,239.0
2.0,391.0,238.0
5.0,394.0,238.0
7.0,401.0,238.0
11.0,404.0,236.0
14.0,410.0,234.0
17.0,413.0,230.0
22.0,420.0,232.0
26.0,422.0,231.0
26.0,425.0,225.0
33.0,425.0,227.0
38.0,430.0,226.0
42.0,429.0,222.0
46.0,429.0,223.0
52.0,431.0,219.0
57.0,433.0,217.0
61.0,432.0,216.0
63.0,432.0,213.0
70.0,429.0,212.0
73.0,429.0,210.0
76.0,429.0,208.0
79.0,429.0,206.0
85.0,426.0,207.0
87.0,422.0,204.0
91.0,421.0,204.0
95.0,417.0,203.0
96.0,417.0,200.0
101.0,412.0,199.0
102.0,409.0,198.0
104.0,404.0,198.0
105.0,405.0,196.0
107.0,401.0,196.0
114.0,399.0,197.0
114.0,391.0,195.0
112.0,388.0,194.0
115.0,387.0,194.0
114.0,380.0,195.0
116.0,377.0,193.0
117.0,375.0,193.0
118.0,366.0,192.0
119.0,364.0,191.0
118.0,361.0,191.0
118.0,353.0,193.0
118.0,351.0,192.0
115.0,340.0,195.0
114.0,339.0,194.0
114.0,331.0,195.0
109.0,331.0,197.0
111.0,327.0,194.0
107.0,325.0,196.0
105.0,322.0,198.0
103.0,321.0,199.0
100.0,315.0,198.0
96.0,313.0,202.0
93.0,313.0,200.0
93.0,309.0,203.0
89.0,306.0,205.0
88.0,307.0,205.0
84.0,303.0,208.0
86.0,302.0,207.0
80.0,303.0,210.0
73.0,299.0,211.0
72.0,302.0,212.0
67.0,300.0,215.0
60.0,301.0,218.0
58.0,300.0,220.0
55.0,301.0,218.0
51.0,302.0,220.0
46.0,300.0,222.0
48.0,302.0,224.0
39.0,302.0,225.0
35.0,307.0,227.0
31.0,310.0,228.0
29.0,309.0,228.0
29.0,310.0,230.0
27.0,311.0,229.0
26.0,313.0,231.0
21.0,313.0,230.0
15.0,320.0,233.0
12.0,328.0,236.0
9.0,328.0,235.0
11.0,330.0,237.0
7.0,336.0,237.0
7.0,342.0,236.0
6.0,342.0,239.0
6.0,342.0,239.0
4.0,345.0,238.0
3.0,347.0,238.0
3.0,354.0,237.0
3.0,356.0,242.0
-2.0,358.0,239.0
1.0,360.0,240.0
-2.0,365.0,240.0
-1.0,370.0,240.0
1.0,377.0,242.0
1.0,377.0,241.0
3.0,385.0,240.0
0.0,392.0,239.0
3.0,394.0,239.0
4.0,399.0,237.0
8.0,403.0,236.0
8.0,405.0,236.0
12.0,407.0,236.0
12.0,410.0,234.0
18.0,413.0,235.0
16.0,419.0,231.0
23.0,421.0,228.0
25.0,423.0,228.0
29.0,427.0,227.0
37.0,430.0,223.0
40.0,430.0,222.0
43.0,431.0,222.0
48.0,432.0,220.0
53.0,431.0,220.0
58.0,431.0,217.0
60.0,432.0,217.0
64.0,433.0,216.0
65.0,429.0,214.0
73.0,432.0,212.0
74.0,430.0,210.0
79.0,429.0,207.0
84.0,426.0,206.0
87.0,424.0,206.0
96.0,416.0,202.0
102.0,415.0,201.0
99.0,413.0,198.0
101.0,412.0,199.0
104.0,409.0,199.0
104.0,407.0,200.0
107.0,402.0,198.0
109.0,401.0,197.0
111.0,395.0,193.0
116.0,389.0,194.0
115.0,386.0,194.0
116.0,379.0,192.0
117.0,376.0,192.0
115.0,370.0,195.0
118.0,367.0,192.0
119.0,361.0,191.0
118.0,355.0,193.0
117.0,347.0,192.0
112.0,342.0,193.0
113.0,334.0,194.0
111.0,331.0,196.0
109.0,331.0,198.0
108.0,324.0,197.0
107.0,321.0,197.0
103.0,319.0,200.0
100.0,316.0,201.0
94.0,314.0,202.0
95.0,313.0,202.0
91.0,312.0,204.0
89.0,309.0,206.0
85.0,305.0,206.0
81.0,302.0,208.0
77.0,302.0,210.0
77.0,300.0,211.0
70.0,299.0,214.0
63.0,300.0,215.0
61.0,301.0,217.0
58.0,301.0,218.0
53.0,299.0,219.0
52.0,298.0,220.0
47.0,301.0,221.0
44.0,303.0,224.0
39.0,305.0,223.0
35.0,307.0,226.0
29.0,308.0,227.0
27.0,311.0,230.0
24.0,313.0,232.0
22.0,314.0,229.0
21.0,317.0,231.0
18.0,318.0,234.0
16.0,322.0,233.0
17.0,322.0,234.0
13.0,326.0,235.0
11.0,332.0,235.0
10.0,334.0,238.0
7.0,339.0,238.0
8.0,340.0,237.0
4.0,339.0,241.0
3.0,342.0,240.0
5.0,343.0,240.0
1.0,348.0,239.0
1.0,355.0,240.0
-1.0,364.0,240.0
-2.0,368.0,241.0
-1.0,371.0,240.0
2.0,376.0,238.0
2.0,383.0,240.0
3.0,385.0,238.0
2.0,390.0,238.0
