magX,magY,magZ
115.0,454.0,209.0
114.0,454.0,207.0
119.0,454.0,205.0
124.0,455.0,205.0
127.0,454.0,204.0
130.0,452.0,203.0
136.0,449.0,201.0
138.0,449.0,200.0
141.0,446.0,197.0
146.0,445.0,197.0
150.0,442.0,197.0
151.0,438.0,193.0
154.0,436.0,194.0
155.0,436.0,193.0
157.0,432.0,191.0
158.0,429.0,190.0
162.0,425.0,190.0
167.0,419.0,187.0
167.0,417.0,191.0
168.0,413.0,188.0
170.0,412.0,186.0
172.0,408.0,186.0
173.0,404.0,185.0
173.0,401.0,186.0
175.0,392.0,186.0
175.0,389.0,186.0
173.0,393.0,185.0
173.0,389.0,185.0
174.0,380.0,186.0
176.0,379.0,185.0
172.0,376.0,184.0
174.0,368.0,188.0
173.0,362.0,186.0
169.0,355.0,188.0
168.0,355.0,187.0
168.0,348.0,189.0
165.0,346.0,188.0
164.0,347.0,189.0
161.0,344.0,190.0
160.0,338.0,191.0
159.0,341.0,192.0
155.0,335.0,193.0
154.0,333.0,194.0
147.0,328.0,197.0
147.0,326.0,197.0
143.0,324.0,198.0
141.0,324.0,197.0
139.0,326.0,200.0
136.0,324.0,200.0
130.0,321.0,201.0
129.0,322.0,203.0
122.0,322.0,204.0
120.0,318.0,206.0
121.0,321.0,207.0
118.0,322.0,208.0
120.0,321.0,205.0
119.0,321.0,207.0
116.0,321.0,210.0
113.0,321.0,210.0
112.0,321.0,211.0
106.0,320.0,212.0
105.0,318.0,212.0
101.0,319.0,214.0
99.0,319.0,216.0
95.0,322.0,215.0
91.0,325.0,215.0
87.0,327.0,218.0
84.0,327.0,219.0
83.0,327.0,222.0
80.0,329.0,220.0
78.0,328.0,223.0
78.0,333.0,223.0
73.0,328.0,223.0
75.0,331.0,221.0
71.0,333.0,224.0
69.0,336.0,225.0
67.0,337.0,226.0
66.0,341.0,227.0
67.0,340.0,227.0
65.0,339.0,227.0
61.0,344.0,226.0
63.0,348.0,226.0
61.0,347.0,227.0
60.0,349.0,227.0
58.0,351.0,230.0
54.0,356.0,230.0
53.0,361.0,229.0
54.0,364.0,230.0
52.0,364.0,230.0
51.0,367.0,233.0
49.0,371.0,233.0
48.0,372.0,233.0
48.0,376.0,232.0
45.0,381.0,231.0
47.0,380.0,232.0
48.0,385.0,230.0
47.0,384.0,232.0
47.0,386.0,233.0
46.0,390.0,233.0
46.0,389.0,232.0
46.0,392.0,232.0
47.0,397.0,230.0
48.0,400.0,231.0
49.0,402.0,233.0
47.0,405.0,232.0
47.0,409.0,234.0
50.0,410.0,231.0
49.0,414.0,231.0
52.0,416.0,230.0
52.0,411.0,232.0
53.0,418.0,231.0
54.0,420.0,229.0
54.0,424.0,229.0
56.0,431.0,228.0
58.0,432.0,227.0
61.0,437.0,226.0
66.0,438.0,223.0
70.0,442.0,225.0
67.0,442.0,224.0
68.0,442.0,222.0
68.0,442.0,223.0
66.0,443.0,226.0
70.0,444.0,225.0
70.0,442.0,225.0
71.0,444.0,227.0
72.0,445.0,222.0
76.0,449.0,223.0
81.0,449.0,221.0
