magX,magY,magZ
-114.0,516.0,-106.0
-114.0,515.0,-107.0
-117.0,511.0,-101.0
-120.0,509.0,-101.0
-124.0,507.0,-101.0
-128.0,505.0,-98.0
-136.0,504.0,-96.0
-136.0,499.0,-94.0
-141.0,499.0,-90.0
-146.0,498.0,-92.0
-152.0,496.0,-89.0
-153.0,496.0,-86.0
-158.0,497.0,-83.0
-163.0,496.0,-86.0
-168.0,498.0,-82.0
-167.0,496.0,-82.0
-171.0,501.0,-81.0
-177.0,501.0,-80.0
-182.0,502.0,-77.0
-188.0,504.0,-74.0
-190.0,506.0,-71.0
-198.0,511.0,-70.0
-201.0,516.0,-69.0
-204.0,520.0,-66.0
-204.0,523.0,-67.0
-210.0,529.0,-67.0
-212.0,531.0,-68.0
-215.0,537.0,-64.0
-219.0,539.0,-64.0
-216.0,540.0,-64.0
-218.0,548.0,-64.0
-217.0,551.0,-64.0
-221.0,560.0,-62.0
-220.0,563.0,-62.0
-223.0,567.0,-62.0
-223.0,571.0,-63.0
-221.0,575.0,-63.0
-219.0,582.0,-62.0
-219.0,586.0,-62.0
-221.0,588.0,-62.0
-217.0,593.0,-65.0
-215.0,599.0,-65.0
-215.0,601.0,-66.0
-213.0,606.0,-67.0
-210.0,606.0,-67.0
-211.0,610.0,-67.0
-206.0,612.0,-68.0
-206.0,617.0,-69.0
-205.0,617.0,-71.0
-204.0,619.0,-71.0
-196.0,620.0,-74.0
-192.0,627.0,-72.0
-188.0,629.0,-76.0
-183.0,632.0,-78.0
-181.0,631.0,-82.0
-175.0,633.0,-83.0
-172.0,636.0,-82.0
-167.0,636.0,-85.0
-164.0,637.0,-86.0
-154.0,635.0,-91.0
-151.0,634.0,-92.0
-146.0,633.0,-94.0
-145.0,635.0,-95.0
-141.0,632.0,-95.0
-139.0,632.0,-99.0
-132.0,631.0,-98.0
-130.0,625.0,-103.0
-125.0,622.0,-102.0
-122.0,620.0,-101.0
-116.0,619.0,-105.0
-116.0,617.0,-106.0
-112.0,609.0,-107.0
-109.0,601.0,-109.0
-106.0,599.0,-111.0
-104.0,596.0,-109.0
-102.0,593.0,-112.0
-100.0,589.0,-112.0
-100.0,587.0,-111.0
-96.0,582.0,-113.0
-97.0,576.0,-113.0
-98.0,574.0,-112.0
-95.0,575.0,-111.0
-96.0,568.0,-111.0
-97.0,567.0,-112.0
-94.0,564.0,-112.0
-96.0,558.0,-112.0
-97.0,556.0,-112.0
-98.0,546.0,-112.0
-102.0,540.0,-110.0
-101.0,537.0,-109.0
-102.0,533.0,-109.0
-104.0,531.0,-109.0
-107.0,525.0,-107.0
-112.0,520.0,-104.0
-115.0,516.0,-106.0
-118.0,510.0,-104.0
-124.0,507.0,-97.0
-128.0,505.0,-97.0
-136.0,503.0,-98.0
-133.0,503.0,-96.0
-140.0,500.0,-94.0
-143.0,499.0,-91.0
-147.0,496.0,-92.0
-146.0,499.0,-88.0
-153.0,498.0,-88.0
-155.0,496.0,-85.0
-165.0,496.0,-84.0
-168.0,497.0,-82.0
-175.0,497.0,-80.0
-178.0,500.0,-78.0
-180.0,503.0,-77.0
-184.0,504.0,-75.0
-188.0,506.0,-73.0
-193.0,510.0,-74.0
-197.0,513.0,-72.0
-203.0,517.0,-69.0
-204.0,521.0,-69.0
-208.0,526.0,-67.0
-208.0,526.0,-65.0
-210.0,526.0,-66.0
-212.0,530.0,-64.0
-213.0,532.0,-65.0
-216.0,541.0,-64.0
-218.0,548.0,-63.0
-220.0,553.0,-62.0
-220.0,559.0,-61.0
-221.0,565.0,-64.0
-220.0,571.0,-61.0
-223.0,576.0,-63.0
-220.0,578.0,-62.0
-220.0,583.0,-62.0
-216.0,587.0,-62.0
-219.0,592.0,-64.0
-216.0,599.0,-65.0
-213.0,601.0,-65.0
-211.0,602.0,-65.0
-209.0,606.0,-69.0
-210.0,610.0,-68.0
-206.0,616.0,-71.0
-202.0,615.0,-71.0
