magX,magY,magZ
90.0,323.0,154.0
93.0,319.0,158.0
85.0,318.0,156.0
83.0,315.0,159.0
82.0,310.0,161.0
76.0,308.0,159.0
74.0,307.0,164.0
74.0,305.0,164.0
69.0,300.0,165.0
67.0,301.0,166.0
66.0,297.0,167.0
61.0,298.0,168.0
55.0,297.0,172.0
51.0,293.0,174.0
48.0,294.0,176.0
43.0,294.0,177.0
33.0,294.0,184.0
27.0,295.0,183.0
25.0,296.0,188.0
21.0,299.0,188.0
17.0,297.0,191.0
10.0,305.0,193.0
4.0,310.0,196.0
-1.0,311.0,199.0
-1.0,315.0,198.0
-4.0,312.0,200.0
-3.0,321.0,200.0
-11.0,322.0,202.0
-11.0,326.0,204.0
-14.0,333.0,205.0
-17.0,334.0,206.0
-15.0,337.0,208.0
-18.0,342.0,208.0
-20.0,349.0,208.0
-23.0,355.0,210.0
-24.0,362.0,210.0
-23.0,363.0,209.0
-27.0,365.0,212.0
-23.0,373.0,210.0
-22.0,379.0,211.0
-22.0,388.0,210.0
-21.0,391.0,209.0
-19.0,399.0,209.0
-20.0,401.0,207.0
-17.0,408.0,208.0
-18.0,408.0,206.0
-13.0,407.0,206.0
-15.0,412.0,206.0
-13.0,415.0,205.0
-12.0,415.0,205.0
-7.0,424.0,204.0
1.0,429.0,199.0
7.0,432.0,200.0
11.0,435.0,195.0
10.0,434.0,193.0
15.0,437.0,193.0
16.0,439.0,190.0
22.0,440.0,188.0
29.0,441.0,186.0
27.0,441.0,184.0
35.0,444.0,180.0
43.0,441.0,178.0
46.0,442.0,177.0
47.0,441.0,175.0
46.0,440.0,175.0
49.0,438.0,176.0
52.0,442.0,177.0
54.0,438.0,174.0
57.0,436.0,171.0
61.0,435.0,169.0
67.0,431.0,167.0
72.0,429.0,162.0
75.0,428.0,162.0
76.0,428.0,163.0
76.0,427.0,160.0
83.0,424.0,159.0
86.0,419.0,159.0
92.0,405.0,157.0
95.0,404.0,153.0
94.0,404.0,153.0
95.0,403.0,151.0
96.0,399.0,153.0
101.0,395.0,150.0
102.0,387.0,150.0
104.0,379.0,152.0
107.0,372.0,150.0
105.0,368.0,148.0
104.0,365.0,150.0
105.0,363.0,151.0
106.0,362.0,147.0
105.0,361.0,149.0
105.0,358.0,151.0
106.0,358.0,149.0
103.0,357.0,149.0
104.0,352.0,153.0
106.0,348.0,150.0
104.0,343.0,150.0
100.0,338.0,150.0
100.0,335.0,151.0
99.0,334.0,153.0
97.0,327.0,151.0
95.0,325.0,155.0
93.0,324.0,154.0
96.0,326.0,155.0
93.0,322.0,157.0
92.0,318.0,154.0
90.0,316.0,157.0
83.0,312.0,159.0
82.0,308.0,159.0
77.0,308.0,161.0
77.0,304.0,164.0
69.0,300.0,167.0
61.0,297.0,169.0
55.0,296.0,173.0
49.0,293.0,176.0
47.0,292.0,177.0
46.0,296.0,178.0
44.0,293.0,179.0
38.0,292.0,181.0
34.0,294.0,181.0
28.0,296.0,185.0
24.0,296.0,189.0
22.0,300.0,190.0
20.0,299.0,192.0
14.0,303.0,192.0
8.0,303.0,193.0
6.0,308.0,196.0
6.0,308.0,195.0
2.0,310.0,198.0
-3.0,315.0,203.0
-9.0,322.0,202.0
-11.0,326.0,206.0
-13.0,331.0,205.0
-13.0,329.0,207.0
-16.0,335.0,206.0
-19.0,336.0,208.0
-19.0,338.0,209.0
-21.0,345.0,209.0
-21.0,346.0,211.0
-21.0,351.0,210.0
-24.0,352.0,211.0
-23.0,357.0,211.0
-24.0,362.0,210.0
-26.0,364.0,212.0
-26.0,368.0,210.0
-24.0,368.0,212.0
-24.0,372.0,212.0
-23.0,376.0,213.0
-24.0,383.0,211.0
-21.0,384.0,211.0
-22.0,393.0,208.0
-20.0,399.0,210.0
-17.0,404.0,207.0
-18.0,409.0,205.0
-16.0,411.0,207.0
-15.0,413.0,204.0
-15.0,411.0,205.0
-14.0,411.0,207.0
-12.0,413.0,203.0
-10.0,416.0,203.0
-9.0,418.0,201.0
-6.0,421.0,203.0
-3.0,426.0,199.0
5.0,429.0,196.0
6.0,432.0,199.0
9.0,434.0,195.0
8.0,433.0,196.0
9.0,432.0,196.0
7.0,433.0,193.0
11.0,434.0,197.0
11.0,435.0,195.0
11.0,437.0,194.0
15.0,439.0,192.0
16.0,437.0,193.0
19.0,438.0,192.0
24.0,438.0,188.0
29.0,441.0,187.0
31.0,442.0,188.0
34.0,441.0,184.0
34.0,440.0,182.0
43.0,442.0,182.0
42.0,441.0,179.0
48.0,439.0,177.0
51.0,438.0,175.0
53.0,437.0,172.0
56.0,439.0,171.0
58.0,437.0,170.0
59.0,439.0,170.0
60.0,436.0,167.0
69.0,434.0,165.0
69.0,432.0,167.0
72.0,433.0,166.0
72.0,430.0,165.0
73.0,432.0,165.0
76.0,427.0,165.0
78.0,429.0,163.0
80.0,428.0,162.0
79.0,429.0,160.0
80.0,424.0,162.0
79.0,421.0,159.0
84.0,423.0,158.0
85.0,418.0,157.0
87.0,419.0,160.0
86.0,421.0,158.0
86.0,419.0,157.0
88.0,418.0,160.0
87.0,416.0,158.0
93.0,412.0,154.0
93.0,406.0,154.0
96.0,406.0,153.0
96.0,401.0,152.0
98.0,400.0,151.0
102.0,394.0,150.0
102.0,390.0,149.0
105.0,380.0,148.0
105.0,378.0,151.0
103.0,372.0,148.0
106.0,371.0,148.0
106.0,368.0,149.0
105.0,364.0,148.0
104.0,366.0,149.0
