pressure
1006.1736335694821
1006.1736335694821
1006.2087988336665
1006.1694450443543
1006.126535931654
1006.126535931654
1006.1575114427746
1006.1729992921598
1006.0907326003966
1006.1807432402998
1006.2081657277986
1006.1258983209451
1006.1491289402312
1006.1413853848449
1006.0274986286661
1006.199783469414
1006.07040754697
1006.1175122171467
1006.1329985892027
1006.1407417986454
1006.101378657406
1006.0036201185992
1006.0387867632858
1006.0662113005621
1006.0191043861232
1006.0816964785606
1005.9958780082435
1006.073953881761
1006.034588716049
1006.0423309044065
1006.0971817189545
1006.0149055249603
1006.0774987261751
1006.0107055037781
1006.0929836204881
1006.0929836204881
1006.0261891415195
1006.0852411655369
1006.0261891415195
1006.1084685771486
1006.131696129001
1006.1436378143239
1006.0810420800524
1006.0965266594004
1006.0261891415195
1006.0768418344367
1005.9868190979868
1006.1042689724418
1006.0845839432315
1006.092326067599
1006.1162110788533
1006.1042689724418
1006.1591233041145
1006.1000682075362
1006.0881243155521
1006.068437862536
1005.8454787037235
1005.8454787037235
1005.6963923302769
1005.5001824788943
1005.4453260346193
1005.3278775413033
1005.2181660515823
1005.0690666478299
1004.9593541418491
1004.8925342161647
1004.8102488796665
1004.8222139268923
1004.7982830338946
1004.825711881901
1004.8531407484652
1004.8334434063149
1004.8060143384973
1004.7785852892376
1004.7905517448219
1004.7314579070894
1004.7863163895566
1004.7469192750544
1004.7666180350764
1004.8017786367664
1004.7743489466309
1004.762380705097
1004.7426811309393
1004.8798328787993
1004.7504116649344
1004.7504116649344
1004.8172409460567
1004.762380705097
1004.7778421971994
1004.8207347417939
1004.7778421971994
1004.7384418261215
1004.7813339559908
1004.7890645675121
1004.7770937846492
1004.8396887858341
1004.8868221056175
1004.8868221056175
1004.8945534230733
1004.9022847560217
1004.890314481037
1004.882583336927
1004.9057768157098
1004.8628815122503
1004.8706124520287
1004.9135080062687
1004.9212392123055
1004.8818331139853
1004.8741023166351
1004.9015363659444
1004.8741023166351
1004.944432923263
1004.9598954745841
1004.8775906888317
1004.8775906888317
1004.8424253932614
1004.9007826534117
1004.9788472335465
1004.8810775684573
1004.9239747571006
1004.9668729053944
1004.9042690590396
1004.9394362368118
1004.8965385467288
1004.8648564460331
1004.837419631902
1004.9232147266536
1004.9232147266536
1004.8683393212482
1004.9309451272215
1004.9035071954112
1004.8915292503032
1004.8915292503032
1004.8795505061722
1004.871820703368
1004.9147193181839
1004.8443821677989
1004.9224493716505
1004.9421583305426
1004.9695973614724
1004.9730795161962
1004.8907598969356
1004.8907598969356
1004.933659557438
1004.933659557438
1004.9610998701766
1004.9139489695472
1004.9294084282993
1004.9723093419383
1004.8822558895496
1004.9448679486386
1004.9954993973668
1004.9757871740044
1004.9525977318974
1004.9328857161656
1004.9011896529377
1004.9406153103738
1004.9011896529377
1004.9046632505316
1004.951820397364
1004.8969342235375
1004.9672793460408
1004.920121350627
1004.8849487941885
1004.9398358101794
1004.9278504237243
1004.9278504237243
1004.8609755376569
1004.8806912143683
1004.9707530126118
1004.9158642379774
1004.9116059631442
1004.96649601961
1004.9116059631442
1004.96649601961
1004.9545088882542
1004.8918894685261
1004.8799008847799
1004.9699668558071
1004.9425209575344
1004.9622378643586
1005.0128712412486
1004.9657073644221
1004.9108143046194
1004.9382608252301
1004.9305322274299
1004.9579785467884
1004.9657073644221
1004.9734361973907
1004.9537180668309
1004.9185426979202
1004.9382608252301
1004.9657073644221
1004.9614467106273
1004.9339995305146
1004.886833225656
1004.9297370733184
1004.9220088232177
1004.906552368984
1004.9726418801841
1004.8628489488619
1004.9726418801841
1004.9100173164527
1004.9220088232177
1004.9451936194778
1004.870576585409
1004.9254734535733
1004.9254734535733
1004.8902971538168
1004.9057528818937
1004.9134807688979
1004.9100173164527
1004.9014872846925
1004.9486577740927
1004.9761068955605
1004.9563859115472
1004.8937595869118
1004.9212086712099
1004.9563859115472
1004.9366645217476
1004.9246704698411
1004.9366645217476
1004.909214997776
1004.909214997776
1004.9323982288182
1004.9323982288182
1004.9675764064119
1004.8972205247806
1004.935858373386
1004.9555815975015
1004.8732291800231
1004.928130773088
1004.928130773088
1004.928130773088
1004.9084073477213
1004.935858373386
1004.9161347434639
1004.9590412659735
1004.8964107077327
1004.9238621544879
1004.8732291800231
1004.8886835165478
1004.9590412659735
1004.9787651037626
1004.9315895807906
1004.9393170223696
1004.8766862661895
1004.8766862661895
1004.8964107077327
1004.9547719513486
1004.9547719513486
1004.989952003289
1004.9315895807906
1004.9075943654211
1004.9702269414056
1004.9273196252334
1004.8955955581872
1004.9230485066456
1004.9033224318524
1004.9624994387434
1004.8801418566441
1004.9230485066456
1004.930775600152
1004.9230485066456
1004.8758692821431
1004.8252368948588
1004.9265031443949
1004.8835959512263
1004.8990493351608
1004.9385027089181
1004.8793220395218
1004.914502780103
1004.8947750752762
1004.8870485497758
1004.9419570290222
1004.9891381930112
1004.9848656818385
1004.9256813297045
1004.8827733007463
1004.8904996521311
1004.9531366592487
1004.9179547432382
1004.9256813297045
1004.8784968884096
1004.905952400611
1004.8630445796169
1004.9291316375715
1004.8193070621985
1004.9016754658364
1004.8896713340894
1004.8622147598539
1004.827032625595
1004.8973973676184
1004.8776664024389
1004.8424837980522
1004.8304778347994
1004.8382032544382
1004.9008439804284
1004.9360277634908
1004.8853922465562
1004.8888376805731
1004.8888376805731
1004.9240216952963
1004.904289096402
1004.8768305807422
1004.8141885492421
1004.8845560916088
1004.8725480023236
1004.8725480023236
1004.8802733389244
1004.8605391130109
1004.9274663341328
1004.8879986907142
1004.8485294236498
1004.856254381295
1004.8914397926195
1004.8090585329195
1004.8914397926195
1004.8674180978629
1004.8202199442007
1004.8751429266981
1004.9180545887153
1004.855406050298
1004.8983175041851
1004.8236553096094
1004.8588421172922
1004.8391038149248
1004.8622766865191
1004.8073498583092
1004.8073498583092
1004.924928349674
1004.9008984420093
1004.9283629832913
1004.9008984420093
1004.8459694152631
1004.8614173439779
1004.8691413310261
1004.8768653331982
1004.8219346220387
1004.9197792061079
1004.9352277559972
1004.8571237657536
1004.9549695351615
1004.8133430392737
1004.930933771683
1004.8408096674691
1004.8759999825339
1004.8991710779369
1004.8914473643683
1004.9111907710276
1004.8717035517029
1004.9025976774988
1004.8279154817562
1004.945513676324
1004.945513676324
1004.855384051451
1004.8905760041584
1004.9137461878547
1004.8390606055959
1004.9291930523716
1004.8390606055959
1004.8545061810926
1004.8896993014081
1004.8502039262737
1004.9678104773784
1004.912868482438
1004.8853975128897
1004.9008432691523
1004.9085661698668
1004.9437609346339
1004.9240120164501
1004.9789561727943
1004.888817255249
1004.9746536276334
1004.9394579232238
1004.9274309604635
1004.8999580493754
1004.9626268962004
1004.9076806156768
1004.9110970394152
1004.8836230662365
1004.9110970394152
1004.9385710312125
1004.8913452679594
1004.899067484705
1004.8913452679594
1004.8518405067751
1004.9024812281139
1004.9145119632565
