theta[°],gps_latitude[°],gps_longitude[°],x_now[m],y_now[m],distance[m],stack,motor
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
153.53827535629387,36.11221,140.09856166666665,0.7802321035041635,-0.35935464408248663,0.8590098343803652,<function stack at 0xb29e57c0>,stop
