theta,prop
26.13761696133922,0
26.13761696133922,0
26.13761696133922,0
26.13761696133922,0
26.13761696133922,0
26.13761696133922,0
26.13761696133922,0.00318287037037037
26.13761696133922,0.00318287037037037
26.13761696133922,0.00318287037037037
26.13761696133922,0.00318287037037037
26.13761696133922,0.00318287037037037
26.13761696133922,0.28501157407407407
26.13761696133922,0.28501157407407407
26.13761696133922,0.28501157407407407
26.13761696133922,0.28501157407407407
26.13761696133922,0.28501157407407407
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,0.5188078703703703
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,4.285590277777778
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.06857638888888888
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.2109375
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
26.13761696133922,0.020543981481481483
