theta[°],prop[%]
17.116222731757784,3.9693287037037033
theta[°],prop[%]
17.116222731757784,3.9693287037037033
17.116222731757784,3.9693287037037033
17.116222731757784,3.9693287037037033
17.116222731757784,3.9693287037037033
17.116222731757784,3.9693287037037033
17.116222731757784,3.9693287037037033
17.46721668180181,3.3408564814814814
17.46721668180181,3.3408564814814814
17.46721668180181,3.3408564814814814
17.46721668180181,3.3408564814814814
17.46721668180181,3.3408564814814814
17.204487167084913,3.1420717592592595
17.204487167084913,3.1420717592592595
17.204487167084913,3.1420717592592595
17.204487167084913,3.1420717592592595
17.204487167084913,3.1420717592592595
17.204487167084913,3.1420717592592595
