prop[%]
30.728587962962962
30.728587962962962
30.728587962962962
30.728587962962962
30.292824074074076
30.292824074074076
30.292824074074076
30.292824074074076
30.266782407407405
30.266782407407405
30.266782407407405
30.266782407407405
29.94502314814815
29.94502314814815
29.94502314814815
29.94502314814815
30.211516203703702
30.211516203703702
30.211516203703702
30.211516203703702
30.549768518518515
30.549768518518515
30.549768518518515
30.549768518518515
30.549768518518515
30.444155092592595
30.444155092592595
30.444155092592595
30.444155092592595
30.148437500000004
30.148437500000004
30.148437500000004
30.148437500000004
30.870949074074073
30.870949074074073
30.870949074074073
30.870949074074073
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
30.630787037037038
