pressure[hPa]
1010.9226211788576
1010.9070181521877
1010.875752022054
1010.8952860417941
1010.8523487754745
1010.8562175979463
1010.8210814005595
1010.9030873604399
1010.8718194397466
1010.8718194397466
1010.8600849480503
1010.8327485662019
1010.8600849480503
1010.8210128596252
1010.8210128596252
1010.8483496625443
1010.8014762088346
1010.809276359217
1010.746802255638
1010.754601966522
1010.778001199237
1010.809276359217
1010.7506633712837
1010.7975390649564
1010.7702014383239
1010.7545230141026
1010.7115860240032
1010.664708330273
1010.5514094795325
1010.3913252090776
1010.3326982983904
1010.1686656866328
1010.0788557018677
1010.0631464696639
1009.8444310582272
1009.8444310582272
1009.7506556805108
1009.7819610323379
1009.6568771483472
1009.6920075835562
1009.6295370733526
1009.6099866993449
1009.5982254169543
1009.5123879509987
1009.508414598672
1009.516203435494
1009.5357550209827
1009.5279659810355
1009.4693106206433
1009.3834772278974
1009.4459454286279
1009.4577084432563
1009.5006257784661
1009.4263934423424
1009.481074194795
1009.5435440775468
1009.5006257784661
1009.4888628118756
1009.4888628118756
1009.4693106206433
1009.5591222405143
1009.5591222405143
1009.5473589488963
1009.5004644425362
1009.5355948631583
1009.5355948631583
1009.5511723464069
1009.5160414531006
1009.5394070934185
1009.5238299832795
1009.5238299832795
1009.554984269918
1009.6096707725723
1009.6174598251937
1009.562772883047
1009.5861388219246
1009.6330379801866
1009.5939275013727
1009.664194489106
1009.7071180997135
1009.640659926036
1009.6835836322676
1009.6913726805506
1009.6366800618165
1009.6522573290364
1009.6560644618241
1009.7263375859501
1009.7966126080249
1009.7379334814688
1009.7027957389378
1009.7339502542147
1009.7221773921298
1009.7728937699046
1009.768908540014
1009.7104037355084
1009.7297818228654
1009.647726113565
1009.6437361873279
1009.6593108963925
1009.7218046636121
1009.6944514604031
1009.7100267078572
1009.6982479573984
1009.6982479573984
1009.71382289709
1009.7176176100825
1009.7254049506886
1009.6940546405972
1009.6393422838088
1009.6589117223167
1009.6704884917933
1009.6782750848793
1009.7212060278683
1009.7094216215135
1009.7445666635607
1009.6662775348342
1009.6936367253597
1009.6778479179158
1009.6504876654639
1009.6504876654639
1009.6698408015003
1009.7401360587154
1009.6931977077188
1009.7205599196512
1009.7479221500466
1009.6891919085356
1009.7203339967404
1009.6656065883627
1009.7163263619333
1009.5950733782724
1009.7201027956244
1009.5870475579263
1009.6691456183995
1009.6377662215517
1009.6415357925383
1009.6533347444722
1009.6375199568611
1009.6061341643456
1009.6412867248295
1009.6217012552415
1009.6802057546636
1009.6058786392875
1009.6761865865842
1009.6370115840613
1009.6407727445026
1009.6681447892311
1009.6837114894182
1009.6249422861036
1009.6327250499974
1009.6209168789474
1009.6598300056148
1009.5581125991888
1009.6598300056148
1009.6869326981397
1009.620367542413
1009.6437134136843
1009.6670594308022
1009.6474631981265
1009.6826235232091
1009.7059697832661
1009.6512115018342
1009.7293161890043
1009.6079794805764
1009.6587036664026
1009.6820478227407
1009.6546663289694
1009.6584088633126
1009.7013537591099
1009.6817520401153
1009.6151639892255
1009.6621499161549
1009.626681992548
1009.6070776376795
1009.6578033890883
1009.6929693560454
1009.6459784052319
1009.6811446057235
1009.5949394461168
1009.6534454519348
1009.6301058753471
1009.6459784052319
1010.0368721390911
1010.1190354723043
1010.3107505638712
1010.3107505638712
1010.3929144520013
1010.5298546354963
1010.6120189675602
1010.6120189675602
1010.7293601329716
1010.7215716692731
1010.7293601329716
1010.7841370344464
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
1010.8193146521864
