pressure[hPa]
1011.3515653009615
1011.3789155461793
1011.3476198837257
1011.3358718655847
1011.4335300767892
1011.3514747812218
1011.4217821540049
1011.3866282303509
1011.3982839247426
1011.4100334366631
1011.4372919985187
1011.4450936627932
1011.4958537980181
1011.523208859876
1011.4919039948774
1011.5153093835268
1011.4957546492826
1011.4761995104044
1011.5113579175081
1011.4878489427286
1011.5581681174635
1011.5464129063333
1011.5190541819762
1011.5776192879893
1011.5033415100233
1011.5697075277698
1011.5423466424548
1011.5579488104548
1011.5813521856403
1011.5617911579482
1011.5188275705913
1011.5578312442627
1011.4991432985169
1011.5382690003966
1011.5734328286085
1011.569471421146
1011.5421075326035
1011.5303440921168
1011.5185798564872
1011.506814825693
1011.5889103368224
1011.5146146910315
1011.5106483726871
1011.5536142633649
1011.4793142663069
1011.4793142663069
1011.5848142158657
1011.5144804417365
1011.5066809013852
1011.4909433170853
1011.455776673565
1011.4987424996299
1011.5065416985246
1011.4674030111898
1011.4048675985085
1011.4907994852099
1011.4634302864356
1011.5103696416434
1011.4516579579629
1011.4868262480768
1011.5102223566736
1011.4672548751149
1011.4906503732795
1011.5258198440158
1011.5024236374836
1011.4866746584753
1011.4866746584753
1011.5570150144843
1011.5022713971225
1011.4904959804211
1011.4357515946945
1011.470921765105
1011.5256666273889
1011.4513471449566
1011.5216889045629
1011.4043993138879
1011.4747405925684
1011.4747405925684
1011.4551649570475
1011.4082152498559
1011.4629626019829
1011.4511838157929
1011.4511838157929
1011.4394042339771
1011.4433863580958
1011.4823738093556
1011.4941533445486
1011.4627961429616
1011.4705934784953
1011.4276238565144
1011.4158426833844
1011.4861881983568
1011.4314365240157
1011.4470304296884
1011.4744066972354
1011.4118574394645
1011.4939855826805
1011.4352477116995
1011.4274509380342
1011.415667611604
1011.4704214101084
1011.4782184360826
1011.45084130778
1011.4390574194044
1011.4938125367671
1011.4546507058142
1011.4272727352358
1011.4624473733747
1011.4586381301907
1011.4546507058142
1011.4350691829856
1011.5054194056918
1011.4076910110794
1011.4780407571963
1011.4820286948755
1011.4584586236289
1011.4037009794334
1011.4388760851486
1011.4192931417529
1011.4584586236289
1011.4192931417529
1011.4348853689586
1011.4740516651962
1011.4622650610632
1011.4348853689586
1011.415301613456
1011.3449509412795
1011.3761328876698
1011.313577279662
1011.4230975477869
1011.3683373767531
1011.3761328876698
1011.3879217385091
1011.4738662207293
1011.3917239581278
1011.3839284147955
1011.3565479173814
1011.3643432409004
1011.3839284147955
1011.3917239581278
1011.309581861905
1011.2744065360565
1011.2861972588448
1011.309581861905
1011.301786978012
1011.309581861905
1011.3213723509537
1011.2314372726673
1011.2939921103243
1011.2979871857121
1011.2354334587776
1011.2510226410552
1011.2354334587776
1011.1806748284351
1011.2198443413668
1011.2628128016759
1011.1768768436654
1011.2394284904605
1011.2668071924128
1011.1690825615489
1011.2082496359867
1011.196460786916
1011.180871831753
1011.2630052999025
1011.1926603061397
1011.1926603061397
1011.181063549792
1011.177071041244
1011.2044479847305
1011.161481841318
1011.1107223373103
1011.1303036364483
1011.1850549042329
1011.2359996036496
1011.1420898165858
1011.1734548784807
1011.1616701024379
1011.1265004371152
1011.1460803158899
1011.2477829290365
1011.2204085308146
1011.107106134259
1011.181431133525
1011.2048175230672
1011.1932131481809
1011.1892265804256
1011.2595654587745
1011.2517695397083
1011.2869394543446
1011.2595654587745
1011.3065171097186
1011.2869394543446
1011.3846551973178
1011.2751573457365
1011.2477829290365
1011.365077334011
1011.3454990658432
1011.3846551973178
1011.3493091511028
1011.4118574394645
1011.3766849235939
1011.36490173793
1011.4274509380342
1011.4000744876398
1011.4312608005603
1011.415667611604
1011.4194763037219
1011.3843023759705
1011.3609138870249
1011.3803128576562
1011.3725168495271
1011.3998947831399
1011.4976224858532
1011.3725168495271
1011.325556606259
1011.4076910110794
1011.3529347227162
1011.2747925108883
1011.4037009794334
1011.2981785082849
1011.2668071924128
1011.2941859128491
1011.3841180382981
1011.2668071924128
1011.30977631668
1011.1924654565728
1011.1455016336054
1011.0203995402621
1010.918677625265
1010.7621966275926
1010.6526815770304
1010.5783347746503
1010.4570169891027
1010.4374257823938
1010.3123339083166
1010.3201210341593
1010.2379836830177
1010.2183908657801
1010.1987976436233
1010.08149464368
1010.0774703839987
1010.0970650199431
1010.0774703839987
1010.1126354609644
1010.0578753431284
1010.0304953119406
1010.0108996648285
1010.0774703839987
1010.1086105163135
1010.0890146609645
1010.0108996648285
1010.0890146609645
1010.0342528586733
1010.0498217354451
1010.0772030669493
1009.9794911303339
1010.0302246652698
1010.0106271901468
1009.959894064795
1010.0653906768955
1010.0184112455169
1010.0809596830067
1010.0261953170489
1010.0184112455169
1010.0535774907829
1010.0535774907829
1010.0339794047405
1009.9518323350703
1010.1043133133707
1010.0573317647511
1009.9947820177792
1010.0729000855144
1010.0455166114502
1010.022164813941
1010.0377326627987
1010.0924991898096
1010.0143809137402
1010.0573317647511
1010.0729000855144
1010.0181331558779
1010.0337006620067
1010.053300576248
1010.0414844392834
1010.025916900871
1009.9869983373809
1010.3663329343331
1010.4251217779617
1010.7223195666405
1010.7223195666405
1010.8984240541467
1011.0079577904934
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
1011.0627247696103
