prop
42.190682870370374
42.190682870370374
42.190682870370374
42.190682870370374
42.190682870370374
42.190682870370374
42.190682870370374
42.190682870370374
42.190682870370374
71.51012731481482
71.51012731481482
71.51012731481482
71.51012731481482
71.51012731481482
71.51012731481482
71.51012731481482
71.51012731481482
49.257523148148145
49.257523148148145
49.257523148148145
49.257523148148145
49.257523148148145
49.257523148148145
49.257523148148145
49.257523148148145
77.31684027777777
77.31684027777777
77.31684027777777
77.31684027777777
77.31684027777777
77.31684027777777
77.31684027777777
77.31684027777777
69.17881944444444
69.17881944444444
69.17881944444444
69.17881944444444
69.17881944444444
69.17881944444444
69.17881944444444
69.17881944444444
69.17881944444444
69.17881944444444
