theta[°],prop[%]
-93.37956935717098,0.0
-93.37956935717098,0.0
-93.37956935717098,0.0
-93.37956935717098,0.0
-93.37956935717098,0.0
-93.37956935717098,0.0
-93.37956935717098,0.0
-93.37956935717098,0.0
-93.37956935717098,0.0
-93.37956935717098,0.0
-93.37956935717098,0.0
-93.37956935717098,0.0
