theta,gps_latitude,gps_longitude,x_now,y_now,distance,stack
101.12439228337088,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
101.12439228337088,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
101.12439228337088,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
101.12439228337088,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
101.12439228337088,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
101.12439228337088,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
101.12439228337088,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
101.12439228337088,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
101.12439228337088,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
16.003040589836075,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
16.003040589836075,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
16.003040589836075,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
16.003040589836075,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
16.003040589836075,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
16.003040589836075,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
16.003040589836075,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
7.010251815690992,36.11176666666667,140.09865,17.91543026223435,-3.18054770026356,18.19556333710595,<function stack at 0xb336ab68>
-23.880198951916668,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-23.880198951916668,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-23.880198951916668,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-23.880198951916668,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-23.880198951916668,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-23.880198951916668,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-23.880198951916668,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-18.394731239448262,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-18.394731239448262,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-18.394731239448262,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-18.394731239448262,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-18.394731239448262,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-18.394731239448262,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-18.394731239448262,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-11.598705680560215,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-11.598705680560215,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-11.598705680560215,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-11.598705680560215,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-11.598705680560215,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-11.598705680560215,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-11.598705680560215,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-8.711207322177302,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-8.711207322177302,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-8.711207322177302,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-8.711207322177302,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-8.711207322177302,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-8.711207322177302,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-8.711207322177302,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-8.711207322177302,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
-8.711207322177302,36.11174666666667,140.09858333333332,11.913614100097021,-5.399557481519878,13.080115516396171,<function stack at 0xb336ab68>
