theta[°],gps_latitude[°],gps_longitude[°],x_now[m],y_now[m],distance[m],stack,motor
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
25.307297281367028,36.112276666666666,140.0985,-2.1076252259348056,4.274656692985445,4.766001881649021,<function stack at 0xb29e0b20>,stop
