theta,gps_latitude,gps_longitude,x_now,y_now,distance,stack
-18.034705424691992,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-18.034705424691992,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-18.034705424691992,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-18.034705424691992,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-18.034705424691992,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-18.034705424691992,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-18.034705424691992,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-13.362260262017344,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-13.362260262017344,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-13.362260262017344,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-13.362260262017344,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-13.362260262017344,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-13.362260262017344,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-13.362260262017344,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-24.589598243817022,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-24.589598243817022,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-24.589598243817022,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-24.589598243817022,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
-24.589598243817022,36.112255,140.09850166666666,-6.079805194895035,1.245970462448895,6.206164161635411,<function stack at 0xb3385b68>
