prop[%]
92.52951388888889
92.52951388888889
92.52951388888889
92.52951388888889
90.05671296296296
90.05671296296296
90.05671296296296
90.05671296296296
11.020833333333334
11.020833333333334
11.020833333333334
11.020833333333334
98.16261574074075
98.16261574074075
98.16261574074075
98.16261574074075
98.16261574074075
98.78964120370371
98.78964120370371
98.78964120370371
98.78964120370371
99.88223379629629
99.88223379629629
99.88223379629629
99.88223379629629
97.68113425925927
97.68113425925927
97.68113425925927
97.68113425925927
95.94618055555556
95.94618055555556
95.94618055555556
95.94618055555556
93.91059027777777
93.91059027777777
93.91059027777777
93.91059027777777
93.91059027777777
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
95.29456018518519
