prop
81.65248842592592
81.65248842592592
81.65248842592592
81.65248842592592
81.65248842592592
81.65248842592592
81.65248842592592
81.65248842592592
88.9308449074074
88.9308449074074
88.9308449074074
88.9308449074074
88.9308449074074
88.9308449074074
88.9308449074074
88.9308449074074
88.9308449074074
48.54571759259259
48.54571759259259
48.54571759259259
48.54571759259259
48.54571759259259
48.54571759259259
48.54571759259259
48.54571759259259
95.31018518518518
95.31018518518518
95.31018518518518
95.31018518518518
95.31018518518518
95.31018518518518
95.31018518518518
95.31018518518518
95.5089699074074
95.5089699074074
95.5089699074074
95.5089699074074
95.5089699074074
95.5089699074074
95.5089699074074
95.5089699074074
97.6310763888889
97.6310763888889
97.6310763888889
97.6310763888889
97.6310763888889
97.6310763888889
97.6310763888889
97.6310763888889
14.660590277777777
14.660590277777777
14.660590277777777
14.660590277777777
14.660590277777777
14.660590277777777
14.660590277777777
14.660590277777777
14.660590277777777
80.70023148148148
80.70023148148148
80.70023148148148
80.70023148148148
80.70023148148148
80.70023148148148
80.70023148148148
80.70023148148148
98.81018518518519
98.81018518518519
98.81018518518519
98.81018518518519
98.81018518518519
98.81018518518519
98.81018518518519
98.81018518518519
80.4056712962963
80.4056712962963
80.4056712962963
80.4056712962963
80.4056712962963
80.4056712962963
80.4056712962963
80.4056712962963
80.4056712962963
80.4056712962963
80.4056712962963
80.4056712962963
80.4056712962963
