pressure[hPa]
1005.9894401993452
1006.0530028966818
1006.050788936159
1006.050788936159
1005.9387750351775
1006.0583435100701
1006.1067960027027
1006.0605572948596
1006.0681117058257
1006.0681117058257
1006.0552152659092
1006.0627694883132
1006.0703237234964
1006.0423179888116
1006.0649800902673
1006.100540791967
1006.0876423066427
1006.1027505147057
1006.0467354727458
1005.9702660435044
1005.9142507411922
1005.8808918355752
1005.8399786954974
1005.7559527156111
1005.7786058223115
1005.7430456989191
1005.679477251961
1005.5749916547205
1005.5718171045166
1005.4877856945707
1005.4802372929087
1005.396206737873
1005.4393128119144
1005.4059341886926
1005.2938892587262
1005.2787959970622
1005.2809709332535
1005.2809709332535
1005.2680517702578
1005.227119282191
1005.2346651005606
1005.2400397172045
1005.2195734765055
1005.249756775342
1005.2648485008302
1005.1808077506621
1005.1883529516681
1005.2163667426161
1005.1958981653423
1005.2465485809685
1005.1829741783488
1005.2465485809685
1005.2336244236621
1005.1980642405065
1005.2206994286612
1005.1646683128857
1005.1722129470697
