goal_latitude,goal_longitude
36.11226,140.09855166666668
36.11226,140.09855166666668
36.11226,140.09855333333334
36.11226,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226,140.09855333333334
36.11226,140.09855333333334
36.11226,140.09855333333334
36.11226,140.09855333333334
36.11226,140.09855333333334
36.11226,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855333333334
36.11226166666667,140.09855166666668
36.11226166666667,140.09855166666668
36.11226,140.09855166666668
36.11226,140.09855166666668
36.11226,140.09855
36.11226,140.09855
36.11225833333334,140.09855
36.11225833333334,140.09855
36.11225833333334,140.09855
36.11225833333334,140.09855
36.11225833333334,140.09854833333333
36.11225833333334,140.09854833333333
36.11225833333334,140.09854833333333
36.11225833333334,140.09854833333333
36.11225666666667,140.09854833333333
36.11225666666667,140.09854833333333
36.11225666666667,140.09854666666666
36.11225666666667,140.09854666666666
36.11225666666667,140.09854666666666
36.11225666666667,140.09854666666666
36.11225666666667,140.098545
36.11225666666667,140.098545
36.11225666666667,140.098545
36.11225666666667,140.098545
36.112255,140.09854333333334
36.112255,140.09854333333334
36.112255,140.09854333333334
36.112255,140.09854333333334
36.112255,140.09854333333334
36.112255,140.09854333333334
36.112255,140.09854166666668
36.112255,140.09854166666668
36.112255,140.09854166666668
36.112255,140.09854166666668
36.112253333333335,140.09854
36.112253333333335,140.09854
36.112253333333335,140.09854
36.112253333333335,140.09854
36.112253333333335,140.09854
36.112253333333335,140.09854
36.112253333333335,140.09854
36.112253333333335,140.09854
36.112255,140.09853833333332
36.112255,140.09853833333332
36.112255,140.09853833333332
36.112255,140.09853833333332
36.112255,140.09853833333332
36.112255,140.09853833333332
36.11225666666667,140.09853666666666
36.11225666666667,140.09853666666666
36.11225666666667,140.098535
36.11225666666667,140.098535
36.11225666666667,140.098535
36.11225666666667,140.098535
36.11225833333334,140.098535
36.11225833333334,140.098535
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225666666667,140.09853333333334
36.11225666666667,140.09853333333334
36.11225666666667,140.09853333333334
36.11225666666667,140.09853333333334
36.11225666666667,140.09853333333334
36.11225666666667,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225833333334,140.09853333333334
36.11225666666667,140.09853333333334
36.11225666666667,140.09853333333334
36.11225666666667,140.09853166666667
36.11225666666667,140.09853166666667
36.11225666666667,140.09853166666667
36.11225666666667,140.09853166666667
36.112255,140.09853166666667
36.112255,140.09853166666667
36.112255,140.09853166666667
36.112255,140.09853166666667
36.112255,140.09853166666667
36.112255,140.09853166666667
36.112255,140.09853166666667
36.112255,140.09853166666667
36.112255,140.09853166666667
36.112255,140.09853
36.112255,140.09853
36.112253333333335,140.09853
36.112253333333335,140.09853
36.112253333333335,140.09853
36.112253333333335,140.09853
36.112251666666666,140.09853
36.112251666666666,140.09853
36.112251666666666,140.09853
36.112251666666666,140.09853
36.112251666666666,140.09853
36.112251666666666,140.09853
36.112251666666666,140.09853
36.112251666666666,140.09853
36.112251666666666,140.09853
