goal_latitude,goal_longitude
36.11212666666667,140.09865333333335
36.11212666666667,140.09865333333335
36.11212833333333,140.09865333333335
36.11212833333333,140.09865333333335
36.11213,140.09865166666665
36.11213,140.09865166666665
36.11213333333333,140.09865
36.11213333333333,140.09865
36.112136666666665,140.09864833333333
36.112136666666665,140.09864833333333
36.112141666666666,140.09864666666667
36.112141666666666,140.09864666666667
36.112145,140.098645
36.112145,140.098645
36.11214666666667,140.09864333333334
36.11214666666667,140.09864333333334
36.11214833333333,140.09864333333334
36.11214833333333,140.09864333333334
36.11214833333333,140.09864333333334
36.11214833333333,140.09864333333334
36.11215,140.098645
36.11215,140.098645
36.11215166666667,140.09864666666667
36.11215166666667,140.09864666666667
36.11215166666667,140.09864833333333
36.11215166666667,140.09864833333333
36.11215166666667,140.09864833333333
36.11215166666667,140.09864833333333
36.11215333333333,140.09864833333333
36.11215333333333,140.09864833333333
36.11215333333333,140.09865166666665
36.11215333333333,140.09865166666665
36.11215333333333,140.09865166666665
36.11215333333333,140.09865166666665
36.11215333333333,140.09865333333335
36.11215333333333,140.09865333333335
36.11215333333333,140.09865166666665
36.11215333333333,140.09865166666665
36.112155,140.09865
36.112155,140.09865
36.112156666666664,140.09864833333333
36.112156666666664,140.09864833333333
36.11216,140.09864666666667
36.11216,140.09864666666667
36.112163333333335,140.098645
36.112163333333335,140.098645
36.11216666666667,140.09864333333334
36.11216666666667,140.09864333333334
36.11217,140.09864166666668
36.11217,140.09864166666668
36.11217166666667,140.09864166666668
36.11217166666667,140.09864166666668
36.11217333333333,140.09864166666668
36.11217333333333,140.09864166666668
36.112175,140.09864166666668
36.112175,140.09864166666668
36.11217666666667,140.09864
36.11217666666667,140.09864
36.112181666666665,140.09864
36.112181666666665,140.09864
36.112185,140.09863833333333
36.112185,140.09863833333333
36.112188333333336,140.098635
36.112188333333336,140.098635
36.11219,140.09863333333334
36.11219,140.09863333333334
36.11219333333333,140.09863166666668
36.11219333333333,140.09863166666668
36.11219666666667,140.09862833333332
36.11219666666667,140.09862833333332
36.1122,140.098625
36.1122,140.098625
36.11220333333333,140.09862166666667
36.11220333333333,140.09862166666667
36.112205,140.09862
36.112205,140.09862
36.112206666666665,140.09862
36.112206666666665,140.09862
36.112205,140.09861833333332
36.112205,140.09861833333332
36.11220333333333,140.09861666666666
36.11220333333333,140.09861666666666
36.112201666666664,140.09861666666666
36.112201666666664,140.09861666666666
36.1122,140.098615
36.1122,140.098615
36.11219833333333,140.098615
36.11219833333333,140.098615
36.11219666666667,140.09861333333333
36.11219666666667,140.09861333333333
36.112195,140.09861333333333
36.112195,140.09861333333333
36.11219333333333,140.09861333333333
36.11219333333333,140.09861333333333
36.11219166666667,140.09861166666667
36.11219166666667,140.09861166666667
36.11219,140.09861166666667
36.11219,140.09861166666667
36.11219,140.09861166666667
36.11219166666667,140.09861
36.11219166666667,140.09861
36.11219166666667,140.09860833333335
36.11219166666667,140.09860833333335
36.11219166666667,140.09860666666665
36.11219166666667,140.09860666666665
36.11219333333333,140.09860666666665
36.11219333333333,140.09860666666665
36.11219333333333,140.09860833333335
36.11219333333333,140.09860833333335
36.11219333333333,140.09860833333335
36.11219333333333,140.09860833333335
36.11219333333333,140.09860833333335
36.11219333333333,140.09860833333335
36.11219666666667,140.09860833333335
36.11219666666667,140.09860833333335
36.11219833333333,140.09860666666665
36.11219833333333,140.09860666666665
36.112201666666664,140.098605
36.112201666666664,140.098605
36.11220333333333,140.09860666666665
36.11220333333333,140.09860666666665
36.112205,140.09861
36.112205,140.09861
36.112205,140.09861166666667
36.112205,140.09861166666667
36.112205,140.09861166666667
36.112205,140.09861166666667
36.112205,140.09861333333333
36.112205,140.09861333333333
36.11220333333333,140.098615
36.11220333333333,140.098615
36.112205,140.09861833333332
36.112205,140.09861833333332
36.112205,140.09862
36.112205,140.09862
36.112205,140.09862333333334
36.112205,140.09862333333334
36.112205,140.098625
36.112205,140.098625
36.112205,140.098625
36.112205,140.098625
36.112205,140.098625
36.112205,140.098625
36.112205,140.09862166666667
36.112205,140.09862166666667
36.112205,140.09862
36.112205,140.09862
36.112205,140.09862
36.112205,140.09862
36.112205,140.09861833333332
36.112205,140.09861833333332
36.112205,140.09861833333332
36.112205,140.09861833333332
36.112205,140.09861833333332
36.112205,140.09861833333332
36.11220333333333,140.09861833333332
36.11220333333333,140.09861833333332
36.112201666666664,140.09861833333332
36.112201666666664,140.09861833333332
36.112201666666664,140.09861666666666
36.112201666666664,140.09861666666666
36.112201666666664,140.09861833333332
36.112201666666664,140.09861833333332
36.112201666666664,140.09861833333332
36.112201666666664,140.09861833333332
36.11220333333333,140.09862
36.11220333333333,140.09862
36.112205,140.09862
36.112205,140.09862
36.112206666666665,140.09862
36.112206666666665,140.09862
36.11221,140.09861833333332
36.11221,140.09861833333332
36.11221166666667,140.09861833333332
36.11221166666667,140.09861833333332
36.11221333333334,140.09862
36.11221333333334,140.09862
36.11221333333334,140.09862166666667
36.11221333333334,140.09862166666667
36.112215,140.09862166666667
36.112215,140.09862166666667
36.11221666666667,140.09862166666667
36.11221666666667,140.09862166666667
36.11222,140.09862333333334
36.11222,140.09862333333334
36.11222333333333,140.09862333333334
36.11222333333333,140.09862333333334
36.112225,140.098625
36.112225,140.098625
36.112226666666665,140.098625
36.112226666666665,140.098625
36.11223,140.09862666666666
36.11223,140.09862666666666
36.112231666666666,140.098625
36.112231666666666,140.098625
36.112235,140.09862666666666
36.112235,140.09862666666666
36.11223666666667,140.09862666666666
36.11223666666667,140.09862666666666
36.11223833333333,140.09862666666666
36.11223833333333,140.09862666666666
36.11223833333333,140.09862666666666
36.11223833333333,140.09862666666666
36.11224,140.09862833333332
36.11224,140.09862833333332
36.11224,140.09862833333332
36.11224,140.09862833333332
36.11224,140.09862833333332
36.11224,140.09862833333332
36.11224,140.09862833333332
36.11224,140.09862833333332
36.11224166666667,140.09862833333332
36.11224166666667,140.09862833333332
36.11224,140.09862666666666
36.11224,140.09862666666666
36.11224,140.09862666666666
36.11224,140.09862666666666
36.11224,140.09862833333332
36.11224,140.09862833333332
36.11224,140.09862666666666
36.11224,140.09862666666666
36.11224,140.098625
36.11224,140.098625
36.11223833333333,140.098625
36.11223833333333,140.098625
36.11223666666667,140.09862333333334
36.11223666666667,140.09862333333334
36.11223666666667,140.09862166666667
36.11223666666667,140.09862166666667
36.11223666666667,140.09862
36.11223666666667,140.09862
36.112235,140.09862
36.112235,140.09862
36.112235,140.09862166666667
36.112235,140.09862166666667
36.112235,140.09862
36.112235,140.09862
36.112235,140.09861833333332
36.112235,140.09861833333332
36.112235,140.09861833333332
36.112235,140.09861833333332
36.112235,140.09861833333332
36.112235,140.09861833333332
36.112235,140.09862
36.112235,140.09862
36.112235,140.09862
36.112235,140.09862
36.11223666666667,140.09862
36.11223666666667,140.09862
36.11223666666667,140.09862
36.11223666666667,140.09862
36.11223833333333,140.09862
36.11223833333333,140.09862
36.11224166666667,140.09862166666667
36.11224166666667,140.09862166666667
36.11224333333333,140.09862166666667
36.11224333333333,140.09862166666667
36.112245,140.09862
36.112245,140.09862
36.112245,140.09862166666667
36.112245,140.09862166666667
36.112246666666664,140.09862166666667
36.112246666666664,140.09862166666667
36.112245,140.09862
36.112245,140.09862
36.112245,140.09861833333332
36.11224333333333,140.09861666666666
36.11224333333333,140.09861666666666
36.11224166666667,140.098615
36.11224166666667,140.098615
36.11224,140.09861166666667
36.11224,140.09861166666667
36.11224,140.09861
36.11224,140.09861
36.11224,140.09860833333335
36.11224,140.09860833333335
36.11224,140.09861
36.11224,140.09861
36.11224,140.09861166666667
36.11224,140.09861166666667
36.11224166666667,140.09861166666667
36.11224166666667,140.09861166666667
36.11224166666667,140.09861166666667
36.11224166666667,140.09861166666667
36.11224166666667,140.09861166666667
36.11224166666667,140.09861166666667
36.11224166666667,140.09861
36.11224166666667,140.09861
36.11224166666667,140.09861
36.11224166666667,140.09861
36.11224166666667,140.09861
36.11224166666667,140.09861
36.11224,140.09860833333335
36.11224,140.09860833333335
36.11223833333333,140.09860666666665
36.11223833333333,140.09860666666665
36.11223666666667,140.098605
36.11223666666667,140.098605
36.112235,140.09860333333333
36.112235,140.09860333333333
