magX,magY,magZ,magX_calibrated,magY_calibrated,theta_absolute,magX_mean,magY_mean,theta_absolute_lowPass
-22.893,-392.606,-68.129,-1.7543867924528302,0.6781497797356834,-21.13376983159716,-1.8280566037735848,0.16988546255506648,-5.309377641081531
-20.231,-386.374,-67.271,-1.6288207547169815,0.952687224669603,-30.32310220786354,-1.7694528301886794,0.40362995594713685,-12.849875979487129
-16.504,-383.703,-66.07,-1.4530188679245284,1.0703524229074906,-36.37686150456984,-1.6974622641509438,0.6436475770925115,-20.765838736440976
-12.6,-379.786,-66.413,-1.2688679245283019,1.2429074889867846,-44.407840994516505,-1.5785943396226416,0.8773920704845819,-29.06556430351606
-10.116,-379.786,-66.07,-1.1516981132075472,1.2429074889867846,-47.18131420302168,-1.451358490566038,1.0374008810572692,-35.55639635420766
-4.969,-376.047,-64.182,-0.9089150943396228,1.407621145374449,-57.14926362520853,-1.2822641509433963,1.1832951541850225,-42.70134785225313
-0.71,-376.047,-63.496,-0.7080188679245284,1.407621145374449,-63.29807727890313,-1.0981037735849057,1.2742819383259916,-49.247104624461755
2.485,-375.335,-62.809,-0.557311320754717,1.4389867841409707,-68.82890031483029,-0.9189622641509436,1.3480088105726877,-55.717030194587366
6.211,-376.225,-62.294,-0.3815566037735849,1.399779735682819,-74.75255860041729,-0.7415,1.3793832599118945,-61.73934404182143
8.696,-375.157,-61.608,-0.2643396226415095,1.4468281938326006,-79.64609589008465,-0.5640283018867926,1.4201674008810579,-68.33919120160948
11.358,-377.827,-59.72,-0.13877358490566039,1.3292070484581506,-84.03972545681862,-0.41000000000000003,1.404484581497798,-73.72631169466251
14.552,-379.252,-60.063,0.011886792452830136,1.2664317180616742,-90.53776530605913,-0.26601886792452833,1.376246696035243,-79.06004165801572
18.279,-379.43,-57.146,0.18768867924528299,1.2585903083700445,-98.48179103423494,-0.11701886792452836,1.3401674008810578,-85.00978347434896
20.764,-381.567,-57.833,0.30490566037735845,1.1644493392070487,-104.67320826719406,0.020273584905660336,1.2931013215859037,-90.89822480979436
22.006,-384.593,-55.945,0.36349056603773583,1.0311453744493388,-109.41813840685852,0.1458396226415094,1.2099647577092514,-96.87282719599608
26.797,-386.552,-53.371,0.5894811320754717,0.9448458149779732,-121.95968249330585,0.2914905660377358,1.1330925110132157,-104.42665047467298
26.62,-389.223,-54.229,0.5811320754716981,0.8271806167400879,-125.08978925537201,0.4053396226415094,1.0452422907488985,-111.19603834288597
29.992,-394.03,-53.027,0.7401886792452831,0.6154185022026447,-140.25869138747228,0.5158396226415094,0.9166079295154187,-119.36951222965962
28.927,-395.811,-52.684,0.6899528301886793,0.5369603524229087,-142.10792606901836,0.5928490566037736,0.7911101321585907,-126.84747805218082
31.767,-400.44,-52.341,0.8239150943396226,0.33303964757709276,-157.99065417107656,0.684933962264151,0.6514889867841415,-136.4335701508323
31.234,-403.823,-50.797,0.7987735849056604,0.18400881057268823,-167.0274202102475,0.7267924528301888,0.4993215859030844,-145.51012227233468
30.524,-404.535,-50.453,0.7652830188679246,0.15264317180616638,-168.71983324330964,0.763622641509434,0.36441409691630017,-154.48870630366042
30.879,-407.74,-51.14,0.7820283018867925,0.011453744493391675,-179.16089443421882,0.7719905660377359,0.24362114537444954,-162.4855914168225
28.395,-411.657,-51.483,0.6648584905660377,-0.16110132158590237,166.37923147606205,0.7669716981132075,0.10400881057268732,-172.27724639641116
27.33,-413.082,-50.797,0.6146226415094339,-0.2238766519823787,159.98581775857923,0.7251132075471698,-0.007374449339206957,179.41731821652994
28.395,-416.287,-50.797,0.6648584905660377,-0.3650660792951534,151.22932250509268,0.6983301886792452,-0.11718942731277529,170.47374141066226
26.088,-420.382,-51.311,0.5560377358490566,-0.5454625550660798,135.55006305135444,0.6564811320754717,-0.2568105726872245,158.63492953658587
25.555,-421.628,-51.14,0.5308962264150943,-0.6003524229074887,131.48657468255325,0.6062547169811321,-0.3791718061674006,147.9767732544829
20.764,-425.367,-51.311,0.30490566037735845,-0.7650660792951554,111.72901559508162,0.5342641509433961,-0.4999647577092512,136.89947355159967
18.811,-429.819,-51.826,0.2127830188679245,-0.9611894273127766,102.48252498901276,0.45389622641509436,-0.6474273127753307,125.03340352319769
15.262,-432.311,-52.856,0.045377358490566025,-1.0709691629955944,92.42619213507211,0.32999999999999996,-0.7886079295154189,112.70730578759104
12.068,-432.668,-53.542,-0.10528301886792459,-1.0866960352422916,84.4662498152526,0.19773584905660377,-0.8968546255506613,102.43348623000256
7.276,-436.051,-53.714,-0.3313207547169812,-1.235726872246696,74.99097038410355,0.02529245283018864,-1.0239295154185029,91.41499600326007
4.792,-437.119,-53.371,-0.4484905660377359,-1.2827753303964777,70.7290875497034,-0.12538679245283024,-1.1274713656387672,83.65417626305234
0.0,-438.365,-52.856,-0.6745283018867925,-1.3376651982378864,63.24011166622956,-0.30284905660377365,-1.2027665198237891,75.86707027826509
-2.662,-438.187,-55.773,-0.8000943396226415,-1.3298237885462567,58.96659551591155,-0.4719433962264151,-1.2545374449339217,69.38424401545734
-6.744,-438.721,-55.602,-0.9926415094339623,-1.3533480176211463,53.74103369861694,-0.6494150943396227,-1.3078678414096927,63.59353814118288
-11.003,-437.297,-56.974,-1.1935377358490566,-1.2906167400881075,47.23793984820746,-0.8218584905660379,-1.318845814977975,58.07028576155435
-14.73,-434.27,-59.892,-1.3693396226415095,-1.1572687224669602,40.20212415491988,-1.0060283018867924,-1.2937444933920712,52.13101620796273
-18.811,-431.599,-60.75,-1.5618396226415097,-1.0396035242290749,33.648830919079074,-1.1834905660377362,-1.2341321585903091,46.19999089665505
-23.071,-429.463,-61.78,-1.7627830188679248,-0.9455066079295169,28.20784167833584,-1.3760283018867925,-1.157268722466961,40.06454080385577
-26.443,-428.216,-62.294,-1.9218396226415095,-0.8905726872246704,24.862815041096734,-1.561867924528302,-1.064713656387666,34.2819610459823
-26.62,-423.765,-62.123,-1.9301886792452831,-0.6944933920704843,19.789033648855895,-1.709198113207547,-0.9454889867841413,28.95035703560979
-29.105,-421.628,-63.496,-2.0474056603773585,-0.6003524229074887,16.342505018155304,-1.8448113207547174,-0.8341057268722469,24.329441361354913
-29.459,-417.355,-63.839,-2.0641037735849057,-0.4121145374449349,11.29108189647823,-1.9452641509433963,-0.7086079295154191,20.01533523161628
-30.702,-416.465,-65.383,-2.122735849056604,-0.3729074889867832,9.963658464063737,-2.0172547169811326,-0.5940881057268723,16.409873529372852
-29.637,-412.548,-64.697,-2.0725,-0.20035242290748917,5.5217310256745655,-2.0473867924528304,-0.4560440528634361,12.557318142421352
-31.234,-407.384,-64.525,-2.1478301886792455,0.027136563876651355,-0.7238597660833743,-2.0909150943396226,-0.3117180616740089,8.479325477375042
-31.767,-401.508,-65.727,-2.1729716981132077,0.2859911894273137,-7.49777200865335,-2.116028301886793,-0.13444933920704846,3.635602686301285
-29.814,-399.194,-67.614,-2.080849056603774,0.3879295154185017,-10.560334974174745,-2.119377358490566,0.025559471365638863,-0.6909476687100647
-27.685,-392.784,-66.585,-1.9804245283018869,0.6703083700440535,-18.699264114886958,-2.0909150943396226,0.23420264317180622,-6.391040699505191
-26.797,-391.181,-67.099,-1.9385377358490568,0.7409251101321597,-20.91726845240563,-2.0641226415094343,0.42245814977973595,-11.566824630396262
-24.845,-387.442,-65.898,-1.8464622641509432,0.9056387665198239,-26.126675725998602,-2.003849056603774,0.5981585903083705,-16.620617581606215
-22.183,-384.771,-64.697,-1.7208962264150947,1.0233039647577091,-30.737169439598773,-1.913433962264151,0.7456211453744496,-21.289716975028576
-19.166,-381.388,-66.241,-1.5785849056603776,1.1723348017621162,-36.59939617048126,-1.8129811320754718,0.9025022026431724,-26.464126832852443
-18.279,-381.923,-64.697,-1.536745283018868,1.148766519823789,-36.779296412853896,-1.7242452830188681,0.9981938325991194,-30.067252895088973
-17.924,-380.142,-65.727,-1.5200000000000002,1.227224669603525,-38.91687400218991,-1.640537735849057,1.0954537444933927,-33.732647618016266
-13.842,-378.54,-64.869,-1.3274528301886794,1.2977973568281935,-44.35280027625296,-1.536735849056604,1.1738854625550665,-37.37557257024445
-9.938,-377.471,-64.869,-1.143301886792453,1.3448898678414103,-49.6318649900743,-1.4212169811320758,1.238202643171807,-41.063260307488015
-6.744,-374.622,-64.182,-0.9926415094339623,1.4703964757709251,-55.97733372431735,-1.3040283018867926,1.2978149779735686,-44.86317524848244
-2.13,-376.047,-63.496,-0.775,1.407621145374449,-61.163950290201754,-1.151679245283019,1.3495859030837005,-49.52396743604363
2.662,-376.937,-62.294,-0.5489622641509435,1.3684140969162997,-68.14098350947688,-0.9574716981132078,1.3778237885462556,-55.20394764788926
2.13,-376.047,-62.466,-0.574056603773585,1.407621145374449,-67.81336334981056,-0.8067924528301887,1.3997885462555066,-60.04225465460535
6.211,-378.005,-61.608,-0.3815566037735849,1.3213656387665207,-73.89343549837963,-0.6544433962264152,1.3950837004405288,-64.86840208112814
7.276,-376.581,-61.608,-0.3313207547169812,1.3840969162995593,-76.53803102128062,-0.522179245283019,1.3778237885462556,-69.24387253522544
12.068,-380.676,-60.407,-0.10528301886792459,1.2037004405286356,-85.00128128753666,-0.38823584905660385,1.3370396475770927,-73.80830201366916
16.327,-380.32,-59.377,0.09561320754716986,1.2193832599118952,-94.4834527365868,-0.2593207547169812,1.307233480176212,-78.77969123136573
17.747,-381.745,-58.347,0.16259433962264147,1.1566079295154188,-98.00212265446565,-0.11199056603773587,1.2570308370044059,-84.9088834874209
17.392,-382.457,-58.004,0.14584905660377354,1.1252422907488995,-97.38525770066454,-0.006509433962264183,1.2178061674008815,-89.69374474272917
20.764,-385.128,-57.833,0.30490566037735845,1.0075770925110143,-106.83648356459884,0.12073584905660376,1.1425022026431726,-96.03243883428645
22.716,-386.018,-55.945,0.39698113207547175,0.9683700440528652,-112.29106680382378,0.22118867924528302,1.0954361233480188,-101.41558054218912
24.668,-390.113,-57.146,0.48905660377358484,0.7879735682819388,-121.82584880998604,0.299877358490566,1.0091541850220274,-106.54969213092473
25.2,-393.496,-55.945,0.5141509433962264,0.6389427312775342,-128.8232921258821,0.370188679245283,0.9056211453744505,-112.23315856745333
26.265,-395.989,-55.945,0.5643867924528302,0.5291189427312789,-136.84726853410228,0.45389622641509436,0.7863964757709263,-119.99289628973884
27.33,-399.55,-54.915,0.6146226415094339,0.37224669603524196,-148.7987727786051,0.5158396226415094,0.6593303964757717,-128.03852231299342
25.555,-403.111,-54.572,0.5308962264150943,0.2153744493392076,-157.9185460257022,0.542622641509434,0.5087312775330404,-136.84634296819502
27.685,-403.111,-55.602,0.6313679245283018,0.2153744493392076,-161.16428396653103,0.5710849056603774,0.394211453744494,-145.3832560120003
28.217,-406.138,-54.744,0.6564622641509433,0.08202643171806273,-172.87767789929484,0.5995471698113206,0.2828281938325998,-154.7450445366329
25.733,-408.274,-53.371,0.5392924528301887,-0.012070484581497844,178.71781559533983,0.5945283018867924,0.1745903083700444,-163.63449621144966
26.443,-412.192,-52.684,0.5727830188679246,-0.18466960352422948,162.1302836814249,0.5861603773584905,0.06320704845815013,-173.84544285853013
25.2,-413.794,-53.199,0.5141509433962264,-0.25524229074889804,153.5986101096138,0.582811320754717,-0.030916299559471,176.96348596790781
26.088,-413.616,-52.684,0.5560377358490566,-0.2474008810572682,156.01402482883677,0.567745283018868,-0.12347136563876618,167.730554816422
25.2,-416.643,-53.542,0.5141509433962264,-0.38074889867841305,143.47860370989414,0.5392830188679245,-0.2160264317180613,158.16990806943488
25.555,-418.423,-52.856,0.5308962264150943,-0.45916299559471396,139.144037053633,0.5376037735849056,-0.30544493392070454,150.3964963752328
23.426,-419.492,-50.797,0.43047169811320746,-0.5062555066079306,130.3746875045223,0.5091415094339623,-0.36976211453744473,144.01111196991948
23.071,-421.272,-52.856,0.41372641509433966,-0.584669603524229,125.28415237299586,0.4890566037735849,-0.435647577092511,138.30561475656586
20.054,-422.875,-52.684,0.2714150943396225,-0.6552863436123352,112.49900019758493,0.4321320754716981,-0.5172246696035244,129.87816051951853
21.473,-424.655,-52.341,0.3383490566037735,-0.7337004405286335,114.75698876356681,0.3969716981132075,-0.5878149779735684,124.03251199587102
19.344,-425.367,-52.341,0.23792452830188682,-0.7650660792951554,107.27494113011488,0.33837735849056594,-0.6489955947136568,117.53691537709602
18.634,-428.572,-52.684,0.20443396226415092,-0.9062555066079301,102.71206067115571,0.29316981132075465,-0.7289955947136566,111.9078118296847
15.617,-428.75,-52.169,0.06212264150943397,-0.9140969162995599,93.8878814913085,0.22284905660377358,-0.7948810572687228,105.6611178773612
14.907,-430.531,-55.945,0.028632075471698083,-0.9925550660792959,91.65234386001637,0.17429245283018868,-0.8623348017621149,101.4265103297279
12.245,-432.846,-53.371,-0.09693396226415102,-1.0945374449339214,84.93899924848515,0.08723584905660374,-0.9345022026431726,95.33310972310119
12.955,-433.202,-53.371,-0.06344339622641512,-1.110220264317181,86.72939694132315,0.026962264150943376,-1.003533039647578,91.53901498945298
9.406,-433.558,-53.027,-0.2308490566037736,-1.1259030837004407,78.4129728589869,-0.060094339622641546,-1.0474625550660799,86.71646324708335
7.631,-436.407,-52.341,-0.31457547169811323,-1.2514096916299557,75.88953142462488,-0.135433962264151,-1.114925110132159,83.07400887273761
5.501,-435.338,-54.057,-0.4150471698113207,-1.2043171806167416,70.98437034156767,-0.22416981132075472,-1.157277533039648,79.03731857656302
4.614,-436.229,-53.542,-0.4568867924528302,-1.243568281938326,69.82667581377102,-0.29616037735849055,-1.187083700440529,75.99149513059338
1.065,-436.585,-56.288,-0.6242924528301887,-1.2592511013215857,63.62940175907606,-0.4083301886792453,-1.21688986784141,71.45070399173471
-3.372,-437.475,-56.116,-0.8335849056603775,-1.2984581497797374,57.30032532596986,-0.528877358490566,-1.2514008810572692,67.08970754561895
-10.116,-438.187,-57.833,-1.1516981132075472,-1.3298237885462567,49.1056961473329,-0.6963018867924529,-1.2670837004405295,61.20983726972983
-14.02,-436.407,-57.833,-1.3358490566037737,-1.2514096916299557,43.1307232600554,-0.8804622641509434,-1.2765022026431723,55.40418552726004
-18.811,-431.955,-60.75,-1.5618396226415097,-1.0552863436123345,34.04566789467659,-1.1014528301886792,-1.238845814977974,48.359833157813824
-20.941,-429.463,-62.466,-1.662311320754717,-0.9455066079295169,29.63080042241771,-1.3090566037735851,-1.1760969162995605,41.93750399508974
-23.781,-425.902,-63.839,-1.7962735849056606,-0.78863436123348,23.70335317926799,-1.5015943396226414,-1.074132158590309,35.5771936745497
-24.49,-422.341,-63.839,-1.8297169811320755,-0.6317621145374456,19.04869778567192,-1.6371981132075475,-0.9345198237885466,29.71791304890238
-26.797,-420.382,-65.727,-1.9385377358490568,-0.5454625550660798,15.71545260091357,-1.7577358490566042,-0.7933303964757713,24.291395330746624
-28.395,-414.15,-66.928,-2.0139150943396227,-0.2709251101321577,7.661806638150627,-1.8481509433962267,-0.636458149779736,19.002459630393307
-27.685,-409.521,-66.928,-1.9804245283018869,-0.06700440528634431,1.9377692643081503,-1.9117735849056605,-0.4607577092511015,13.550470549368008
-28.75,-403.111,-67.271,-2.0306603773584904,0.2153744493392076,-6.054230370629209,-1.9586509433962263,-0.25995594713656395,7.560222072096388
-29.814,-398.838,-66.585,-2.080849056603774,0.40361233480176134,-10.977080979595828,-2.008877358490566,-0.052881057268722574,1.5078878966391427
-28.395,-395.989,-67.957,-2.0139150943396227,0.5291189427312789,-14.720712357610207,-2.023952830188679,0.16203524229074917,-4.577269021190706
-25.555,-392.072,-67.957,-1.8799528301886794,0.701674008810573,-20.467597019326472,-1.9971603773584907,0.35655506607929527,-10.12242757865357
-22.361,-390.291,-67.271,-1.7292924528301887,0.7801321585903089,-24.281466289227385,-1.946933962264151,0.525982378854626,-15.118083547906187
-23.958,-387.62,-67.443,-1.8046226415094337,0.8977973568281941,-26.450283797831588,-1.9017264150943398,0.6624669603524233,-19.205797104486805
-18.811,-384.237,-67.271,-1.5618396226415097,1.0468281938325987,-33.8321014504228,-1.7979245283018865,0.7911101321585907,-23.750117632914634
-16.682,-379.608,-66.241,-1.4614150943396227,1.2507488986784145,-40.55849251134158,-1.687424528301887,0.9354361233480176,-29.002115104825762
-14.02,-377.649,-65.383,-1.3358490566037737,1.3370484581497804,-45.025710167163496,-1.578603773584906,1.0625110132158593,-33.943318308706154
-9.583,-376.403,-64.869,-1.126556603773585,1.3919383259911893,-51.015238415283065,-1.458056603773585,1.1848722466960353,-39.098622308277626
-6.921,-374.801,-61.951,-1.0009905660377358,1.4625110132158603,-55.61098016986162,-1.2973301886792452,1.2978149779735688,-45.01070320864964
-4.792,-374.801,-62.294,-0.900566037735849,1.4625110132158603,-58.37660884077438,-1.165075471698113,1.380951541850221,-49.846482039302224
-2.307,-373.02,-62.294,-0.7833490566037736,1.5409691629955964,-63.05357006868519,-1.0294622641509432,1.4389955947136575,-54.419942658264965
-0.355,-374.622,-62.123,-0.6912735849056605,1.4703964757709251,-64.82049978041323,-0.9005471698113208,1.4656651982378863,-58.43222896228296
4.792,-375.157,-61.608,-0.4484905660377359,1.4468281938326006,-72.77750945499378,-0.7649339622641509,1.4766431718061686,-62.614839959112444
9.938,-377.827,-60.063,-0.2057547169811321,1.3292070484581506,-81.20073272500103,-0.6058867924528302,1.4499823788546267,-67.32199681143106
15.972,-379.964,-56.974,0.07886792452830184,1.2350660792951549,-93.65378994584134,-0.41000000000000003,1.4044933920704854,-73.72640837919165
21.828,-381.567,-54.057,0.3550943396226415,1.1644493392070487,-106.95888291043975,-0.182311320754717,1.329189427312776,-82.19005620045611
23.958,-385.128,-54.4,0.45556603773584897,1.0075770925110143,-114.32963485632025,0.04705660377358486,1.236625550660794,-92.17919207207714
23.781,-387.442,-53.885,0.4472169811320754,0.9056387665198239,-116.28079867036857,0.2261981132075471,1.1283876651982385,-101.33534688357913
26.265,-391.716,-50.797,0.5643867924528302,0.7173568281938326,-128.19421031029773,0.3802264150943396,1.0060176211453749,-110.70418788282994
28.395,-394.564,-49.767,0.6648584905660377,0.5918942731277527,-138.32273315333245,0.49742452830188677,0.8773832599118944,-119.55067781375784
29.992,-399.372,-49.938,0.7401886792452831,0.3800881057268718,-152.8194269525104,0.574443396226415,0.7205110132158591,-128.5643814994354
27.685,-402.043,-50.797,0.6313679245283018,0.2624229074889866,-157.43018678405033,0.6096037735849056,0.5714801762114535,-136.848778902254
26.62,-411.301,-49.767,0.5811320754716981,-0.1454185022026427,165.9511852116932,0.6363867924528301,0.3612687224669602,-150.41697134420042
26.62,-413.438,-51.14,0.5811320754716981,-0.23955947136563838,157.59712502590494,0.6397358490566037,0.169885462555066,-165.12803020551954
25.91,-417.355,-50.11,0.5476415094339623,-0.4121145374449349,143.03758375491816,0.6162924528301886,-0.030916299559471516,177.12816567484393
23.426,-421.984,-50.797,0.43047169811320746,-0.6160352422907484,124.94499196167078,0.5543490566037735,-0.23014096916299556,157.45395786763507
22.006,-423.765,-50.797,0.36349056603773583,-0.6944933920704843,117.6270889823938,0.5007735849056604,-0.4215242290748897,139.91113372265332
21.119,-427.504,-47.536,0.3216509433962264,-0.8592070484581511,110.52378432790736,0.448877358490566,-0.5642819383259914,128.50169384689718
18.457,-429.463,-49.424,0.19608490566037737,-0.9455066079295169,101.71626293036503,0.37186792452830186,-0.7054713656387672,117.79460230246688
16.149,-431.777,-50.282,0.08721698113207549,-1.0474449339207048,94.75983378782215,0.2797830188679245,-0.8325374449339211,108.57546746293757
13.31,-431.065,-51.998,-0.04669811320754718,-1.0160792951541855,87.36858791046288,0.1843490566037736,-0.9125462555066086,101.42096172889647
9.228,-433.38,-54.915,-0.23924528301886797,-1.118061674008811,77.92187124918468,0.06380188679245284,-0.9972599118942739,93.6606339841747
6.211,-434.982,-55.773,-0.3815566037735849,-1.188634361233482,72.20315244013491,-0.07683962264150945,-1.06314537444934,85.86609313371918
3.017,-434.27,-56.803,-0.5322169811320755,-1.1572687224669602,65.30274450497652,-0.2225,-1.1054977973568287,78.62029409487424
0.532,-434.27,-58.176,-0.649433962264151,-1.1572687224669602,60.69981010363331,-0.36983018867924533,-1.1274625550660797,71.83947853888264
-4.082,-434.982,-58.862,-0.8670754716981133,-1.188634361233482,53.890296484904525,-0.5339056603773585,-1.161973568281939,65.3220818215997
-7.454,-436.229,-57.661,-1.0261320754716983,-1.243568281938326,50.47220850610896,-0.6912830188679246,-1.187074889867842,59.78597951408107
-13.133,-434.804,-59.377,-1.294009433962264,-1.1807929515418496,42.38067693567985,-0.8737735849056604,-1.1855066079295156,53.60805609893539
-14.197,-434.448,-60.063,-1.3441981132075471,-1.16511013215859,40.917752727478444,-1.0361698113207547,-1.1870748898678414,48.88305547828405
-20.764,-432.846,-59.892,-1.6539622641509435,-1.0945374449339214,33.49527124919662,-1.2370754716981132,-1.1745286343612338,43.51432223875103
-23.248,-429.997,-62.981,-1.7711320754716982,-0.9690308370044064,28.68417660161064,-1.4178867924528302,-1.1306079295154188,38.56848769936353
-25.023,-423.587,-64.354,-1.854858490566038,-0.6866519823788545,20.31410055156292,-1.5836320754716982,-1.0192246696035243,32.76530867931208
-28.395,-421.628,-64.182,-2.0139150943396227,-0.6003524229074887,16.59943192396047,-1.7276132075471697,-0.9031365638766522,27.599015584604548
-28.217,-416.109,-66.413,-2.005518867924528,-0.35722466960352356,10.099649692034298,-1.8598773584905657,-0.7415594713656389,21.737870824109322
-29.459,-411.301,-67.271,-2.0641037735849057,-0.1454185022026427,4.029895566181201,-1.9419056603773583,-0.5517356828193832,15.8609480584342
