magX,magY,magZ,magX_calibrated,magY_calibrated,theta_absolute,magX_mean,magY_mean,theta_absolute_lowPass
-33.719,-347.202,13.386,-2.265047169811321,2.678325991189429,-49.778962475314664,-0.45300943396226423,0.5356651982378857,-49.77896247531466
-34.783,-341.861,10.297,-2.3152358490566036,2.913612334801764,-51.528388017762325,-0.9160566037735849,1.1183876651982385,-50.679546347789184
-29.282,-345.244,14.587,-2.055754716981132,2.764581497797357,-53.3653486962802,-1.3272075471698113,1.6713039647577097,-51.546383810967455
-29.992,-357.707,12.528,-2.089245283018868,2.215550660792953,-46.680611485431356,-1.7450566037735846,2.1144140969163003,-50.46664861823223
-33.896,-349.517,10.811,-2.273396226415094,2.5763436123348034,-48.57443552055932,-2.1997358490566037,2.629682819383261,-50.08743907532558
-34.783,-360.022,11.669,-2.3152358490566036,2.1135682819383272,-42.39281216655925,-2.2097735849056606,2.516731277533041,-48.71579359584958
-30.702,-353.078,10.125,-2.122735849056604,2.4194713656387687,-48.73773520347236,-2.1712735849056606,2.417903083700442,-48.076205149938005
-28.927,-360.2,11.155,-2.0390094339622644,2.1057268722466977,-45.92220523614606,-2.1679245283018864,2.28613215859031,-46.52023410614448
-25.91,-355.037,14.758,-1.8966981132075473,2.333171806167403,-50.891411051783955,-2.129415094339623,2.3096563876652,-47.325124942467305
-28.75,-358.598,11.669,-2.0306603773584904,2.1762995594713663,-46.98270948517865,-2.080867924528302,2.229647577092513,-46.976808450773106
-26.797,-370.171,11.841,-1.9385377358490568,1.6664757709251112,-40.68420204201778,-2.0055283018867924,2.140229074889869,-46.860955905012034
-18.279,-370.883,15.616,-1.536745283018868,1.635110132158592,-46.7762742236774,-1.8883301886792452,1.983356828193834,-46.40598464252444
-14.375,-375.157,17.333,-1.3525943396226416,1.4468281938326006,-46.927956260462906,-1.7510471698113208,1.8515770925110147,-46.59840314607328
-18.457,-382.101,19.22,-1.5451415094339624,1.1409251101321591,-36.4419829280818,-1.6807358490566038,1.6131277533039659,-43.824142354268645
-18.279,-375.869,17.676,-1.536745283018868,1.4154625550660787,-42.64749522191221,-1.5819528301886794,1.4609603524229082,-42.72300161931536
-9.406,-382.279,18.705,-1.1182075471698114,1.1330837004405294,-45.378595347738866,-1.4178867924528302,1.3542819383259919,-43.68563180486734
-9.761,-381.923,19.392,-1.1349528301886793,1.148766519823789,-45.34656467888128,-1.3375283018867925,1.2570132158590315,-43.22253967139463
-10.293,-381.745,15.102,-1.1600471698113208,1.1566079295154188,-44.91494037719378,-1.2990188679245285,1.198969162995595,-42.706408739987836
-4.969,-391.359,21.966,-0.9089150943396228,0.7330837004405298,-38.887844420741935,-1.1717735849056603,1.1174008810572693,-43.63936067528323
-0.177,-383.703,17.333,-0.6828773584905661,1.0703524229074906,-57.46240928190015,-1.0010000000000001,1.0483788546255515,-46.32436466303088
2.662,-383.703,21.794,-0.5489622641509435,1.0703524229074906,-62.84762337576294,-0.8871509433962265,1.0358325991189439,-49.42121126490637
4.614,-376.403,21.623,-0.4568867924528302,1.3919383259911893,-71.82820821612059,-0.7515377358490568,1.0844669603524237,-55.27796462398839
10.293,-379.964,19.564,-0.18900943396226422,1.2350660792951549,-81.29919466848223,-0.5573301886792454,1.100158590308371,-63.133647233945105
13.487,-366.432,16.818,-0.038349056603773614,1.8311894273127756,-88.80027815464285,-0.38321698113207553,1.3197797356828203,-73.80858675487032
17.569,-369.103,21.794,0.1541981132075471,1.7135242290748904,-95.14213211561807,-0.21580188679245288,1.4484140969163,-81.52573475629713
17.747,-366.076,19.564,0.16259433962264147,1.8468722466960352,-95.03121563617609,-0.07349056603773592,1.6037180616740092,-87.37624980999351
20.409,-370.883,22.824,0.2881603773584905,1.635110132158592,-99.99477804333026,0.07551886792452825,1.6523524229074897,-92.61681670970012
14.73,-361.981,13.9,0.020283018867924517,2.0272687224669617,-90.57323066703475,0.11737735849056599,1.8107929515418508,-93.70877943923885
18.634,-353.79,14.244,0.20443396226415092,2.388105726872247,-94.89288053904784,0.16593396226415089,1.922176211453745,-94.93388894853753
18.279,-360.556,20.765,0.18768867924528299,2.090044052863438,-95.13147133091252,0.17263207547169807,1.9974801762114545,-94.93950970412565
21.828,-348.093,17.333,0.3550943396226415,2.639074889867842,-97.66326993420287,0.21113207547169804,2.1559207048458164,-95.59321392170726
20.054,-348.805,17.333,0.2714150943396225,2.6077092511013227,-95.94205317494655,0.20778301886792447,2.3504405286343624,-95.05191357442135
17.569,-347.38,14.587,0.1541981132075471,2.670484581497799,-93.3046818365493,0.23456603773584903,2.4790837004405297,-95.40512269784652
17.924,-334.917,12.871,0.17094339622641505,3.2195154185022052,-93.0393228139379,0.22786792452830182,2.6453656387665214,-94.92322207331337
15.972,-329.753,15.445,0.07886792452830184,3.447004405286346,-91.31070645682487,0.20610377358490561,2.9167577092511032,-94.04191293015965
