magX,magY,magZ,magX_calibrated,magY_calibrated,theta_absolute,magX_mean,magY_mean,theta_absolute_lowPass
22.361,-391.359,-55.258,0.3802358490566038,0.7330837004405298,-117.41486640755312,0.07604716981132076,0.14661674008810596,-117.41486640755312
18.811,-389.935,-57.318,0.2127830188679245,0.7958149779735686,-104.96943425033726,0.11860377358490566,0.3057797356828197,-111.19993982993161
9.583,-388.511,-62.809,-0.22250000000000003,0.8585462555066073,-75.47092700112357,0.07410377358490565,0.4774889867841412,-98.82162801543002
5.147,-386.552,-65.383,-0.43174528301886794,0.9448458149779732,-65.44207014274059,-0.012245283018867936,0.6664581497797358,-88.94738461772278
0.887,-389.045,-66.756,-0.632688679245283,0.8350220264317177,-52.84911812171721,-0.13878301886792455,0.8334625550660795,-80.54619978722721
-6.566,-392.962,-70.532,-0.9842452830188679,0.6624669603524237,-33.94335360000063,-0.41167924528301886,0.8193392070484581,-63.32263296125074
-9.761,-395.455,-71.905,-1.1349528301886793,0.5526431718061684,-25.962864293057823,-0.6812264150943397,0.770704845814978,-48.52651742664575
-16.504,-399.728,-71.561,-1.4530188679245284,0.36440528634361213,-14.078936230286882,-0.9273301886792453,0.6718766519823791,-35.924380229982056
-18.457,-406.316,-72.763,-1.5451415094339624,0.0741850220264329,-2.748762601192455,-1.1500094339622642,0.497744493392071,-23.403817432515634
-24.845,-419.848,-72.419,-1.8464622641509432,-0.5219383259911903,15.78397255726563,-1.3927641509433961,0.22635242290748936,-9.231018430051332
-25.733,-427.504,-72.591,-1.8883490566037737,-0.8592070484581511,24.465741935174314,-1.5735849056603777,-0.07798237885462558,2.8370943500513386
-23.958,-429.997,-72.591,-1.8046226415094337,-0.9690308370044064,28.234528802702556,-1.7075188679245283,-0.3823171806167405,12.620499357255742
-22.893,-437.119,-69.502,-1.7543867924528302,-1.2827753303964777,36.17358415866031,-1.7677924528301887,-0.7117533039647586,21.930833157338036
-23.603,-439.968,-69.159,-1.7878773584905663,-1.4082819383259926,38.22692959646294,-1.8163396226415096,-1.0082466960352436,29.03457214878496
-21.296,-444.063,-68.987,-1.6790566037735852,-1.5886784140969166,43.415731683621345,-1.7828584905660378,-1.221594713656389,34.41850638327994
-18.989,-448.87,-67.099,-1.570235849056604,-1.8004405286343623,48.90702189490613,-1.7192358490566035,-1.409841409691631,39.35310792019536
-15.262,-452.966,-64.525,-1.394433962264151,-1.9808810572687239,54.85651037552104,-1.6371981132075473,-1.6122114537444947,44.5594270634517
-7.986,-457.773,-61.608,-1.0512264150943398,-2.1926431718061696,64.38538381077491,-1.4965660377358492,-1.7941850220264328,50.16783088256718
-2.662,-459.197,-59.205,-0.8000943396226415,-2.2553744493392083,70.46785375620091,-1.2990094339622644,-1.963603524229076,56.51362457751043
2.662,-459.197,-55.087,-0.5489622641509435,-2.2553744493392083,76.32011451047623,-1.0729905660377361,-2.0969427312775344,62.90149935525377
11.003,-459.732,-52.856,-0.15551886792452835,-2.278942731277535,86.09609262998845,-0.790047169811321,-2.192643171806169,70.18503338412745
17.392,-459.375,-49.08,0.14584905660377354,-2.263215859030838,93.68722940942064,-0.48199056603773605,-2.249110132158592,77.90430776346622
19.699,-455.636,-48.909,0.2546698113207548,-2.098502202643174,96.91945829774163,-0.22081132075471696,-2.230281938325993,84.34579982673095
25.555,-452.966,-47.708,0.5308962264150943,-1.9808810572687239,105.00325852355823,0.04538679245283016,-2.1753832599118956,91.19523509823084
26.797,-451.363,-46.506,0.5894811320754717,-1.9102643171806177,107.14950190678636,0.2730754716981132,-2.106361233480178,97.38680945816485
31.057,-446.734,-45.133,0.7904245283018867,-1.7063436123348017,114.8548485210318,0.4622641509433961,-1.9918414096916313,103.06583495726946
35.493,-442.282,-44.619,0.9996698113207548,-1.5102202643171805,123.50202667019694,0.6330283018867925,-1.8412422907488994,108.97322590453552
36.913,-437.297,-44.619,1.0666509433962263,-1.2906167400881075,129.572576451948,0.7954245283018867,-1.6796651982378865,115.34042656697635
37.978,-431.599,-44.619,1.1168867924528303,-1.0396035242290749,137.05246035708106,0.9126226415094341,-1.4914096916299564,121.46327574801431
39.043,-430.531,-44.275,1.167122641509434,-0.9925550660792959,139.6211929889875,1.0281509433962266,-1.307867841409692,128.17186389949126
39.575,-423.587,-45.133,1.1922169811320755,-0.6866519823788545,150.06040305600152,1.108509433962264,-1.1039295154185027,135.1186064945736
40.107,-419.848,-45.305,1.217311320754717,-0.5219383259911903,156.79212628296992,1.1520377358490568,-0.9062731277533045,141.80894442760138
37.978,-413.082,-47.364,1.1168867924528303,-0.2238766519823787,168.6654412534218,1.1620849056603775,-0.692925110132159,149.19332617109038
39.22,-411.835,-47.536,1.1754716981132074,-0.16894273127753223,171.82126609432308,1.1738018867924527,-0.5187929515418502,156.15569357500004
36.381,-407.206,-49.938,1.0415566037735848,0.034977973568281195,-178.07659288605763,1.148688679245283,-0.31328634361233487,164.74452785977178
35.493,-405.247,-48.737,0.9996698113207548,0.12127753303964701,-173.08281749736977,1.1101792452830188,-0.1517004405286346,172.21900805024578
31.767,-400.796,-50.968,0.8239150943396226,0.3173568281938331,-158.9342396491201,1.0314999999999999,0.01615859030837007,-179.1025270889351
31.412,-397.947,-53.371,0.8071698113207547,0.4428634361233481,-151.24809509471476,0.9695566037735848,0.14950660792951545,-171.23397711429962
29.105,-392.784,-54.915,0.6983490566037736,0.6703083700440535,-136.17369637531317,0.874132075471698,0.3173568281938326,-160.04638752918459
25.378,-391.894,-56.46,0.5225471698113208,0.7095154185022028,-126.37107336886348,0.7703301886792453,0.4522643171806169,-149.5826133108687
19.876,-390.647,-58.004,0.26301886792452833,0.7644493392070493,-108.98645372221549,0.623,0.5808986784140974,-137.00286407126669
17.214,-387.62,-59.892,0.13745283018867915,0.8977973568281941,-98.70439801390908,0.48570754716981135,0.6969867841409696,-124.87139317516524
13.665,-387.976,-61.265,-0.02995283018867932,0.8821145374449344,-88.05522802184639,0.31828301886792454,0.7848370044052869,-112.07453621284768
8.341,-386.908,-61.608,-0.2810849056603774,0.9291629955947135,-73.1686939732193,0.12239622641509432,0.8366079295154188,-98.3233570568898
2.839,-389.579,-66.241,-0.5406132075471698,0.8114977973568283,-56.32877138104781,-0.09023584905660381,0.8570044052863439,-83.9893502888921
-2.662,-390.469,-67.443,-0.8000943396226415,0.7722907488986791,-43.986976907438695,-0.3028584905660378,0.85857268722467,-70.56988556034742
-8.518,-393.852,-70.36,-1.0763207547169813,0.6232599118942745,-30.0736397487339,-0.5456132075471698,0.803665198237886,-55.827177782507796
-11.358,-396.345,-72.763,-1.2102830188679246,0.5134361233480167,-22.988023582018624,-0.7816792452830189,0.7299295154185025,-43.03925219648759
-14.73,-400.084,-72.934,-1.3693396226415095,0.3487224669603525,-14.287512175188645,-0.9993301886792454,0.6138414096916301,-31.560444428655558
-17.214,-403.645,-72.248,-1.4865094339622642,0.19185022026431808,-7.353992587757067,-1.1885094339622642,0.4899118942731282,-22.401798907611266
-20.054,-407.206,-73.621,-1.6204716981132075,0.034977973568281195,-1.2365406354668629,-1.3525849056603774,0.34244933920704856,-14.207672990314025
-20.054,-410.411,-74.65,-1.6204716981132075,-0.1062114537444935,3.750004480205747,-1.4614150943396225,0.196555066079295,-7.660108063916718
-23.958,-414.328,-73.964,-1.8046226415094337,-0.2787665198237876,8.781276624915039,-1.5802830188679244,0.03811453744493413,-1.3816378483709209
-23.071,-415.218,-73.449,-1.7627830188679248,-0.3179735682819393,10.225148545201707,-1.6589716981132074,-0.09522466960352423,3.2851624273429434
