magX,magY,magZ,magX_calibrated,magY_calibrated,theta_absolute,magX_mean,magY_mean,theta_absolute_lowPass
-43.834,-353.79,18.019,-2.7421698113207547,2.388105726872247,-41.052012965017454,-2.7857075471698116,2.8304845814977986,-45.45680074130368
-41.527,-360.022,22.996,-2.6333490566037736,2.1135682819383272,-38.75108804115297,-2.7438490566037737,2.5810572687224687,-43.248912265818966
-42.947,-371.061,24.712,-2.7003301886792452,1.6272687224669622,-31.07394134859083,-2.703669811320755,2.336334801762116,-40.83143300785572
-43.302,-365.72,24.712,-2.7170754716981134,1.8625550660792949,-34.43063504355984,-2.688603773584906,2.1716123348017633,-38.92815940006191
-44.367,-376.759,10.64,-2.7673113207547173,1.3762555066079296,-26.44234696454856,-2.7120471698113207,1.8735506607929522,-34.637695763224755
-43.302,-361.09,21.623,-2.7170754716981134,2.0665198237885485,-37.25544600656809,-2.7070283018867927,1.8092334801762124,-33.756657283355594
-40.107,-370.705,23.339,-2.566367924528302,1.6429515418502219,-32.626782565147174,-2.6936320754716983,1.7151101321585913,-32.48603640143939
-37.268,-366.076,27.801,-2.432452830188679,1.8468722466960352,-37.20807003054276,-2.640056603773585,1.7590308370044059,-33.67493641425297
-47.739,-358.42,31.405,-2.926367924528302,2.184140969162996,-36.73640185143137,-2.681915094339623,1.823348017621146,-34.21052673498587
-39.22,-370.171,24.197,-2.5245283018867926,1.6664757709251112,-33.42934962512287,-2.633358490566038,1.8813920704845823,-35.54375310125658
-32.121,-375.869,27.286,-2.189669811320755,1.4154625550660787,-32.87973442235712,-2.5278773584905663,1.7511806167400887,-34.712183045797445
-31.589,-379.608,25.055,-2.164575471698113,1.2507488986784145,-30.02045691570477,-2.4475188679245283,1.672740088105727,-34.350387719400615
-25.2,-376.047,26.085,-1.8632075471698113,1.407621145374449,-37.07041739403067,-2.3336698113207546,1.5848898678414098,-34.18201719540414
-21.119,-373.732,23.854,-1.6707075471698112,1.5096035242290744,-42.100064436014215,-2.0825377358490567,1.4499823788546256,-34.84785207024921
-18.279,-375.869,23.854,-1.536745283018868,1.4154625550660787,-42.64749522191221,-1.8849811320754715,1.399779735682819,-36.597437503406
-14.02,-381.923,28.659,-1.3358490566037737,1.148766519823789,-40.69396120769615,-1.7142169811320755,1.3464405286343613,-38.14804477973274
-14.02,-374.444,21.794,-1.3358490566037737,1.478237885462555,-47.896615301755254,-1.5484716981132076,1.3919383259911893,-41.95272309637936
-12.245,-377.649,23.167,-1.252122641509434,1.3370484581497804,-46.8786502664054,-1.426254716981132,1.3778237885462556,-44.010508472869724
-10.648,-379.608,24.712,-1.1767924528301887,1.2507488986784145,-46.74500918859442,-1.3274716981132078,1.3260528634361237,-44.96936405554545
-11.535,-386.908,21.794,-1.2186320754716982,0.9291629955947135,-37.32421343641204,-1.2638490566037734,1.2287929515418505,-44.19425475074866
-7.809,-381.745,21.28,-1.0428773584905662,1.1566079295154188,-47.96000320299827,-1.205254716981132,1.2303612334801763,-45.590588383513364
-1.775,-371.061,21.966,-0.7582547169811321,1.6272687224669622,-65.01599979339215,-1.0897358490566038,1.260167400881058,-49.14823060202776
1.065,-369.993,18.534,-0.6242924528301887,1.6743171806167412,-69.55132988722926,-0.9641698113207549,1.3276211453744502,-54.01139659692788
1.597,-359.132,21.794,-0.5991981132075472,2.1527753303964765,-74.44612060042144,-0.8486509433962265,1.5080264317180625,-60.6311048322596
3.194,-373.91,19.907,-0.523867924528302,1.5017621145374447,-70.76941539734285,-0.7096981132075473,1.6225462555066088,-66.37553880489322
6.566,-365.898,24.54,-0.36481132075471706,1.854713656387665,-78.87230913462724,-0.5740849056603774,1.762167400881058,-71.95524979372532
7.454,-360.022,19.564,-0.32292452830188684,2.1135682819383272,-81.31316162791384,-0.48701886792452836,1.8594273127753311,-75.32285712820754
7.276,-356.995,15.96,-0.3313207547169812,2.2469162995594725,-81.61185369258236,-0.42842452830188693,1.9739471365638774,-77.75447417671333
9.761,-356.639,21.108,-0.21410377358490573,2.262599118942732,-84.59434817079153,-0.3514056603773586,1.995911894273128,-80.01468559133183
7.276,-354.146,16.646,-0.3313207547169812,2.3724229074889873,-82.04977678571075,-0.3128962264150944,2.170044052863437,-81.79513464168576
8.341,-357.707,16.646,-0.2810849056603774,2.215550660792953,-82.76956436451493,-0.2961509433962265,2.2422114537444946,-82.47593323232137
11.358,-351.832,18.191,-0.13877358490566039,2.474361233480178,-86.78995144815379,-0.2593207547169812,2.3143700440528643,-83.60678319402943
11.358,-341.505,15.788,-0.13877358490566039,2.9292951541850236,-87.28767503258021,-0.22081132075471702,2.450845814977975,-84.85178123238094
9.051,-339.902,13.9,-0.24759433962264155,2.9999118942731298,-85.28185125671662,-0.22750943396226422,2.5983083700440543,-84.99590980700304
12.955,-338.478,13.9,-0.06344339622641512,3.0626431718061684,-88.81327375923475,-0.17393396226415098,2.7363524229074905,-86.36293464212292
15.085,-340.971,21.451,0.03702830188679246,2.952819383259913,-90.71845038574594,-0.11031132075471702,2.8838061674008824,-87.80939052033129
12.245,-333.848,15.616,-0.09693396226415102,3.2666079295154193,-88.30029261823714,-0.10194339622641513,3.0422555066079306,-88.08078525125417
11.18,-323.165,21.108,-0.14716981132075477,3.7372246696035254,-87.7448895545137,-0.10362264150943401,3.2038414096916314,-88.14751409093343
6.566,-329.931,17.333,-0.36481132075471706,3.439162995594716,-83.94495787389833,-0.1270660377358491,3.291691629955949,-87.78936317953426
3.372,-319.604,9.095,-0.5154716981132076,3.8940969162995622,-82.45944839809731,-0.2174716981132076,3.457982378854627,-86.40142118851472
9.938,-319.07,23.339,-0.2057547169811321,3.9176211453744516,-86.99356957996736,-0.2660283018867925,3.650942731277535,-85.83247127471053
4.259,-323.343,17.161,-0.47363207547169817,3.7293832599118955,-82.76217688132407,-0.3413679245283019,3.74349779735683,-84.78963340508473
-2.662,-314.619,15.273,-0.8000943396226415,4.1137004405286355,-78.99366576790894,-0.47195283018867934,3.8187929515418517,-82.95471581963918
-1.775,-315.865,19.22,-0.7582547169811321,4.058810572687226,-79.41815470102524,-0.5506415094339624,3.9427224669603538,-82.04948390096379
-6.744,-312.304,16.818,-0.9926415094339623,4.215682819383264,-76.75025789005664,-0.6460754716981133,4.007039647577095,-80.84073631248361
0.71,-318.714,15.788,-0.6410377358490567,3.9333039647577115,-80.74349368764649,-0.7331320754716982,4.0101762114537465,-79.63971548659464
-10.116,-317.824,13.9,-1.1516981132075472,3.9725110132158603,-73.83223253453818,-0.8687452830188679,4.058801762114539,-77.91871263787728
-12.245,-314.263,18.705,-1.252122641509434,4.129383259911897,-73.13150663299916,-0.9591509433962264,4.061938325991192,-76.71403564578102
-18.989,-309.277,15.616,-1.570235849056604,4.349030837004408,-70.14767029959897,-1.1215471698113209,4.119982378854628,-74.77186512833272
-20.764,-320.316,17.333,-1.6539622641509435,3.862731277533043,-66.82013384466828,-1.2538113207547172,4.0493920704845845,-72.79593174684591
-22.538,-315.331,16.303,-1.7376415094339623,4.082334801762116,-66.94302192839719,-1.4731320754716983,4.079198237885465,-70.14368886900368
-23.603,-314.263,12.184,-1.7878773584905663,4.129383259911897,-66.58908960596297,-1.600367924528302,4.110572687224672,-68.72756032781827
-23.071,-319.782,22.652,-1.7627830188679248,3.8862555066079323,-65.60123083989932,-1.7025000000000001,4.061947136563878,-67.25978707381206
-29.992,-327.082,19.049,-2.089245283018868,3.5646696035242313,-59.62552309512334,-1.806301886792453,3.9050748898678442,-65.17698395722311
-31.589,-318.358,20.593,-2.164575471698113,3.948986784140971,-61.271337266046224,-1.908424528301887,3.9223259911894295,-64.05456331987942
-33.719,-330.822,20.25,-2.265047169811321,3.3999118942731292,-56.328145503104196,-2.0139056603773584,3.785841409691632,-61.98893316293385
-38.51,-330.643,19.392,-2.4910377358490567,3.4077973568281967,-53.833877110241275,-2.1545377358490567,3.641524229074892,-59.38897015240269
-39.575,-329.931,17.676,-2.5412735849056602,3.439162995594716,-53.53848538413059,-2.310235849056604,3.5521057268722496,-56.960632975136846
-43.834,-336.697,19.735,-2.7421698113207547,3.1411013215859045,-48.879161127985014,-2.4408207547169813,3.4673920704845833,-54.856921274000655
-41.705,-335.629,20.765,-2.6417452830188677,3.1881497797356837,-50.354381567406655,-2.5362547169811323,3.315224669603526,-52.58283564253728
-40.64,-342.395,23.511,-2.591509433962264,2.8900881057268744,-48.11777891634898,-2.6015471698113206,3.213259911894275,-51.005378543501415
-45.254,-336.341,21.108,-2.8091509433962267,3.1567841409691644,-48.33483649439294,-2.6651698113207543,3.1630572687224685,-49.8827469923111
-46.851,-339.012,18.877,-2.8844811320754715,3.039118942731279,-46.49538826455897,-2.733811320754717,3.0830484581497815,-48.4358440508119
-43.834,-342.039,25.913,-2.7421698113207547,2.9057709251101342,-46.65919463728747,-2.7338113207547172,3.035982378854627,-47.99791027736019
-46.851,-345.778,19.22,-2.8844811320754715,2.7410572687224675,-43.539552718528775,-2.782358490566038,2.946563876651984,-46.64179226671877
-45.964,-358.42,20.765,-2.842641509433962,2.184140969162996,-37.5368407663158,-2.832584905660377,2.8053744493392085,-44.72347579987257
-45.609,-362.337,24.197,-2.825896226415095,2.0115859030837018,-35.444781325657104,-2.835933962264151,2.576334801762116,-42.253915848158776
-44.722,-370.705,21.966,-2.7840566037735854,1.6429515418502219,-30.546071957768433,-2.8158490566037737,2.297101321585904,-39.206730724087606
-36.381,-365.186,27.629,-2.3906132075471698,1.886079295154187,-38.27174817514192,-2.7455377358490565,2.0931629955947146,-37.321435640759724
-45.077,-364.295,19.22,-2.8008018867924527,1.925330396475771,-34.50545430536914,-2.7288018867924526,1.9300176211453752,-35.270874372936156
-38.865,-363.405,25.227,-2.507783018867925,1.9645374449339228,-38.07430271419968,-2.6618301886792457,1.8860969162995609,-35.320297862208136
-39.398,-356.105,22.309,-2.532924528301887,2.2861233480176213,-42.068233625355084,-2.603235849056604,1.9410044052863449,-36.70866088723573
-36.736,-370.171,27.286,-2.407358490566038,1.6664757709251112,-34.69262699749778,-2.5278962264150944,1.9457092511013225,-37.585301189286476
-29.992,-374.801,26.256,-2.089245283018868,1.4625110132158603,-34.99274380514002,-2.467622641509434,1.8609955947136574,-37.02233447920822
-29.105,-379.252,23.339,-2.0474056603773585,1.2664317180616742,-31.739044190621673,-2.316943396226415,1.7292158590308382,-36.73526663360201
-24.668,-375.869,30.718,-1.83811320754717,1.4154625550660787,-37.598529017555606,-2.1830094339622645,1.619400881057269,-36.56877709753695
-22.893,-377.649,26.943,-1.7543867924528302,1.3370484581497804,-37.311650967296,-2.0273018867924533,1.429585903083701,-35.19021854190324
-18.102,-382.813,30.89,-1.5283962264150945,1.1095594713656398,-35.978270255370525,-1.8515094339622642,1.3182026431718066,-35.44938599172938
-19.699,-378.005,23.854,-1.6037264150943398,1.3213656387665207,-39.48628978211852,-1.7544056603773588,1.2899735682819389,-36.32617743267816
-15.795,-382.991,24.197,-1.4195754716981133,1.10171806167401,-37.814674523104486,-1.6288396226415096,1.2570308370044059,-37.6585881881707
-15.795,-387.264,26.943,-1.4195754716981133,0.9134801762114537,-32.76080605291738,-1.5451320754716984,1.1566343612334808,-36.81730200243192
-13.487,-368.213,19.22,-1.3107075471698113,1.7527312775330395,-53.21054350694607,-1.4563962264150945,1.2397709251101325,-40.4064009577274
-9.406,-369.815,21.451,-1.1182075471698114,1.682158590308371,-56.38620106809544,-1.374358490566038,1.3542907488986788,-44.57862807874353
-7.454,-379.608,21.623,-1.0261320754716983,1.2507488986784145,-50.63406215821518,-1.2588396226415095,1.3401674008810578,-46.792306981929556
-5.324,-376.047,24.712,-0.9256603773584907,1.407621145374449,-56.670832612975325,-1.160056603773585,1.4013480176211455,-50.38153982736418
-4.969,-373.198,18.877,-0.9089150943396228,1.5331277533039664,-59.33840953693288,-1.057924528301887,1.525277533039648,-55.255025248436084
-2.662,-367.322,25.227,-0.8000943396226415,1.7919823788546263,-65.93992578116105,-0.9558018867924529,1.5331277533039653,-58.05923969631421
3.727,-373.02,25.913,-0.4987264150943397,1.5409691629955964,-72.06610374712434,-0.8319056603773586,1.5048898678414104,-61.066108360081465
3.549,-362.159,24.025,-0.5071226415094341,2.0194273127753317,-75.90326775673532,-0.7281037735849057,1.6586255506607936,-66.29947691937757
8.163,-369.281,25.741,-0.2894811320754717,1.7056828193832605,-80.36778778754223,-0.600867924528302,1.7182378854625564,-70.72526407585848
5.856,-368.035,22.138,-0.3983018867924529,1.7605726872246694,-77.2523231634459,-0.498745283018868,1.7637268722466968,-74.21020017648485
11.003,-355.037,21.966,-0.15551886792452835,2.333171806167403,-86.18655884734648,-0.36983018867924533,1.8719647577092524,-78.82441278453435
11.89,-359.488,25.57,-0.11367924528301888,2.137092511013217,-86.95511163102508,-0.29282075471698116,1.9911894273127764,-81.63414823476296
8.696,-359.844,22.481,-0.2643396226415095,2.121409691629957,-82.8972320012614,-0.24426415094339626,2.0115859030837013,-83.07654691901539
8.696,-351.654,18.705,-0.2643396226415095,2.4822026431718074,-83.92125529839298,-0.23923584905660383,2.166889867841411,-83.6997654021903
7.631,-352.366,18.019,-0.31457547169811323,2.450837004405288,-82.68583183839866,-0.22249056603773593,2.3049427312775346,-84.48645844676048
13.487,-354.324,18.191,-0.038349056603773614,2.3645814977973574,-89.07085186975371,-0.19905660377358494,2.3112246696035257,-85.07748925309733
10.293,-343.997,18.534,-0.18900943396226422,2.8195154185022036,-86.16485001659137,-0.214122641509434,2.4477092511013225,-85.00056146222421
14.907,-345.778,21.28,0.028632075471698083,2.7410572687224675,-90.5984688610131,-0.1555283018867925,2.5716387665198246,-86.53906501576024
13.487,-336.519,19.22,-0.038349056603773614,3.1489427312775344,-89.30226407326613,-0.11033018867924531,2.70498678414097,-87.664331610638
9.583,-336.519,16.818,-0.22250000000000003,3.1489427312775344,-85.95827570246622,-0.09191509433962268,2.8446079295154196,-88.14930020284534
6.744,-340.08,13.042,-0.3564150943396227,2.9920704845815,-83.20694274362977,-0.1555283018867925,2.970105726872248,-87.00246907553404
7.809,-332.246,15.102,-0.30617924528301893,3.3371806167400906,-84.75790958506045,-0.17896226415094346,3.0736387665198253,-86.6677220469923
6.566,-327.795,15.616,-0.36481132075471706,3.533259911894274,-84.10506333964423,-0.25765094339622646,3.232079295154187,-85.44220340782425
3.727,-329.931,17.676,-0.4987264150943397,3.439162995594716,-81.74883314664723,-0.34972641509433966,3.290123348017623,-83.93248061782312
0.177,-323.521,14.587,-0.666179245283019,3.7215418502202655,-79.85118669620006,-0.4384622641509434,3.404643171806169,-82.66163383103384
-3.194,-321.207,15.445,-0.825188679245283,3.823480176211456,-77.8211464008236,-0.5322169811320755,3.5709251101321606,-81.52293661356556
-8.341,-333.848,13.557,-1.0679716981132075,3.2666079295154193,-71.89556853192124,-0.6845754716981132,3.556810572687226,-79.10556526906909
-9.938,-327.261,14.758,-1.143301886792453,3.556784140969164,-72.18038338234588,-0.8402735849056604,3.5615154185022044,-76.72488282679787
-16.327,-326.192,12.356,-1.4446698113207548,3.60387665198238,-68.1558537743529,-1.0294622641509434,3.5944581497797374,-74.01814810500748
-14.375,-326.014,12.528,-1.3525943396226416,3.61171806167401,-69.46899242679436,-1.166745283018868,3.5724933920704864,-71.91341222523279
-19.699,-326.37,13.9,-1.6037264150943398,3.5960352422907507,-65.96452800733559,-1.3224528301886793,3.5270044052863447,-69.44643040626082
-19.344,-327.082,16.303,-1.586981132075472,3.5646696035242313,-66.00150279396259,-1.4262547169811324,3.5866167400881066,-68.31425339738455
-23.071,-325.836,12.356,-1.7627830188679248,3.61955947136564,-64.03318143744501,-1.5501509433962266,3.5991718061674023,-66.69862121131577
-27.507,-319.604,13.557,-1.9720283018867926,3.8940969162995622,-63.141671252089935,-1.655622641509434,3.6572158590308392,-65.64372397325066
-29.637,-322.809,19.049,-2.0725,3.752907488986785,-61.09082981032121,-1.7996037735849058,3.685453744493394,-63.97378436659723
-31.589,-331.178,18.877,-2.164575471698113,3.38422907488987,-57.39674761305967,-1.9117735849056605,3.6430925110132177,-62.311007680842145
-36.381,-339.546,14.93,-2.3906132075471698,3.0155947136563896,-51.59437249202875,-2.0725000000000002,3.5332775330396493,-59.60556906997579
-35.316,-336.697,18.362,-2.3403773584905663,3.1411013215859045,-53.31087625878701,-2.1880188679245287,3.437585903083702,-57.523301074414945
-42.592,-342.573,16.818,-2.683584905660377,2.882246696035245,-47.04419624839707,-2.330330188679245,3.235215859030839,-54.234745025808465
-42.237,-342.573,18.877,-2.66683962264151,2.882246696035245,-47.223018680074105,-2.4491981132075473,3.0610837004405314,-51.3364124650771
-42.415,-354.859,18.705,-2.675235849056604,2.3410132158590327,-41.18813091338469,-2.551330188679245,2.8524405286343635,-48.18935234763818
-41.35,-348.093,17.676,-2.6250000000000004,2.639074889867842,-45.15319498329509,-2.598207547169811,2.777136563876654,-46.906500003087956
-42.415,-359.844,22.481,-2.675235849056604,2.121409691629957,-38.4137285095937,-2.665179245283019,2.5731982378854643,-43.994043096954165
-39.22,-353.434,20.078,-2.5245283018867926,2.4037885462555066,-43.59658072559989,-2.633367924528302,2.477506607929517,-43.253248297161036
-43.302,-368.925,21.623,-2.7170754716981134,1.7213656387665202,-32.35573812424849,-2.643415094339623,2.2453303964757714,-40.344744200101516
-42.237,-358.954,21.623,-2.66683962264151,2.1606167400881064,-39.01365551921182,-2.641735849056604,2.2092511013215863,-39.90532349561456
-42.769,-365.898,25.227,-2.691933962264151,1.854713656387665,-34.566425461748544,-2.655122641509434,2.052378854625551,-37.70360515355374
-40.817,-358.598,24.712,-2.5998584905660382,2.1762995594713663,-39.932157062973985,-2.640047169811321,2.0633568281938333,-38.00978152866038
-35.848,-373.198,25.398,-2.3654716981132076,1.5331277533039664,-32.948390477977554,-2.608235849056604,1.8892246696035246,-35.91695884656912
-31.944,-374.266,28.487,-2.1813207547169813,1.4860792951541848,-34.265626068041264,-2.501084905660378,1.8421674008810576,-36.37340389091783
-35.493,-369.993,28.487,-2.34872641509434,1.6743171806167412,-35.48361680103228,-2.437462264150944,1.7449074889867848,-35.59776054995117
-34.074,-374.266,24.369,-2.2817924528301887,1.4860792951541848,-33.07527904721633,-2.3554339622641516,1.6711806167400887,-35.35570438339947
-28.572,-379.074,27.972,-2.0222641509433963,1.2742731277533041,-32.21593137420925,-2.239915094339623,1.4907753303964761,-33.645747801941326
-22.538,-384.771,26.6,-1.7376415094339623,1.0233039647577091,-30.493999530971998,-2.114349056603774,1.3888105726872246,-33.29891787551908
-21.119,-380.854,31.405,-1.6707075471698112,1.1958590308370056,-35.5943291937274,-2.01222641509434,1.330766519823789,-33.47827247450195
-20.941,-383.169,27.801,-1.662311320754717,1.0938766519823802,-33.3467396765034,-1.8749433962264153,1.2146784140969167,-32.93710538064235
-15.262,-381.388,22.652,-1.394433962264151,1.1723348017621162,-40.054588676240265,-1.6974716981132076,1.151929515418503,-34.16139830725303
-14.73,-382.635,26.6,-1.3693396226415095,1.1174008810572698,-39.214941174094925,-1.5668867924528302,1.1205550660792962,-35.570357266813915
-14.375,-385.128,23.167,-1.3525943396226416,1.0075770925110143,-36.68323150413883,-1.489877358490566,1.1174096916299572,-36.86993881633201
-9.051,-374.444,22.824,-1.1014622641509433,1.478237885462555,-53.3095266390054,-1.3760283018867927,1.173885462555067,-40.46739154431281
-1.597,-375.869,24.54,-0.7498584905660378,1.4154625550660787,-62.08705043968409,-1.1935377358490569,1.2382026431718067,-46.05225992811345
-2.307,-374.444,24.197,-0.7833490566037736,1.478237885462555,-62.07995145983001,-1.0713207547169812,1.2993832599118946,-50.4949633951548
1.42,-374.622,26.085,-0.6075471698113208,1.4703964757709251,-67.55027347295582,-0.9189622641509434,1.3699823788546257,-56.146923147283815
-12.068,-377.471,39.813,-1.2437735849056606,1.3448898678414103,-47.23690429627273,-0.8971981132075472,1.437444933920705,-58.02916785341912
5.324,-373.91,24.369,-0.4233962264150944,1.5017621145374447,-74.25510672536356,-0.7615849056603776,1.4421497797356828,-62.16191288423458
7.454,-363.227,26.771,-0.32292452830188684,1.9723788546255527,-80.70183594164453,-0.6761981132075473,1.5535330396475775,-66.47820736143298
6.566,-373.732,20.078,-0.36481132075471706,1.5096035242290744,-76.41435057069616,-0.5924905660377359,1.5598061674008814,-69.20077728909256
7.809,-369.637,21.623,-0.30617924528301893,1.6900000000000008,-79.73104343731107,-0.5322169811320756,1.6037268722466966,-71.64092436728299
8.873,-358.598,18.877,-0.2559905660377359,2.1762995594713663,-83.29132333639976,-0.33466037735849063,1.7700088105726877,-79.29331980031012
9.583,-361.09,22.309,-0.22250000000000003,2.0665198237885485,-83.85469783438519,-0.2944811320754718,1.8829603524229086,-81.11136337712573
10.825,-358.776,21.794,-0.1639150943396227,2.1684581497797364,-85.67719745266898,-0.26267924528301895,1.922176211453745,-82.21832096150419
12.6,-356.995,20.422,-0.08018867924528307,2.2469162995594725,-87.95607705450618,-0.20575471698113215,2.0696387665198253,-84.32255166502938
14.907,-352.188,20.25,0.028632075471698083,2.458678414096918,-90.6671970283422,-0.13879245283018873,2.2233744493392082,-86.42798967374105
12.778,-345.422,18.191,-0.07179245283018869,2.7567400881057273,-88.5082108310034,-0.10195283018867926,2.3394625550660804,-87.50465205196402
14.552,-347.915,21.28,0.011886792452830136,2.646916299559472,-90.25730260577205,-0.05507547169811324,2.455541850220265,-88.71512550713109
12.6,-342.395,19.049,-0.08018867924528307,2.8900881057268744,-88.41067322196179,-0.03833018867924533,2.5998678414096927,-89.15534208848796
14.552,-341.861,24.025,0.011886792452830136,2.913612334801764,-90.23375081605387,-0.01991509433962268,2.733207048458151,-89.58253047004526
12.955,-338.122,19.049,-0.06344339622641512,3.0783259911894283,-88.8193179311652,-0.03833018867924532,2.8571365638766535,-89.23138910203863
9.583,-326.192,18.534,-0.22250000000000003,3.60387665198238,-86.46709599666237,-0.0684716981132076,3.026563876651984,-88.70398565452781
10.116,-328.151,19.392,-0.1973584905660378,3.5175770925110146,-86.78870846435655,-0.11032075471698118,3.2006960352422924,-88.02592554348628
5.856,-333.136,13.557,-0.3983018867924529,3.297973568281939,-83.113642869081,-0.17394339622641514,3.2822731277533053,-86.96645955214717
2.662,-327.795,12.871,-0.5489622641509435,3.533259911894274,-81.16857130231892,-0.28611320754716985,3.4062026431718073,-85.19855717661505
1.775,-319.426,13.042,-0.5908018867924528,3.9019383259911917,-81.39010643534294,-0.3915849056603774,3.5709251101321597,-83.74199336072815
0.177,-326.37,14.587,-0.666179245283019,3.5960352422907507,-79.50472124788106,-0.4803207547169811,3.569356828193834,-82.3358695436709
