magX,magY,magZ,magX_calibrated,magY_calibrated,theta_absolute,magX_mean,magY_mean,theta_absolute_lowPass
17.037,-362.871,29.517,0.12910377358490557,1.9880616740088124,-93.71554336874892,0.27140566037735847,2.2123876651982384,-96.99384137750134
19.876,-372.13,29.86,0.26301886792452833,1.5801762114537454,-99.45019161570039,0.25967924528301883,2.072766519823789,-97.14089497025039
21.119,-368.747,32.777,0.3216509433962264,1.72920704845815,-100.53719826009916,0.26302830188679244,1.9817797356828202,-97.5602975493133
19.166,-372.13,29.517,0.22952830188679244,1.5801762114537454,-98.26468939704799,0.26637735849056604,1.8562819383259916,-98.16622267119885
17.924,-360.556,28.316,0.17094339622641505,2.090044052863438,-94.67577830554404,0.22284905660377358,1.7935330396475784,-97.08278277574313
21.473,-364.473,25.913,0.3383490566037735,1.9174889867841414,-100.00707125050965,0.2646981132075471,1.779418502202644,-98.46101182490571
17.569,-361.625,29.688,0.1541981132075471,2.042951541850221,-94.3163925901436,0.24293396226415093,1.871973568281939,-97.39419209223391
20.941,-366.788,31.576,0.313254716981132,1.815506607929516,-99.78965012165949,0.24125471698113202,1.8892334801762125,-97.27727212701178
18.989,-369.815,31.405,0.22117924528301888,1.682158590308371,-97.49058725458251,0.2395849056603773,1.9096299559471372,-97.15104614026137
20.054,-361.625,32.091,0.2714150943396225,2.042951541850221,-97.56767994406843,0.2596792452830188,1.9002114537444939,-97.78172765833955
19.344,-370.527,30.718,0.23792452830188682,1.6507929515418516,-98.20141549801744,0.23959433962264148,1.8468722466960361,-97.39168672845072
19.876,-371.774,31.919,0.26301886792452833,1.595859030837005,-99.35897378446022,0.2613584905660377,1.757453744493393,-98.45870745838805
13.842,-363.939,29.174,-0.02160377358490567,1.941013215859031,-89.36231555332198,0.1943867924528302,1.7825550660792957,-96.22348609937296
17.392,-363.583,26.771,0.14584905660377354,1.9566960352422906,-94.26285451820827,0.1793207547169811,1.83746255506608,-95.57393108596162
14.02,-374.444,31.061,-0.013207547169811375,1.478237885462555,-89.4880955340972,0.12239622641509432,1.7245198237885468,-94.05970830010595
8.341,-374.444,26.6,-0.2810849056603774,1.478237885462555,-79.23381409065291,0.018594339622641474,1.6900088105726874,-90.63037197784934
8.518,-370.705,26.085,-0.2727358490566038,1.6429515418502219,-80.57464663191098,-0.08855660377358494,1.6994273127753305,-87.01703363854126
11.18,-368.391,25.227,-0.14716981132075477,1.7448898678414098,-85.17889402501498,-0.11366981132075478,1.6602026431718062,-86.08321783872086
5.501,-379.074,24.54,-0.4150471698113207,1.2742731277533041,-71.95890324139332,-0.22584905660377358,1.5237180616740091,-81.56887143726482
5.679,-372.13,28.144,-0.4066509433962264,1.5801762114537454,-75.56834692153853,-0.30453773584905663,1.5441057268722471,-78.84297635797881
1.42,-365.72,21.966,-0.6075471698113208,1.8625550660792949,-71.93418246186026,-0.36983018867924533,1.6209691629955951,-77.14774366672151
-0.532,-371.239,20.078,-0.699622641509434,1.6194273127753323,-66.63475978882843,-0.4552075471698114,1.6162643171806175,-74.2705628129192
-1.242,-381.567,24.883,-0.7331132075471699,1.1644493392070487,-57.806330870215255,-0.5723962264150944,1.5001762114537451,-69.11551319624017
-3.017,-368.747,23.854,-0.8168396226415094,1.72920704845815,-64.71497328174479,-0.6527547169811321,1.5911629955947144,-67.69472272296102
-1.775,-373.554,21.966,-0.7582547169811321,1.5174449339207068,-63.449079631033335,-0.7230754716981133,1.5786167400881066,-65.39015003950264
-5.147,-366.966,20.078,-0.9173113207547171,1.807665198237886,-63.094191796086996,-0.7850283018867925,1.5676387665198246,-63.39961182156079
-1.952,-376.937,21.451,-0.7666037735849058,1.3684140969162997,-60.741871032892405,-0.7984245283018869,1.517436123348018,-62.248143984937855
-2.839,-372.842,24.712,-0.8084433962264151,1.548810572687226,-62.43647959937109,-0.813490566037736,1.5943083700440537,-62.96720279848462
-5.147,-372.664,19.392,-0.9173113207547171,1.556651982378856,-59.489802332885304,-0.8335849056603776,1.5597973568281949,-61.879118599888855
-3.727,-369.459,19.392,-0.8503301886792454,1.6978414096916308,-63.396909625713334,-0.8520000000000001,1.5958766519823797,-61.903318349553224
-5.147,-376.937,20.765,-0.9173113207547171,1.3684140969162997,-56.16422294670641,-0.8520000000000001,1.5080264317180623,-60.534557837148434
-10.648,-366.788,21.28,-1.1767924528301887,1.815506607929516,-57.04911357402237,-0.9340377358490567,1.5974449339207057,-59.68486142954558
-11.358,-372.842,17.161,-1.2102830188679246,1.548810572687226,-51.994956267891034,-1.0144056603773586,1.5974449339207057,-57.58373372692603
-12.955,-364.117,17.333,-1.28561320754717,1.933171806167401,-56.374985043410106,-1.088066037735849,1.6727488986784145,-56.9573727408606
-12.955,-372.664,18.705,-1.28561320754717,1.556651982378856,-50.447261114435825,-1.1751226415094342,1.6445110132158596,-54.451436476893285
-12.778,-365.72,12.356,-1.2772641509433964,1.8625550660792949,-55.559262893602295,-1.2471132075471698,1.7433392070484586,-54.4216273899652
-13.665,-370.527,13.9,-1.3191037735849056,1.6507929515418516,-51.37259889339777,-1.2755754716981134,1.7103964757709256,-53.28524686603065
-16.859,-366.61,12.528,-1.4697641509433963,1.8233480176211456,-51.12841138688006,-1.3274716981132078,1.76530396475771,-53.05759882150319
-16.504,-355.571,12.528,-1.4530188679245284,2.309647577092511,-57.82565405538071,-1.3609528301886793,1.8405991189427318,-53.520500085935154
-18.457,-356.461,14.072,-1.5451415094339624,2.270440528634362,-55.762871924232186,-1.412858490566038,1.983356828193833,-54.53555555891678
-22.716,-357.173,12.013,-1.7460377358490569,2.2390748898678425,-52.052780819817805,-1.5066132075471699,2.0586607929515424,-53.801789297958564
-23.781,-349.339,9.61,-1.7962735849056606,2.584185022026433,-55.19673792584017,-1.6020471698113208,2.245339207048459,-54.49218238969219
-20.941,-347.202,13.386,-1.662311320754717,2.678325991189429,-58.17406554347794,-1.6405566037735853,2.4163348017621153,-55.825681960374446
-19.521,-363.939,13.729,-1.5953301886792453,1.941013215859031,-50.58301341091987,-1.6690188679245281,2.3426079295154194,-54.531576243282345
-24.49,-356.817,12.013,-1.8297169811320755,2.254757709251102,-50.94095986463911,-1.7259339622641512,2.3394713656387673,-53.582123860065
-23.603,-346.312,12.528,-1.7878773584905663,2.717533039647578,-56.658900145059285,-1.7343018867924531,2.4351629955947147,-54.54186133467508
-24.313,-340.614,11.498,-1.8213679245283019,2.9685462555066104,-58.46857338771629,-1.739320754716981,2.51203524229075,-55.30146326585464
-24.313,-348.093,12.184,-1.8213679245283019,2.639074889867842,-55.38834972480406,-1.771132075471698,2.504185022026433,-54.72941999248376
-27.862,-345.244,8.409,-1.9887735849056605,2.764581497797357,-54.26966585114104,-1.849820754716981,2.668898678414098,-55.274067545664806
-35.671,-332.78,-0.858,-2.3571226415094344,3.313656387665201,-54.57439294570544,-1.9553018867924528,2.8806784140969177,-55.832736537543276
-26.62,-348.983,6.864,-1.9301886792452831,2.5998678414096927,-53.40914236157385,-1.9837641509433965,2.8571453744493405,-55.22710137447492
-26.443,-332.78,7.379,-1.9218396226415095,3.313656387665201,-59.88731592960925,-2.0038584905660377,2.9261674008810585,-55.59640281270309
-25.378,-346.668,3.261,-1.8716037735849056,2.701850220264318,-55.28919405200405,-2.0139056603773584,2.938722466960354,-55.57717029465631
-24.668,-331.0,8.066,-1.83811320754717,3.3920704845814993,-61.54738615333019,-1.9837735849056606,3.064220264317183,-57.08101472955625
-28.395,-332.246,6.521,-2.0139150943396227,3.3371806167400906,-58.88994261443031,-1.9151320754716985,3.0689251101321604,-58.034186591357596
-25.023,-338.834,5.663,-1.854858490566038,3.046960352422909,-58.66874183589427,-1.9000660377358494,3.1583436123348037,-58.968797392199846
-26.443,-333.136,11.841,-1.9218396226415095,3.297973568281939,-59.76921266407082,-1.9000660377358494,3.155207048458151,-58.943644364167326
-27.862,-336.341,8.409,-1.9887735849056605,3.1567841409691644,-57.789077784161044,-1.9235,3.2461938325991206,-59.351558264096276
-24.313,-323.521,7.036,-1.8213679245283019,3.7215418502202655,-63.92231089803363,-1.9201509433962265,3.312088105726874,-59.897402392723926
-28.75,-331.178,7.894,-2.0306603773584904,3.38422907488987,-59.03471314368101,-1.9235,3.3214977973568294,-59.92460138664864
-26.443,-326.726,7.379,-1.9218396226415095,3.580352422907491,-61.774258874773395,-1.9368962264150944,3.4281762114537457,-60.53384733106518
-25.733,-331.356,10.468,-1.8883490566037737,3.37638766519824,-60.78254950699846,-1.9301981132075472,3.443859030837006,-60.73044412525263
-25.733,-336.341,9.095,-1.8883490566037737,3.1567841409691644,-59.11266054390232,-1.91011320754717,3.4438590308370065,-60.98535396530149
-26.265,-329.041,5.492,-1.913443396226415,3.4783700440528653,-61.18490825532921,-1.9285283018867925,3.395224669603526,-60.40290580585893
-25.378,-331.356,7.722,-1.8716037735849056,3.37638766519824,-60.99946090683395,-1.8967169811320754,3.3936563876652004,-60.79914406049215
-24.135,-325.836,6.178,-1.8129716981132078,3.61955947136564,-63.39454137395551,-1.8749433962264153,3.40149779735683,-61.13595763249487
-18.457,-329.753,6.178,-1.5451415094339624,3.447004405286346,-65.85539037658035,-1.806301886792453,3.415621145374451,-62.12852225065034
-22.716,-325.124,6.178,-1.7460377358490569,3.6509251101321594,-64.44076133520797,-1.7778396226415096,3.51444933920705,-63.166713039293526
-22.716,-328.685,6.864,-1.7460377358490569,3.494052863436125,-63.447920466859394,-1.744358490566038,3.5175859030837016,-63.62334858573666
-18.634,-313.907,6.35,-1.5534905660377358,4.145066079295157,-69.45497386642012,-1.6807358490566038,3.6713215859030854,-65.4016309237949
-20.054,-322.097,6.35,-1.6204716981132075,3.784273127753307,-66.81880308384015,-1.642235849056604,3.704264317180619,-66.09053882918352
-19.166,-315.153,8.237,-1.5785849056603776,4.090176211453746,-68.8961318622597,-1.6489245283018867,3.832898678414099,-66.72247962942957
-18.457,-320.138,8.58,-1.5451415094339624,3.8705726872246724,-68.23800219820129,-1.6087452830188682,3.8768281938326012,-67.46329510346995
-18.457,-322.987,7.894,-1.5451415094339624,3.745066079295155,-67.57990743246707,-1.5685660377358492,3.927030837004408,-68.22684927728336
-16.149,-315.331,8.752,-1.4362735849056605,4.082334801762116,-70.61677662218283,-1.5451226415094341,3.914484581497799,-68.45989332797708
-15.262,-318.714,7.894,-1.394433962264151,3.9333039647577115,-70.4795777288568,-1.499915094339623,3.9442907488986796,-69.17944292569229
-10.471,-321.741,5.663,-1.1684433962264151,3.7999559471365663,-72.90793018856836,-1.4178867924528302,3.8862466960352444,-69.95563641576466
-14.197,-319.426,8.237,-1.3441981132075471,3.9019383259911917,-70.99142814844772,-1.3776981132075472,3.892519823788548,-70.50935813942363
-11.535,-314.263,7.036,-1.2186320754716982,4.129383259911897,-73.55801813234557,-1.3123962264150943,3.969383259911897,-71.70457718063773
-12.778,-311.236,12.013,-1.2772641509433964,4.262731277533042,-73.31993569728844,-1.2805943396226416,4.005462555066082,-72.27029940436391
-9.583,-310.167,10.297,-1.126556603773585,4.309823788546259,-75.35106441193862,-1.2270188679245284,4.080766519823792,-73.26483815400634
-5.856,-312.838,10.125,-0.950754716981132,4.192158590308371,-77.22184055731985,-1.1834811320754717,4.159207048458152,-74.11656768732051
-8.696,-313.55,13.214,-1.0847169811320756,4.160792951541852,-75.38824517972165,-1.1315849056603775,4.210977973568285,-74.95866397517052
-6.566,-318.892,6.35,-0.9842452830188679,3.9254625550660815,-75.92420469421702,-1.0847075471698115,4.170193832599122,-75.41990071032362
-0.177,-305.716,11.498,-0.6828773584905661,4.505903083700442,-81.38230367696974,-0.9658301886792454,4.218828193832602,-77.10529665875391
12.955,-306.428,14.587,-0.06344339622641512,4.474537444933923,-89.18767127929706,-0.7532075471698113,4.251770925110134,-79.95419014993685
13.487,-322.275,16.475,-0.038349056603773614,3.776431718061677,-89.418190574218,-0.5707264150943396,4.168625550660795,-82.20410485170441
15.617,-305.182,18.877,0.06212264150943397,4.529427312775332,-90.78578190251238,-0.34135849056603773,4.242352422907492,-85.3996387776524
11.713,-318.714,19.22,-0.12202830188679253,3.9333039647577115,-88.22300416237205,-0.16891509433962265,4.243920704845817,-87.72073586606909
16.327,-307.675,17.504,0.09561320754716986,4.4196035242290765,-91.23933715271345,-0.013216981132075487,4.226660792951544,-89.82083379633438
15.44,-312.482,20.078,0.053773584905660324,4.207841409691631,-90.73216441852536,0.010226415094339603,4.1733215859030866,-90.14039877820134
14.02,-310.702,19.392,-0.013207547169811375,4.286255506607931,-89.82345095518393,0.015254716981132049,4.275286343612336,-90.20443711163173
17.037,-314.441,23.682,0.12910377358490557,4.121541850220267,-91.79415463614285,0.02865094339622637,4.193709251101323,-90.39143214230197
16.327,-318.714,19.22,0.09561320754716986,3.9333039647577115,-91.39250732806103,0.07217924528301885,4.193709251101323,-90.98603827530303
16.504,-322.097,23.854,0.10396226415094342,3.784273127753307,-91.57364463873073,0.07384905660377357,4.066643171806169,-91.04036033127767
19.344,-313.907,25.57,0.23792452830188682,4.145066079295157,-93.28514175574625,0.11067924528301887,4.0540881057268745,-91.56382364930437
